"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"emimernes_","es un violento no puedo creer lo que dice","Twitter for iPhone",1767,14,"Argentina",1017029,"@PabloAgustin es un violento no puedo creer lo que dice"
"rusherkingg","JAJAJAJA TE QUIERO MI REY","Twitter for iPhone",2957,38,"Santiago del Estero, Argentina",854599,"@big_one_real JAJAJAJA TE QUIERO MI REY"
"DukiSSJ","VAAAMO 9z","Twitter for iPhone",10631,458,"LAS NUBES",2840074,"VAAAMO 9z"
"KiddKeo95Flames","Voy a exponerlo de otra forma sin señalar a nadie:

Pienso que Will Smith tiene una relación sentimental con una persona con la que no se siente seguro ni en paz, desde hace años, y con los años el hombre no sabe como llevarlo, ""El amor lo está volviendo loco"".","Twitter for iPhone",798,45,"ROCKPORT",473625,"Voy a exponerlo de otra forma sin señalar a nadie:

Pienso que Will Smith tiene una relación sentimental con una persona con la que no se siente seguro ni en paz, desde hace años, y con los años el hombre no sabe como llevarlo, ""El amor lo está volviendo loco""."
"cazzuoficial","<U+0001F98B>Un 25N de 1960 fueron asesinadas Patria, Minerva y María Teresa Mirabal, mujeres luchadoras contra la dictadura de Trujillo en República Dominicana. Se las conocía como “Las mariposas"". En su honor se estableció el 25 como Día Internacional contra la Violencia hacia las Mujeres ","Twitter for iPhone",0,199,"Buenos Aires, Argentina",1653203,"<U+0001F98B>Un 25N de 1960 fueron asesinadas Patria, Minerva y María Teresa Mirabal, mujeres luchadoras contra la dictadura de Trujillo en República Dominicana. Se las conocía como “Las mariposas"". En su honor se estableció el 25 como Día Internacional contra la Violencia hacia las Mujeres https://t.co/fLxLpH82nK"
"cazzuoficial","ya no quiero seguir con este juego, por tu boca me estoy prendiendo fuego porque en frente de la gente no te puedo mirar","Twitter for iPhone",12579,1292,"Buenos Aires, Argentina",1653203,"ya no quiero seguir con este juego, por tu boca me estoy prendiendo fuego porque en frente de la gente no te puedo mirar"
"KiddKeo95Flames","Yummy","Twitter for iPhone",349,14,"ROCKPORT",473625,"Yummy"
"PauloLondra","Los míos saben como e","Twitter for iPhone",10932,689,"",1741703,"Los míos saben como e"
"tiagopzk","Para los pelotudos de twitter","Twitter for iPhone",941,15,"",1302318,"@tinixbecerra_ Para los pelotudos de twitter"
"rusherkingg","JAJAJAJAJA PAJINNN","Twitter for iPhone",5067,62,"Santiago del Estero, Argentina",854599,"@tiagopzk JAJAJAJAJA PAJINNN"
"bizarrap","a mi tambien me dijo el hdp","Twitter for iPhone",44757,487,"Buenos Aires, Argentina",3278395,"@DukiSSJ @LITkillah a mi tambien me dijo el hdp"
"LITkillah","Hoy 8pm en mi canal “LIT killah live performance” Un adelanto de como vamo a sonar en el gran rex<U+2764><U+FE0F>","Twitter for iPhone",10180,297,"Argentina",1569130,"Hoy 8pm en mi canal “LIT killah live performance” Un adelanto de como vamo a sonar en el gran rex<U+2764><U+FE0F>"
"MariaBecerra22","Te amo mi bebita especial","Twitter for iPhone",4645,185,"",2294625,"@TiniStoessel Te amo mi bebita especial"
"DukiSSJ","CHILE CHILE <U+0001F1E8><U+0001F1F1>","Twitter for iPhone",0,5,"LAS NUBES",2840073,"@DukiSSJ CHILE CHILE <U+0001F1E8><U+0001F1F1>"
"LITkillah","Porque siempre lo mas saludable es lo mas feo???","Twitter for iPhone",25205,1198,"Argentina",1569130,"Porque siempre lo mas saludable es lo mas feo???"
"kheayf","cuando estoy borracho le pido a dios que te cuide","Twitter for iPhone",35182,4132,"Argentina",1515685,"cuando estoy borracho le pido a dios que te cuide"
"cazzuoficial","TE AMO ","Twitter for iPhone",1389,42,"Buenos Aires, Argentina",1653203,"TE AMO @DanoZiontifik https://t.co/SdfFxkt8aY"
"tiagopzk","Te caigo mal?","Twitter for iPhone",915,16,"",1302318,"@fukintayson Te caigo mal?"
"cazzuoficial","yo no sé si ustedes saben, pero mi segundo nombre es Emilia. Me despido lentamente…","Twitter for iPhone",4137,52,"Buenos Aires, Argentina",1653203,"@chilenabelu @emimernes_ yo no sé si ustedes saben, pero mi segundo nombre es Emilia. Me despido lentamente…"
"LITkillah","wacho me re emociono leer esto posta, lo leí entero y me senti muy bien, jamas me hubiese imaginado todo lo q pasaba por tu cabeza en ese momento! gracias por todo<U+2764><U+FE0F> todavia no caigo en lo q puedo generar en los demas, porq me siento uno mas de ustedes ","Twitter for iPhone",18302,702,"Argentina",1569130,"wacho me re emociono leer esto posta, lo leí entero y me senti muy bien, jamas me hubiese imaginado todo lo q pasaba por tu cabeza en ese momento! gracias por todo<U+2764><U+FE0F> todavia no caigo en lo q puedo generar en los demas, porq me siento uno mas de ustedes https://t.co/yzMovK25M1"
"rusherkingg","Como la rompió cazzu<U+0001F44F><U+0001F44F><U+0001F44F>","Twitter for iPhone",16360,274,"Santiago del Estero, Argentina",854599,"Como la rompió cazzu<U+0001F44F><U+0001F44F><U+0001F44F>"
"MariaBecerra22","Cosita<U+0001F97A><U+2665><U+FE0F>","Twitter for iPhone",507,14,"",2294625,"@yamirocioo Cosita<U+0001F97A><U+2665><U+FE0F>"
"DukiSSJ","Dukiii, la rompiste ya se agotarooooooon ","Twitter for iPhone",0,26,"LAS NUBES",2840073,"@DukiSSJ Dukiii, la rompiste ya se agotarooooooon https://t.co/0jzZs1wH8r"
"KiddKeo95Flames","por nada del mundo me iba a perder yo la locura que viví anoche.
PD: ahora estoy con 39 jajaja <U+0001F605> ","Twitter for iPhone",0,3,"ROCKPORT",473625,"@KiddKeo95Flames por nada del mundo me iba a perder yo la locura que viví anoche.
PD: ahora estoy con 39 jajaja <U+0001F605> https://t.co/bMjG2r1uoz"
"DukiSSJ","Mañana todos arriba devuelta 6AM DALEEEEEEEEEE","Twitter for iPhone",0,76,"LAS NUBES",2840074,"Mañana todos arriba devuelta 6AM DALEEEEEEEEEE"
"tiagopzk","<U+0001F1E6><U+0001F1F7>  ""Argentina en la casa"": tremenda presentación de María Becerra, y #LatinAMAs 2022 ","Twitter for iPhone",0,405,"",1302318,"<U+0001F1E6><U+0001F1F7>  ""Argentina en la casa"": tremenda presentación de María Becerra, @tiagopzk y @LITkillah. 

#LatinAMAs 2022 https://t.co/3ORdgHagNQ"
"kheayf","pensándote así estés en otro continente","Twitter for iPhone",0,264,"Argentina",1515685,"pensándote así estés en otro continente"
"LITkillah","Lit Killah presentó ‘Mawz’ en el Gran Rex y demostró que está listo para conquistar los grandes escenarios. Mirá cómo fue la primera de sus cinco fechas en el teatro porteño en esta nota de ","Twitter for iPhone",0,170,"Argentina",1569130,"Lit Killah presentó ‘Mawz’ en el Gran Rex y demostró que está listo para conquistar los grandes escenarios. Mirá cómo fue la primera de sus cinco fechas en el teatro porteño en esta nota de @ManuelBuscalia: https://t.co/ayvpMyyafP https://t.co/NDN51UoYiA"
"MariaBecerra22","En 3 días cumplo 22 añitos<U+0001F97A><U+0001F62D>","Twitter for iPhone",55869,721,"",2294625,"En 3 días cumplo 22 añitos<U+0001F97A><U+0001F62D>"
"LITkillah","Tengo uno, los otros 2 los estoy yendo a comprar ahora jajajja","Twitter for iPhone",1366,55,"Argentina",1569130,"@woskilIah Tengo uno, los otros 2 los estoy yendo a comprar ahora jajajja"
"MariaBecerra22","Miéntele a él no me mientas a miii que a mi no me interesa lo ke vos haces por ahii","Twitter for iPhone",0,1197,"",2294625,"Miéntele a él no me mientas a miii que a mi no me interesa lo ke vos haces por ahii"
"LITkillah","Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu","Twitter for iPhone",12088,258,"Argentina",1569130,"Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu"
"KiddKeo95Flames","Yo si puedo presumir que conocí a mi novio en un concierto de y también que los dos tenemos foto con nuestro mayor ídolo. <U+0001F62E><U+200D><U+0001F4A8><U+0001F5A4><U+0001F970> ","Twitter for iPhone",0,3,"ROCKPORT",473625,"Yo si puedo presumir que conocí a mi novio en un concierto de @KiddKeo95Flames y también que los dos tenemos foto con nuestro mayor ídolo. <U+0001F62E><U+200D><U+0001F4A8><U+0001F5A4><U+0001F970> https://t.co/1GRmxNp5Du"
"DukiSSJ","Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> ","Twitter for iPhone",0,794,"LAS NUBES",2840073,"Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> https://t.co/zrGQldAzTT"
"KiddKeo95Flames","Buenos días<U+0001F91E><U+0001F3FB>","Twitter for iPhone",659,47,"ROCKPORT",473625,"Buenos días<U+0001F91E><U+0001F3FB>"
"bizarrap","no juegues con nuestros sentimientos","Twitter for iPhone",8550,217,"Buenos Aires, Argentina",3278395,"@DukiSSJ no juegues con nuestros sentimientos"
"DukiSSJ","Adicto a ella como Jordan a ganar","Twitter for iPhone",0,3787,"LAS NUBES",2840074,"Adicto a ella como Jordan a ganar"
"PauloLondra","Unas ganas de esto que ni se imaginan .

#extrañoguatemala <U+0001F1EC><U+0001F1F9><U+0001F498>
#leonesconflow
#thelifeofpaulo 

rompiendose ese beat pal descontrol en Guatemala ","Instagram",2540,122,"",1741703,"Unas ganas de esto que ni se imaginan .

#extrañoguatemala <U+0001F1EC><U+0001F1F9><U+0001F498>
#leonesconflow
#thelifeofpaulo 

@alantejeda123 rompiendose ese beat pal descontrol en Guatemala https://t.co/ThHcFbGf0F"
"bizarrap","bombona: nueva palabra de moda verano 2022","Twitter for iPhone",0,1435,"Buenos Aires, Argentina",3278395,"bombona: nueva palabra de moda verano 2022"
"tiagopzk","En MI OPINION el remix de Entre Nosotros esta mejor que la original.. vofi","Twitter for iPhone",0,1341,"",1302318,"En MI OPINION el remix de Entre Nosotros esta mejor que la original.. vofi"
"MariaBecerra22","El show que se mando Mari es de otro mundo, te amamossss ","Twitter for iPhone",0,30,"",2294625,"El show que se mando Mari es de otro mundo, te amamossss @MariaBecerra22"
"DukiSSJ","De unaaa , pero si me toca con ARGENTINA me dejo perder aviso","Twitter for iPhone",1530,21,"LAS NUBES",2840073,"@gonchobanzas @LuknCSGO De unaaa , pero si me toca con ARGENTINA me dejo perder aviso"
"DukiSSJ","Imagínate el stiwi depsues de disparar en el sopi","Twitter for iPhone",4293,81,"LAS NUBES",2840074,"@LuknCSGO Imagínate el stiwi depsues de disparar en el sopi"
"rusherkingg","???? ","Twitter for iPhone",9430,216,"Santiago del Estero, Argentina",854599,"???? @FMK026 @big_one_real https://t.co/aLjiJUlQNc"
"LITkillah","Hoy voy a prender stream muuuy chill pero como tengo el dia libre voy a estar muchas horas viciando seguroop, asike en un rato toy ready","Twitter for iPhone",10071,220,"Argentina",1569130,"Hoy voy a prender stream muuuy chill pero como tengo el dia libre voy a estar muchas horas viciando seguroop, asike en un rato toy ready"
"DukiSSJ","Reverse sweep completed! is the final Americas team to qualify for #PGLMajor

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> <U+0001F1FA><U+0001F1FE> <U+0001F1E6><U+0001F1F7> ","Twitter for iPhone",0,606,"LAS NUBES",2840073,"Reverse sweep completed! @9zTeam is the final Americas team to qualify for #PGLMajor

<U+0001F1E6><U+0001F1F7> @LuknCSGO 
<U+0001F1FA><U+0001F1FE> @dgtcsgo 
<U+0001F1E8><U+0001F1F1> @dav1dcs1 
<U+0001F1FA><U+0001F1FE> @maxgzez 
<U+0001F1E6><U+0001F1F7> @roxfps https://t.co/vSlgTMFVEe"
"rusherkingg","<U+0001F607><U+0001F607> ","Twitter for iPhone",13652,284,"Santiago del Estero, Argentina",854599,"<U+0001F607><U+0001F607> https://t.co/tbi2p83tlK"
"cazzuoficial","si escucharon C14TORCE V <U+0001F494> escríbanme la frase k más les gusta k la cantamooo a gritossss <U+0001F62D>","Twitter for iPhone",14690,305,"Buenos Aires, Argentina",1653203,"si escucharon C14TORCE V <U+0001F494> escríbanme la frase k más les gusta k la cantamooo a gritossss <U+0001F62D>"
"kheayf","Hoy se cumple 1 año del lanzamiento de ""Tu Msj<U+0001F494>"", tema de Khea <U+0001F1E6><U+0001F1F7><U+0001F4A5> ","Twitter for iPhone",0,372,"Argentina",1515685,"Hoy se cumple 1 año del lanzamiento de ""Tu Msj<U+0001F494>"", tema de Khea <U+0001F1E6><U+0001F1F7><U+0001F4A5> https://t.co/95yEbiwreR"
"bizarrap","Bizarrap <U+0001F1E6><U+0001F1F7> empata a Paulo Londra <U+0001F1E6><U+0001F1F7> y se convierte en el segundo argentino en colocar 11 temas en el TOP 200 GLOBAL de Spotify<U+0001F7E2><U+0001F4A5>

Biza haciendo historia nuevamente<U+0001F44F><U+0001F3FB> ","Twitter for iPhone",0,158,"Buenos Aires, Argentina",3278395,"Bizarrap <U+0001F1E6><U+0001F1F7> empata a Paulo Londra <U+0001F1E6><U+0001F1F7> y se convierte en el segundo argentino en colocar 11 temas en el TOP 200 GLOBAL de Spotify<U+0001F7E2><U+0001F4A5>

Biza haciendo historia nuevamente<U+0001F44F><U+0001F3FB> https://t.co/PyMfDcHFi5"
"tiagopzk","Me pasé de alcohol y justo me escribiste","Twitter for iPhone",24574,1682,"",1302318,"Me pasé de alcohol y justo me escribiste"
"TruenoOficiaI","Los invito a ver lo que es, sin duda  alguna, uno de los proyectos más zarpados en los que tuve la suerte de participar. ATREVIDO EN VIVO no sólo nos permite disfrutar de un show increíble, sino adentrarnos más en el mundo de te kiero gil
","Twitter for iPhone",0,74,"Buenos Aires, Argentina",1348060,"Los invito a ver lo que es, sin duda  alguna, uno de los proyectos más zarpados en los que tuve la suerte de participar. ATREVIDO EN VIVO no sólo nos permite disfrutar de un show increíble, sino adentrarnos más en el mundo de @TruenoOficiaI; te kiero gil
https://t.co/asrVxqPB8a"
"TruenoOficiaI","FEEL ME??","Twitter for iPhone",11907,646,"Buenos Aires, Argentina",1348060,"FEEL ME??"
"DukiSSJ","Cuanto respeto, admirable","Twitter for iPhone",4397,47,"LAS NUBES",2840074,"@9zTeam Cuanto respeto, admirable"
"DukiSSJ","Duko <U+0001F608>","Twitter for iPhone",0,42,"LAS NUBES",2840073,"@VillajosAlvaro @DukiSSJ Duko <U+0001F608>"
"emimernes_","hoy volví a nuestra casa (casaaaa)
y la vi más vacia (vaciaaaaA)","Twitter for iPhone",27047,871,"Argentina",1017029,"hoy volví a nuestra casa (casaaaa)
y la vi más vacia (vaciaaaaA)"
"emimernes_","venir a entre ríos y dormir siesta obligada","Twitter for iPhone",39173,588,"Argentina",1017029,"venir a entre ríos y dormir siesta obligada"
"DukiSSJ","Parece ke funcionó.","Twitter for iPhone",945,13,"LAS NUBES",2840073,"@dukillah Parece ke funcionó."
"PauloLondra","Juju nos vimos en los #SpotifyAwards","Twitter for iPhone",5045,178,"",1741703,"Juju nos vimos en los #SpotifyAwards"
"TruenoOficiaI","#BACKGROUND","Twitter for iPhone",11223,378,"Buenos Aires, Argentina",1348060,"#BACKGROUND"
"KiddKeo95Flames","Cada vez que escucho MAMA de es aún mejor.","Twitter for iPhone",0,40,"ROCKPORT",473625,"Cada vez que escucho MAMA de @KiddKeo95Flames es aún mejor."
"cazzuoficial","alguien vio la luz en el cielo esta tarde? o ya estoy alucinando? <U+0001F914>","Twitter for iPhone",9540,149,"Buenos Aires, Argentina",1653203,"alguien vio la luz en el cielo esta tarde? o ya estoy alucinando? <U+0001F914>"
"bizarrap","<U+26F9><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F3C0><U+0001F51C> ","Twitter for iPhone",12252,348,"Buenos Aires, Argentina",3278395,"<U+26F9><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F3C0><U+0001F51C> @NBA2KEspana https://t.co/wRdpOpXGyK"
"bizarrap","Así es el Mi JUGADOR de en #NBA2K22 ","Twitter for iPhone",0,463,"Buenos Aires, Argentina",3278395,"Así es el Mi JUGADOR de @bizarrap en #NBA2K22 https://t.co/LWuB11NgJb"
"tiagopzk","Toy teniendo un temita con mi voz y estoy recuperandome pa pronto volver al estudio y romper<U+0001F64F><U+0001F3FD><U+2764><U+FE0F><U+200D><U+0001FA79>","Twitter for iPhone",12668,176,"",1302318,"Toy teniendo un temita con mi voz y estoy recuperandome pa pronto volver al estudio y romper<U+0001F64F><U+0001F3FD><U+2764><U+FE0F><U+200D><U+0001FA79>"
"emimernes_","gracias <U+0001F90D><U+0001F64F><U+0001F3FC> pueden votar acá mis amoresss ","Twitter for iPhone",4666,332,"Argentina",1017029,"gracias @premiolonuestro <U+0001F90D><U+0001F64F><U+0001F3FC> pueden votar acá mis amoresss https://t.co/Dh1ajWBshC https://t.co/6mp4Oghm9O"
"DukiSSJ","2x1 vs 00nation. seguimos en pie loco, vamos carajo.","Twitter for iPhone",0,230,"LAS NUBES",2840074,"2x1 vs 00nation. seguimos en pie loco, vamos carajo."
"kheayf","JAJAJQJJQQJ lo ganaste vos pisculichiii","Twitter for iPhone",1122,10,"Argentina",1515685,"@bhaviboi JAJAJQJJQQJ lo ganaste vos pisculichiii"
"tiagopzk","Tiago formará parte de ""RPTN 10th Anniversary Celebration Series"" en LIV Miami este Jueves 24 de Febrero.

Pueden conseguir sus entradas en el siguiente link: ","Twitter for iPhone",0,43,"",1302318,"Tiago formará parte de ""RPTN 10th Anniversary Celebration Series"" en LIV Miami este Jueves 24 de Febrero.

Pueden conseguir sus entradas en el siguiente link: https://t.co/ku6vleWUFf https://t.co/dy4QU7B0Hd"
"cazzuoficial","Una vez un sabio dijo: a esta hora tengo más copas que el Barcelona, y te meto mano y me siento Maradona","Twitter for iPhone",0,202,"Buenos Aires, Argentina",1653203,"Una vez un sabio dijo: a esta hora tengo más copas que el Barcelona, y te meto mano y me siento Maradona"
"MariaBecerra22","llorar por vos? Fua, ni que fueras dime cómo hago de maria becerra","Twitter for iPhone",0,1508,"",2294625,"llorar por vos? Fua, ni que fueras dime cómo hago de maria becerra"
"DukiSSJ","2x1 vs , ahora vs pain por el slot, estamos 4-2, dale wacho ahora mas que nunca","Twitter for iPhone",0,412,"LAS NUBES",2840074,"2x1 vs @EvilGeniuses , ahora vs pain por el slot, estamos 4-2, dale wacho ahora mas que nunca"
"KiddKeo95Flames","Solo los reales recuerdan el onlyfans de tus blogs <U+0001F51D><U+0001F98D><U+0001F525>","Twitter for iPhone",0,2,"ROCKPORT",473625,"@KiddKeo95Flames Solo los reales recuerdan el onlyfans de tus blogs <U+0001F51D><U+0001F98D><U+0001F525>"
"emimernes_","bueno voy a escuchar cuatro veinte por décima quinta vez en el día","Twitter for iPhone",0,669,"Argentina",1017029,"bueno voy a escuchar cuatro veinte por décima quinta vez en el día"
"bizarrap","RESIDENTE | BZRP Music Sessions #49. ya supera las 50 millones de visualizaciones en YouTube a solo cinco días de su estreno! ","Twitter for iPhone",0,187,"Buenos Aires, Argentina",3278395,"RESIDENTE | BZRP Music Sessions #49. ya supera las 50 millones de visualizaciones en YouTube a solo cinco días de su estreno! https://t.co/Vjj1cxnjAJ"
"PauloLondra","Si mal jeh","Twitter for iPhone",342,11,"",1741703,"@wonderwallondra Si mal jeh"
"tiagopzk","Fuiste un tsunami te llevaste todo lo que construí","Twitter for iPhone",21757,2137,"",1302318,"Fuiste un tsunami te llevaste todo lo que construí"
"DukiSSJ","DUKI x QUEVEDO x DE LA GHETTO <U+0001F1E6><U+0001F1F7><U+0001F1EE><U+0001F1E8><U+0001F1F5><U+0001F1F7><U+0001F4A5>

<U+0001F4C5>Fecha de lanzamiento: 31 de marzo

""Si kieren frontiar"" es el próximo adelanto de ""Temporada de Reggaeton 2""<U+0001F4BF><U+0001F525> ","Twitter for iPhone",0,447,"LAS NUBES",2840073,"DUKI x QUEVEDO x DE LA GHETTO <U+0001F1E6><U+0001F1F7><U+0001F1EE><U+0001F1E8><U+0001F1F5><U+0001F1F7><U+0001F4A5>

<U+0001F4C5>Fecha de lanzamiento: 31 de marzo

""Si kieren frontiar"" es el próximo adelanto de ""Temporada de Reggaeton 2""<U+0001F4BF><U+0001F525> https://t.co/Dzx34kwkIw"
"MariaBecerra22","Temoooon lpm","Twitter for iPhone",2046,41,"",2294625,"@FMK026 Temoooon lpm"
"DukiSSJ","NO LE CUENTEN A LOS DE INSTAGRAM, PERO MEPA QUE SALIMOS CON LA SEGUNDAA <U+0001F975>","Twitter for iPhone",0,157,"LAS NUBES",2840074,"NO LE CUENTEN A LOS DE INSTAGRAM, PERO MEPA QUE SALIMOS CON LA SEGUNDAA <U+0001F975>"
"bizarrap","x #bzrpmusicsessions #46 ","Twitter for iPhone",0,69,"Buenos Aires, Argentina",3278395,"@bizarrap x @Anuel_2bleA #bzrpmusicsessions #46 https://t.co/GcIeZkSwJ0"
"TruenoOficiaI","TENEMOS EL PROX HIMNO DE LA SHECKA <U+0001F440><U+0001F92B>","Twitter for iPhone",15463,432,"Buenos Aires, Argentina",1348060,"TENEMOS EL PROX HIMNO DE LA SHECKA <U+0001F440><U+0001F92B>"
"emimernes_","El duko le tiró un KE MUJER a Emilia en pleno escenario frente a miles de personas y vos cagon no te animas a demostrar lo que sentís. Menos no, gente.","Twitter for iPhone",0,10698,"Argentina",1017029,"El duko le tiró un KE MUJER a Emilia en pleno escenario frente a miles de personas y vos cagon no te animas a demostrar lo que sentís. Menos no, gente."
"DukiSSJ","Frijo - Estamos de Pari

""el Duki rolando""

(4/5) ","Twitter for iPhone",0,30,"LAS NUBES",2840073,"Frijo - Estamos de Pari

""el Duki rolando""

(4/5) https://t.co/z3jjx1i9uM"
"bizarrap","Un 15 de enero de 2017 Bizarrap <U+0001F1E6><U+0001F1F7> creaba su canal de Youtube<U+0001F534><U+0001F4A5>

En solo 5 años suma más de 3.600M reproducciones solamente en su canal<U+0001F51D> ","Twitter for iPhone",0,98,"Buenos Aires, Argentina",3278395,"Un 15 de enero de 2017 Bizarrap <U+0001F1E6><U+0001F1F7> creaba su canal de Youtube<U+0001F534><U+0001F4A5>

En solo 5 años suma más de 3.600M reproducciones solamente en su canal<U+0001F51D> https://t.co/STEFJDMLYR"
"KiddKeo95Flames","Ya salió la bzrp session de Paulo, pronto sale la de pero sigo esperando la de ","Twitter for iPhone",0,130,"ROCKPORT",473625,"Ya salió la bzrp session de Paulo, pronto sale la de @DukiSSJ, pero sigo esperando la de @KiddKeo95Flames"
"DukiSSJ","MUCHACHOS, JUGARÁ POR UN SLOT EN EL MAJOR vs ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> <U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E7><U+0001F1F7> Mira lo que es ese winning moment, que emoción. ","Twitter for iPhone",0,412,"LAS NUBES",2840074,"MUCHACHOS, @9zTeam JUGARÁ POR UN SLOT EN EL MAJOR vs @paiNGamingBR. ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> @LuknCSGO 
<U+0001F1FA><U+0001F1FE> @dgtcsgo 
<U+0001F1E8><U+0001F1F1> @dav1dcs1 
<U+0001F1E6><U+0001F1F7> @roxfps 
<U+0001F1FA><U+0001F1FE> @maxgzez 
<U+0001F1E7><U+0001F1F7> @zakkfps 

Mira lo que es ese winning moment, que emoción. https://t.co/s8EChjyj5q"
"LITkillah","Jajajja la rompi con la del mic o no? Diganme q si porfa ","Twitter for iPhone",72767,2781,"Argentina",1569130,"Jajajja la rompi con la del mic o no? Diganme q si porfa https://t.co/brufpMcdXM"
"cazzuoficial","ke me pongo maliciosa me saca lo de vampira <U+0001F9DB><U+0001F3FC><U+200D><U+2640><U+FE0F>","Twitter for iPhone",10369,1141,"Buenos Aires, Argentina",1653203,"ke me pongo maliciosa me saca lo de vampira <U+0001F9DB><U+0001F3FC><U+200D><U+2640><U+FE0F>"
