"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"kheayf","vuelvo a tocar en México despues de boocha de tiempo lpmmmm una manijaaaaaaa<U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525>","Twitter for iPhone",4263,77,"Argentina",1515685,"vuelvo a tocar en México despues de boocha de tiempo lpmmmm una manijaaaaaaa<U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525><U+2764><U+FE0F><U+200D><U+0001F525>"
"rusherkingg","Cuando lloraba en mi cama por alguien que no valía, cuando solo tenía un peso guardado en mi alcancia","Twitter for iPhone",15423,746,"Santiago del Estero, Argentina",854599,"Cuando lloraba en mi cama por alguien que no valía, cuando solo tenía un peso guardado en mi alcancia"
"PauloLondra","#leonesconflow en Córdoba, Argentina ","Instagram",4101,241,"",1741703,"#leonesconflow en Córdoba, Argentina https://t.co/anCCuPN0IU"
"MariaBecerra22","Daleee chuchetuamareee (no se como se escribe<U+0001F62D>)","Twitter for iPhone",2368,52,"",2294625,"@chilenabelu Daleee chuchetuamareee (no se como se escribe<U+0001F62D>)"
"TruenoOficiaI","ATENCIÓN A TODAS LAS EMISORAS","Twitter for iPhone",18513,433,"Buenos Aires, Argentina",1348060,"ATENCIÓN A TODAS LAS EMISORAS"
"kheayf","yo era tu fan y tu eras mi fanática <U+0001F494>","Twitter for iPhone",17845,1053,"Argentina",1515685,"yo era tu fan y tu eras mi fanática <U+0001F494>"
"KiddKeo95Flames","When Man gets the Drop its Exciting","Twitter for iPhone",355,13,"ROCKPORT",473625,"When Man gets the Drop its Exciting"
"PauloLondra","Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi ","Instagram",2940,94,"",1741703,"Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi https://t.co/Y4MZ7mNu9i"
"LITkillah","El video de my bag va a ser una flashada maaaaaal mal mal mal, toy segurisimo q les va a encantr<U+0001F5A4>","Twitter for iPhone",16480,448,"Argentina",1569130,"El video de my bag va a ser una flashada maaaaaal mal mal mal, toy segurisimo q les va a encantr<U+0001F5A4>"
"kheayf","la mataste gauchito lit","Twitter for iPhone",4680,69,"Argentina",1515685,"@LITkillah la mataste gauchito lit"
"TruenoOficiaI","19HS EL SHOW MÁS HIJOEPUUUU #ATREVIDOALMUNDO ","Twitter for iPhone",13618,394,"Buenos Aires, Argentina",1348060,"19HS EL SHOW MÁS HIJOEPUUUU #ATREVIDOALMUNDO https://t.co/X7R7PRvIjA"
"emimernes_","te amo amigooo","Twitter for iPhone",4183,16,"Argentina",1017029,"@Martinpdisalvo te amo amigooo"
"cazzuoficial","Pa mal acompañá mejor putea mami","Twitter for iPhone",0,913,"Buenos Aires, Argentina",1653203,"Pa mal acompañá mejor putea mami"
"LITkillah","Estoy para que se empiezen a grabar las reacciones de sus abuelos escuchando La Trampa Es ley y lo suban eee los reposteo jajajajja ","Twitter for iPhone",10077,217,"Argentina",1569130,"Estoy para que se empiezen a grabar las reacciones de sus abuelos escuchando La Trampa Es ley y lo suban eee los reposteo jajajajja https://t.co/RxlgljAFt9"
"bizarrap","<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F> ","Twitter for iPhone",97402,2375,"Buenos Aires, Argentina",3278395,"<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F> @lollapaloozaar https://t.co/SSBH4R3dSZ"
"MariaBecerra22","Mañana 22 hs “Felices x Siempre”","Twitter for iPhone",20471,659,"",2294625,"Mañana 22 hs “Felices x Siempre”"
"emimernes_","hoy volví a nuestra casa (casaaaa)
y la vi más vacia (vaciaaaaA)","Twitter for iPhone",27047,871,"Argentina",1017029,"hoy volví a nuestra casa (casaaaa)
y la vi más vacia (vaciaaaaA)"
"cazzuoficial","Hola k hacen? Yo sentada esperando el día que televisen el futbol femenino sin codificar... tengo la birrita en punga x las dudas.","Twitter for iPhone",16167,860,"Buenos Aires, Argentina",1653203,"Hola k hacen? Yo sentada esperando el día que televisen el futbol femenino sin codificar... tengo la birrita en punga x las dudas."
"KiddKeo95Flames","8 MILLONES. ","Twitter for iPhone",327,5,"ROCKPORT",473625,"8 MILLONES. https://t.co/kARNVQb9Bd"
"cazzuoficial","de repente Timotheé Charlamet me parece el ser más hermoso k pisó esta tierra, como pasó?","Twitter for iPhone",7201,358,"Buenos Aires, Argentina",1653203,"de repente Timotheé Charlamet me parece el ser más hermoso k pisó esta tierra, como pasó?"
"cazzuoficial","Necesidades básicas.","Twitter for iPhone",114,10,"Buenos Aires, Argentina",1653203,"@Joaquin08264978 Necesidades básicas."
"emimernes_","con los pies sobre la tierra 
pero con el cielo en la mente","Twitter for iPhone",33217,2410,"Argentina",1017029,"con los pies sobre la tierra 
pero con el cielo en la mente"
"emimernes_","no sé muy bien que sentir con el final de GOT","Twitter for iPhone",12573,212,"Argentina",1017029,"no sé muy bien que sentir con el final de GOT"
"TruenoOficiaI","Me siento cabron","Twitter for iPhone",15903,813,"Buenos Aires, Argentina",1348060,"Me siento cabron"
"emimernes_","vendo tortitas negrassss","Twitter for iPhone",13928,217,"Argentina",1017029,"vendo tortitas negrassss"
"cazzuoficial","nooo me la conteiner ","Twitter for iPhone",20428,702,"Buenos Aires, Argentina",1653203,"nooo me la conteiner https://t.co/X8dCy2FaVe"
"DukiSSJ","Luis Scola y la cultura de la viveza argentina. Impecable.
","Twitter for iPhone",0,1217,"LAS NUBES",2840074,"Luis Scola y la cultura de la viveza argentina. Impecable.
https://t.co/V8oxVnhDAp"
"TruenoOficiaI","MAMI, EL VOCERO SOY YO","Twitter for iPhone",14516,728,"Buenos Aires, Argentina",1348060,"MAMI, EL VOCERO SOY YO"
"PauloLondra","Cagandono de frío un shato.

#allstarsgame
#chicagaudefrio en Chicago, Illinois ","Instagram",2496,94,"",1741703,"Cagandono de frío un shato.

#allstarsgame
#chicagaudefrio en Chicago, Illinois https://t.co/TaaIUSbZX5"
"DukiSSJ","2x1 vs a un md3 del sueño","Twitter for iPhone",0,112,"LAS NUBES",2840073,"2x1 vs @EvilGeniuses a un md3 del sueño"
"DukiSSJ","-Sirve para todos los juegos
-Detecto problemas si la pc está tildada, freezeada, lenta, etc
-La opti es general, no para solo juegos
-Me hablan coordinamos y me adapto a lo que necesiten
-Formatear y optimizar sale 4500$, para aquellos q no saben cómo se formatear
Buen finde<U+2665><U+FE0F>","Twitter for iPhone",0,12,"LAS NUBES",2840074,"-Sirve para todos los juegos
-Detecto problemas si la pc está tildada, freezeada, lenta, etc
-La opti es general, no para solo juegos
-Me hablan coordinamos y me adapto a lo que necesiten
-Formatear y optimizar sale 4500$, para aquellos q no saben cómo se formatear
Buen finde<U+2665><U+FE0F>"
"cazzuoficial","Cazzu puso un coro de hombres diciendo “dame castigo” ES UNA ANIMALAAASAAAA","Twitter for iPhone",0,247,"Buenos Aires, Argentina",1653203,"Cazzu puso un coro de hombres diciendo “dame castigo” ES UNA ANIMALAAASAAAA"
"KiddKeo95Flames","Kidd Keo acaba de dedicarle un porro a ","Twitter for iPhone",0,8,"ROCKPORT",473625,"Kidd Keo acaba de dedicarle un porro a @Th3AntonioGG??"
"bizarrap","acelerau yo voy sin freno
","Twitter for iPhone",66143,2278,"Buenos Aires, Argentina",3278395,"acelerau yo voy sin freno
@eladiocarry_on @DukiSSJ https://t.co/h432vQbm3Z"
"kheayf","portada oficial de ""PA CO"" <U+0001F525> hoy 20hs arg 

- ya pueden activar el recordatorio en el canal de YouTube de KHEA ","Twitter for iPhone",0,51,"Argentina",1515685,"portada oficial de ""PA CO"" <U+0001F525> hoy 20hs arg 

- ya pueden activar el recordatorio en el canal de YouTube de KHEA https://t.co/axjiESZxFI"
"bizarrap","MAÑANA || BZRP #47
<U+0001F1E6><U+0001F1F7> <U+0001F1EA><U+0001F1F8> <U+0001F1F2><U+0001F1E6> ","Twitter for iPhone",29819,2477,"Buenos Aires, Argentina",3278395,"MAÑANA || BZRP #47
@el_moraddd 
<U+0001F1E6><U+0001F1F7> <U+0001F1EA><U+0001F1F8> <U+0001F1F2><U+0001F1E6> https://t.co/540RmqyDws"
"DukiSSJ","2x1 vs 00nation. seguimos en pie loco, vamos carajo.","Twitter for iPhone",0,230,"LAS NUBES",2840074,"2x1 vs 00nation. seguimos en pie loco, vamos carajo."
"KiddKeo95Flames","Me voy a hacer el Hijodeputa mas exclusivo de todo esto.","Twitter for iPhone",2640,356,"ROCKPORT",473625,"Me voy a hacer el Hijodeputa mas exclusivo de todo esto."
"MariaBecerra22","Trata a los demás como te gusta que te traten<U+0001F496>","Twitter for iPhone",39183,6463,"",2294625,"Trata a los demás como te gusta que te traten<U+0001F496>"
"DukiSSJ","Santoz - Suzuki

""tengo la bendición like Duki""

(5/5) ","Twitter for iPhone",0,46,"LAS NUBES",2840073,"Santoz - Suzuki

""tengo la bendición like Duki""

(5/5) https://t.co/8KOj60A0yM"
"PauloLondra","Basketeo nocturno <U+26F9><U+FE0F><U+200D><U+2642><U+FE0F>
#leonesconflow 

Ph: pamesaban romoreno1 en Córdoba, Argentina ","Instagram",4204,136,"",1741703,"Basketeo nocturno <U+26F9><U+FE0F><U+200D><U+2642><U+FE0F>
#leonesconflow 

Ph: pamesaban romoreno1 en Córdoba, Argentina https://t.co/rlBh3Apr9k"
"tiagopzk","Aveces tengo ganas de desaparecer un rato, irme bien lejos","Twitter for iPhone",93184,23310,"",1302318,"Aveces tengo ganas de desaparecer un rato, irme bien lejos"
"rusherkingg","Tuve una parálisis del sueño la peor","Twitter for iPhone",12524,214,"Santiago del Estero, Argentina",854599,"Tuve una parálisis del sueño la peor"
"bizarrap","Con 7,3M de reproducciones, TIAGO PZK BZRP Music Sessions #48 rompe record y es la canción de artistas argentinos más reproducida en menos de 24hs. ","Twitter for iPhone",0,712,"Buenos Aires, Argentina",3278395,"Con 7,3M de reproducciones, TIAGO PZK BZRP Music Sessions #48 rompe record y es la canción de artistas argentinos más reproducida en menos de 24hs. https://t.co/W4W8bp7EE0"
"TruenoOficiaI","FEEL ME??","Twitter for iPhone",11907,646,"Buenos Aires, Argentina",1348060,"FEEL ME??"
"kheayf","la última vez que te vi 
me dijiste que era para siempre y ahora estoy aquí 
viendo cómo tus ojos me mienten","Twitter for iPhone",0,3357,"Argentina",1515685,"la última vez que te vi 
me dijiste que era para siempre y ahora estoy aquí 
viendo cómo tus ojos me mienten"
"tiagopzk","Mami se que vienes del infierno","Twitter for iPhone",15993,705,"",1302318,"Mami se que vienes del infierno"
"PauloLondra","Alta ranchada clavamo con la gang","Twitter for iPhone",4378,162,"",1741703,"Alta ranchada clavamo con la gang"
"emimernes_","“Cuatro Veinte” asciende al puesto #2 en Billboard Argentina Hot 100 y se convierte en la canción de una artista argentina en solitario con el peak más alto en dicho chart. ","Twitter for iPhone",0,139,"Argentina",1017029,"“Cuatro Veinte” asciende al puesto #2 en Billboard Argentina Hot 100 y se convierte en la canción de una artista argentina en solitario con el peak más alto en dicho chart. https://t.co/WCKkaNgQPr"
"KiddKeo95Flames","Estoy otra vez en TWITCH! Back to the Trap +10 ROUNDS ","Streamlabs Twitter",93,1,"ROCKPORT",473625,"Estoy otra vez en TWITCH! Back to the Trap +10 ROUNDS https://t.co/lCq2cnqbJf"
"PauloLondra","Gracias alan y gracias a todos","Twitter for iPhone",10408,418,"",1741703,"Gracias alan y gracias a todos"
"rusherkingg","Se tiene que hacer mundial tu movimiento Emilia!","Twitter for iPhone",5556,79,"Santiago del Estero, Argentina",854599,"@emimernes_ Se tiene que hacer mundial tu movimiento Emilia!"
"kheayf","to los míos viven young flex ","Twitter for iPhone",3817,354,"Argentina",1515685,"to los míos viven young flex https://t.co/7uv6VItiRf"
"PauloLondra","Es que no puedo vivir sin shima señor dembowasper master 23
#jeh
#flexi
#leonesconflow
#NoMePuedoDormir ","Instagram",15316,464,"",1741703,"Es que no puedo vivir sin shima señor dembowasper master 23
#jeh
#flexi
#leonesconflow
#NoMePuedoDormir https://t.co/wBrZAO02As"
"DukiSSJ","ARGENTINA EN LA CASA LA CONCHA DE LA LORA","Twitter for iPhone",0,1002,"LAS NUBES",2840074,"ARGENTINA EN LA CASA LA CONCHA DE LA LORA"
"LITkillah","WACHO LA BANDA Q TENGO ESTA A OTRO LEVEEEEEEEEL !!!!!!","Twitter for iPhone",14414,308,"Argentina",1569130,"WACHO LA BANDA Q TENGO ESTA A OTRO LEVEEEEEEEEL !!!!!!"
"MariaBecerra22","llorar por vos? Fua, ni que fueras dime cómo hago de maria becerra","Twitter for iPhone",0,1508,"",2294625,"llorar por vos? Fua, ni que fueras dime cómo hago de maria becerra"
"rusherkingg","Las mejores canciones salen de los sentimientos genuinos","Twitter for iPhone",9959,279,"Santiago del Estero, Argentina",854599,"Las mejores canciones salen de los sentimientos genuinos"
"emimernes_","bueno yo te aviso si me pasan data amigo","Twitter for iPhone",1052,27,"Argentina",1017029,"@sevenkayne @LITkillah bueno yo te aviso si me pasan data amigo"
"DukiSSJ","DALE A PERÚ DUKOOOO <U+0001F1F5><U+0001F1EA><U+2764><U+FE0F>","Twitter for iPhone",0,37,"LAS NUBES",2840073,"@DukiSSJ DALE A PERÚ DUKOOOO <U+0001F1F5><U+0001F1EA><U+2764><U+FE0F>"
"tiagopzk","<U+0001F33C> artista confirmado para #LOS40PrimaveraPop 2022 Rubí, Barcelona 
¡El 2 de abril se subirá al escenario de nuestro festival de festivales pop! ","Twitter for iPhone",0,51,"",1302318,"<U+0001F33C> @tiagopzk, artista confirmado para #LOS40PrimaveraPop 2022 Rubí, Barcelona 
¡El 2 de abril se subirá al escenario de nuestro festival de festivales pop! https://t.co/DShnVYi3sD"
"rusherkingg","veo esto y se me llenan los ojos de lagrimas. De estar presente en tu primer show en Buenos Aires al Luna Park en primera fila con mis personas favoritas que gracias a tu musica estamos juntas <U+0001F496><U+0001F62D>

Te amo muchisimo, nos vemos ahi ","Twitter for iPhone",0,22,"Santiago del Estero, Argentina",854599,"veo esto y se me llenan los ojos de lagrimas. De estar presente en tu primer show en Buenos Aires al Luna Park en primera fila con mis personas favoritas que gracias a tu musica estamos juntas <U+0001F496><U+0001F62D>

Te amo muchisimo, nos vemos ahi @rusherkingg https://t.co/7qeKuaVauT"
"cazzuoficial","Yo en ningún lao’ echo raíces ni aunque cuelgues los aparatos, me dice que mata y muere si es por mi<U+0001F577> ","Twitter for iPhone",1291,85,"Buenos Aires, Argentina",1653203,"Yo en ningún lao’ echo raíces ni aunque cuelgues los aparatos, me dice que mata y muere si es por mi<U+0001F577> https://t.co/O8mz6jKBJP"
"kheayf","graaaciasss<U+0001F498>","Twitter for iPhone",568,6,"Argentina",1515685,"@CZcomunicacion graaaciasss<U+0001F498>"
"MariaBecerra22","Maria Becerra cuenta que su próximo álbum llamado “La Nena de Argentina” será MUY versátil, tendrá diferentes géneros como bachatas, reggaeton old school, baladas y guarachas. ","Twitter for iPhone",0,247,"",2294625,"Maria Becerra cuenta que su próximo álbum llamado “La Nena de Argentina” será MUY versátil, tendrá diferentes géneros como bachatas, reggaeton old school, baladas y guarachas. https://t.co/5fb7e0yJ5W"
"MariaBecerra22","“Te Espero” <U+0001F5A4>","Twitter for iPhone",4015,300,"",2294625,"“Te Espero” https://t.co/C7oM37Jwoe @PrinceRoyce <U+0001F5A4>"
"DukiSSJ","Ufffff LA EMBAJADA ","Twitter for iPhone",2107,40,"LAS NUBES",2840073,"Ufffff LA EMBAJADA https://t.co/0JWgJ0kWmE"
"TruenoOficiaI","Si al 2020 le dimos al 2021 lo hacemos pollo","Twitter for iPhone",20334,1106,"Buenos Aires, Argentina",1348060,"Si al 2020 le dimos al 2021 lo hacemos pollo"
"MariaBecerra22","Ya tamos fuera con “Te Espero” <U+0001F60D><U+2665><U+FE0F><U+0001F64F><U+0001F3FD> ","Twitter for iPhone",3907,350,"",2294625,"Ya tamos fuera con “Te Espero” <U+0001F60D><U+2665><U+FE0F><U+0001F64F><U+0001F3FD> https://t.co/MvqIMd2NIR @PrinceRoyce"
"DukiSSJ","THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402>","Twitter for iPhone",0,712,"LAS NUBES",2840073,"THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402>"
"DukiSSJ","Che, se puso una panadería? Porke no para de amasar playersssss","Twitter for iPhone",9352,222,"LAS NUBES",2840074,"Che, @dgtcsgo se puso una panadería? Porke no para de amasar playersssss"
"kheayf","JAJAJAJAJAJJAJAJAJAJAJA","Twitter for iPhone",81,2,"Argentina",1515685,"@arseovo JAJAJAJAJAJJAJAJAJAJAJA"
"tiagopzk","Obvio lo voy a tocar en el lolla porque sale antes<U+0001F440>","Twitter for iPhone",5078,61,"",1302318,"Obvio lo voy a tocar en el lolla porque sale antes<U+0001F440>"
"DukiSSJ","Les puedo asegurar q el movistar de hoy va a ser una fiestaaa <U+0001F92F><U+0001F92F>  ","Twitter for iPhone",0,62,"LAS NUBES",2840074,"Les puedo asegurar q el movistar de hoy va a ser una fiestaaa <U+0001F92F><U+0001F92F>  @FMK026"
"PauloLondra","Pásenle el micrófono al que sabe 

#leonesconflow 
#thelifeofpaulo
#delaplazapaldomun ","Instagram",2725,121,"",1741703,"Pásenle el micrófono al que sabe 

#leonesconflow 
#thelifeofpaulo
#delaplazapaldomun https://t.co/wRYk3A7SeH"
"DukiSSJ","JAJAJAJAJA LA PUTA MAdre","Twitter for iPhone",1759,16,"LAS NUBES",2840074,"@luchoforg1 JAJAJAJAJA LA PUTA MAdre"
"emimernes_","chicos yo toy en mi casaaa <U+0001F602>","Twitter for iPhone",499,17,"Argentina",1017029,"@CAAwards chicos yo toy en mi casaaa <U+0001F602>"
"rusherkingg","QUE TEMAZO","Twitter for iPhone",3638,54,"Santiago del Estero, Argentina",854599,"QUE TEMAZO"
"KiddKeo95Flames","<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
","Twitter for iPhone",0,2,"ROCKPORT",473625,"https://t.co/l1oxUj6pwL
<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
@KiddKeo95Flames"
"bizarrap","<U+0001F339><U+0001F339> ","Twitter for iPhone",0,2496,"Buenos Aires, Argentina",3278395,"<U+0001F339><U+0001F339> https://t.co/ZmNeOAeotB"
"emimernes_","me estoy recuperando pero la pasé fatal jajajaj","Twitter for iPhone",784,18,"Argentina",1017029,"@cryforcami me estoy recuperando pero la pasé fatal jajajaj"
"MariaBecerra22","Se te humedecioooo cuando te toque babyyyyy","Twitter for iPhone",25865,1000,"",2294625,"Se te humedecioooo cuando te toque babyyyyy"
"bizarrap","MIRA LO QUE ES ESTE CROSSOVEEEEEER, SESSION CON LUISITO??? ","Twitter for iPhone",0,384,"Buenos Aires, Argentina",3278395,"MIRA LO QUE ES ESTE CROSSOVEEEEEER, SESSION CON LUISITO??? https://t.co/hSqkfqsHw5"
"LITkillah","fa amigo q dificil de usar es tiktok lpm","Twitter for iPhone",37945,818,"Argentina",1569130,"fa amigo q dificil de usar es tiktok lpm"
"rusherkingg","Okay petisito","Twitter for iPhone",2093,20,"Santiago del Estero, Argentina",854599,"@Martinpdisalvo Okay petisito"
"PauloLondra","Altas lucesitas tengo jeh 

#leonesconflow
#budaseneltemplo 
#paz

Cuando te estas sacando fotos pero escuchas un ruido raro en la cocina, y no sabes si es tiempo de rezar o hacerse algo pa morfa ","Instagram",4726,163,"",1741703,"Altas lucesitas tengo jeh 

#leonesconflow
#budaseneltemplo 
#paz

Cuando te estas sacando fotos pero escuchas un ruido raro en la cocina, y no sabes si es tiempo de rezar o hacerse algo pa morfa https://t.co/0YWQGgPEis"
"rusherkingg","Este mes musiquita nueva","Twitter for iPhone",6034,94,"Santiago del Estero, Argentina",854599,"Este mes musiquita nueva"
"bizarrap","AAAAAA SUPER MAX TE AMO","Twitter for iPhone",36845,3095,"Buenos Aires, Argentina",3278395,"AAAAAA SUPER MAX TE AMO"
"DukiSSJ","Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> ","Twitter for iPhone",0,794,"LAS NUBES",2840073,"Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> https://t.co/zrGQldAzTT"
"emimernes_","que hermosa mi vida","Twitter for iPhone",302,12,"Argentina",1017029,"@believingemilia que hermosa mi vida"
"PauloLondra","Juju nos vimos en los #SpotifyAwards","Twitter for iPhone",5045,178,"",1741703,"Juju nos vimos en los #SpotifyAwards"
"DukiSSJ","Mini Hilo de canciones donde nombran a Duki:

Harry Nach - Dance B*tch Ft. LU CA

Harry Nach: ""me tienes en Modo Diablo, yo me siento como el Duki""

(1/5) ","Twitter for iPhone",0,95,"LAS NUBES",2840073,"Mini Hilo de canciones donde nombran a Duki:

Harry Nach - Dance B*tch Ft. LU CA

Harry Nach: ""me tienes en Modo Diablo, yo me siento como el Duki""

(1/5) https://t.co/ZWOgMIh3to"
"rusherkingg","Como le gusta tirar odio a la gente, lo disfrutan parece","Twitter for iPhone",9473,488,"Santiago del Estero, Argentina",854599,"Como le gusta tirar odio a la gente, lo disfrutan parece"
"LITkillah","Dios bendiga el autotune","Twitter for iPhone",33609,1032,"Argentina",1569130,"Dios bendiga el autotune"
"cazzuoficial","<U+0001F627>","Twitter for iPhone",4721,168,"Buenos Aires, Argentina",1653203,"<U+0001F627>"
"emimernes_","el mundo sangra <U+0001F97A><U+0001F494>.","Twitter for iPhone",0,2671,"Argentina",1017029,"el mundo sangra <U+0001F97A><U+0001F494>."
"DukiSSJ","Tiago PZK <U+0001F1E6><U+0001F1F7>, Maria Becerra <U+0001F1E6><U+0001F1F7> y LIT killah <U+0001F1E6><U+0001F1F7> presentando ""Entre Nosotros Remix"" en los #LatinAMAs <U+0001F3C6><U+0001F4A5>

","Twitter for iPhone",0,2829,"LAS NUBES",2840073,"Tiago PZK <U+0001F1E6><U+0001F1F7>, Maria Becerra <U+0001F1E6><U+0001F1F7> y LIT killah <U+0001F1E6><U+0001F1F7> presentando ""Entre Nosotros Remix"" en los #LatinAMAs <U+0001F3C6><U+0001F4A5>

https://t.co/dyE4yb031n"
"cazzuoficial","jeje ","Twitter for iPhone",28352,639,"Buenos Aires, Argentina",1653203,"jeje https://t.co/aJL30lgLNc"
"TruenoOficiaI","<U+0001F311><U+0001F318><U+0001F317><U+0001F316><U+0001F315>","Twitter for iPhone",9368,480,"Buenos Aires, Argentina",1348060,"<U+0001F311><U+0001F318><U+0001F317><U+0001F316><U+0001F315>"
"LITkillah","Jajajja la rompi con la del mic o no? Diganme q si porfa ","Twitter for iPhone",72767,2781,"Argentina",1569130,"Jajajja la rompi con la del mic o no? Diganme q si porfa https://t.co/brufpMcdXM"
"TruenoOficiaI","<U+26A1><U+FE0F> ","Twitter for iPhone",0,428,"Buenos Aires, Argentina",1348060,"<U+26A1><U+FE0F> https://t.co/zccSOnESJf"
"LITkillah","En 1 horita los quiero ver a todos emponchados escuchando mi temita eh <U+0001F483>","Twitter for iPhone",18124,528,"Argentina",1569130,"En 1 horita los quiero ver a todos emponchados escuchando mi temita eh <U+0001F483>"
"KiddKeo95Flames","Que sueño seria ir a un concierto de lpm, algún día","Twitter for iPhone",0,5,"ROCKPORT",473625,"Que sueño seria ir a un concierto de @KiddKeo95Flames lpm, algún día"
"bizarrap","Luz Milagros Díaz tiene 13 años, estrá desaparecida desde el 7/11 en Puerto Rico, provincia de Misiones. Se hizo la denuncia. Por favor compartir, y si la ven avisar #URGENTE  a la policía local, o al <U+260E><U+FE0F>911

#PuertoRico 
#Misiones ","Twitter for iPhone",0,1563,"Buenos Aires, Argentina",3278395,"Luz Milagros Díaz tiene 13 años, estrá desaparecida desde el 7/11 en Puerto Rico, provincia de Misiones. Se hizo la denuncia. Por favor compartir, y si la ven avisar #URGENTE  a la policía local, o al <U+260E><U+FE0F>911

#PuertoRico 
#Misiones https://t.co/AmwWvDtDXL"
"bizarrap","das clases de marketing por privado?<U+0001F929>","Twitter for iPhone",4451,33,"Buenos Aires, Argentina",3278395,"@dillom666 das clases de marketing por privado?<U+0001F929>"
