"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"bizarrap","The Top 10 debut songs across the globe <U+0001F3B6> (March 4-6, 2022) #SpotifyCharts ","Twitter for iPhone",0,261,"Buenos Aires, Argentina",3278395,"The Top 10 debut songs across the globe <U+0001F3B6> (March 4-6, 2022) #SpotifyCharts https://t.co/wpPoCTiOQ4"
"rusherkingg","Te MMMMentiriaaAaa","Twitter for iPhone",11450,373,"Santiago del Estero, Argentina",854599,"Te MMMMentiriaaAaa"
"DukiSSJ","-- España <U+0001F1EA><U+0001F1E6>: #7 (=) ","Twitter for iPhone",0,34,"LAS NUBES",2840074,"-- España <U+0001F1EA><U+0001F1E6>: #7 (=) https://t.co/iNux5KAntE"
"emimernes_","con este calor no me queda otra que tomar birra todos los días","Twitter for iPhone",57923,8480,"Argentina",1017029,"con este calor no me queda otra que tomar birra todos los días"
"emimernes_","te mueves fantástica
hacemo una dupla galáctica <U+0001F6F8>","Twitter for iPhone",74673,4252,"Argentina",1017029,"te mueves fantástica
hacemo una dupla galáctica <U+0001F6F8>"
"kheayf","no toco hace como 2 años me entro una ansiedad la puta madreeeeee ke manijaaa","Twitter for iPhone",16269,173,"Argentina",1515685,"no toco hace como 2 años me entro una ansiedad la puta madreeeeee ke manijaaa"
"bizarrap","como se va a separar daft punk wacho tengo una bronca todavia","Twitter for iPhone",43838,2348,"Buenos Aires, Argentina",3278395,"como se va a separar daft punk wacho tengo una bronca todavia"
"DukiSSJ","TODOS DENLE REUTIT ASÍ LE DAN DOS ENTRADAS VIP PA CONOCERME EN RIVERLAND, SI LOS CONSIGUE LE DOY DOS MÁS <U+2764><U+FE0F><U+0001F60E> ","Twitter for iPhone",7361,570,"LAS NUBES",2840074,"TODOS DENLE REUTIT ASÍ LE DAN DOS ENTRADAS VIP PA CONOCERME EN RIVERLAND, SI LOS CONSIGUE LE DOY DOS MÁS <U+2764><U+FE0F><U+0001F60E> https://t.co/3OJatJB6oi"
"tiagopzk","Conta hasta diez, respira y empeza de nuevo<U+0001F62E><U+200D><U+0001F4A8><U+0001F613><U+0001F601>","Twitter for iPhone",33533,3546,"",1302318,"Conta hasta diez, respira y empeza de nuevo<U+0001F62E><U+200D><U+0001F4A8><U+0001F613><U+0001F601>"
"MariaBecerra22","<U+0001F97A><U+0001F62D><U+0001F62D> ","Twitter for iPhone",1603,50,"",2294625,"<U+0001F97A><U+0001F62D><U+0001F62D> https://t.co/pKKiWBxCvU"
"LITkillah","Mi gente de chile <U+0001F62D> mil disculpas por lo de las entradas pero no van a poder salir hoy a la venta, SALEN MAÑANA es un problema totalmente ajeno a mi y a mi equipo. se les cayo el sistema a los de la ticketera, perdon a los que esperaron al pedo pero mañana salimos! Los amo <U+0001F1E8><U+0001F1F1> ","Twitter for iPhone",3904,167,"Argentina",1569130,"Mi gente de chile <U+0001F62D> mil disculpas por lo de las entradas pero no van a poder salir hoy a la venta, SALEN MAÑANA es un problema totalmente ajeno a mi y a mi equipo. se les cayo el sistema a los de la ticketera, perdon a los que esperaron al pedo pero mañana salimos! Los amo <U+0001F1E8><U+0001F1F1> https://t.co/eJhVV88VVP"
"MariaBecerra22","Gracias por tanto amor Rio Negro<U+0001F97A><U+2665><U+FE0F> ","Twitter for iPhone",2004,64,"",2294625,"Gracias por tanto amor Rio Negro<U+0001F97A><U+2665><U+FE0F> https://t.co/qNmo6O7g5Y"
"DukiSSJ","-- Uruguay <U+0001F1FA><U+0001F1FE>: #2 (+1) ","Twitter for iPhone",0,15,"LAS NUBES",2840074,"-- Uruguay <U+0001F1FA><U+0001F1FE>: #2 (+1) https://t.co/UBbbU2zUBt"
"LITkillah","Bueno ya salio paulo, a que hora en el obelisco??","Twitter for iPhone",96605,5115,"Argentina",1569130,"Bueno ya salio paulo, a que hora en el obelisco??"
"MariaBecerra22","Lo que me emocione cantando EPISODIOS...esa canción la siento tan profunda. La lloré cantando ","Twitter for iPhone",0,35,"",2294625,"Lo que me emocione cantando EPISODIOS...esa canción la siento tan profunda. La lloré cantando @MariaBecerra22"
"emimernes_","es tu turno mi reyyyyy","Twitter for iPhone",4890,43,"Argentina",1017029,"@big_one_real es tu turno mi reyyyyy"
"MariaBecerra22","MAÑANA 20 HS TRANQUILA","Twitter for iPhone",0,223,"",2294625,"MAÑANA 20 HS TRANQUILA"
"DukiSSJ","2x0, a esperar rival y relajar, gracias a los que se levantan a ver!

ancient te odio con mi vida","Twitter for iPhone",0,163,"LAS NUBES",2840074,"2x0, a esperar rival y relajar, gracias a los que se levantan a ver!

ancient te odio con mi vida"
"rusherkingg","<U+0001F3C8><U+0001F3C8> ","Twitter for iPhone",20714,333,"Santiago del Estero, Argentina",854599,"<U+0001F3C8><U+0001F3C8> https://t.co/LPkaZAUasr"
"MariaBecerra22","No hay cosa que ame más que componer <U+0001F60D><U+0001F64F><U+0001F3FD> Que hermosa es la musica por dios","Twitter for iPhone",14388,397,"",2294625,"No hay cosa que ame más que componer <U+0001F60D><U+0001F64F><U+0001F3FD> Que hermosa es la musica por dios"
"cazzuoficial","<U+0001F602> ","Twitter for iPhone",1889,36,"Buenos Aires, Argentina",1653203,"<U+0001F602> https://t.co/11QssMwiZH"
"emimernes_","una manija del 2022!!!","Twitter for iPhone",15280,792,"Argentina",1017029,"una manija del 2022!!!"
"TruenoOficiaI","En la misma ","Twitter for iPhone",15498,572,"Buenos Aires, Argentina",1348060,"En la misma https://t.co/R45JGQotPS"
"LITkillah","Jajajja si me regalas el tesla voy mi hermano!!!!!!","Twitter for iPhone",3259,63,"Argentina",1569130,"@TheGrefg Jajajja si me regalas el tesla voy mi hermano!!!!!!"
"PauloLondra","Es que no puedo vivir sin shima señor dembowasper master 23
#jeh
#flexi
#leonesconflow
#NoMePuedoDormir ","Instagram",15316,464,"",1741703,"Es que no puedo vivir sin shima señor dembowasper master 23
#jeh
#flexi
#leonesconflow
#NoMePuedoDormir https://t.co/wBrZAO02As"
"MariaBecerra22","Y yo te amooo a vos<U+2665><U+FE0F> gracias por tu amor! Siempre a darlo todo ","Twitter for iPhone",2342,54,"",2294625,"Y yo te amooo a vos<U+2665><U+FE0F> gracias por tu amor! Siempre a darlo todo https://t.co/zjBNE0APjf"
"DukiSSJ","MUCHACHOS, JUGARÁ POR UN SLOT EN EL MAJOR vs ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> <U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E7><U+0001F1F7> Mira lo que es ese winning moment, que emoción. ","Twitter for iPhone",0,412,"LAS NUBES",2840073,"MUCHACHOS, @9zTeam JUGARÁ POR UN SLOT EN EL MAJOR vs @paiNGamingBR. ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> @LuknCSGO 
<U+0001F1FA><U+0001F1FE> @dgtcsgo 
<U+0001F1E8><U+0001F1F1> @dav1dcs1 
<U+0001F1E6><U+0001F1F7> @roxfps 
<U+0001F1FA><U+0001F1FE> @maxgzez 
<U+0001F1E7><U+0001F1F7> @zakkfps 

Mira lo que es ese winning moment, que emoción. https://t.co/s8EChjyj5q"
"bizarrap","Whatever decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration ","Twitter for iPhone",0,73,"Buenos Aires, Argentina",3278395,"Whatever @bizarrap decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration https://t.co/jrL28paLWD"
"bizarrap","SALIÓ EN SPOTIFY, CUANDO PUEDA ARREGLAR LO DE YOUTUBE LO SUBO SUPONGO Q SERÁ EN UN TOQUE

","Twitter for iPhone",109137,10242,"Buenos Aires, Argentina",3278395,"SALIÓ EN SPOTIFY, CUANDO PUEDA ARREGLAR LO DE YOUTUBE LO SUBO SUPONGO Q SERÁ EN UN TOQUE

https://t.co/cF3ramGTLl"
"LITkillah","Losvideo youtube no me los pone en tendencia cuando se muestran armas o sangre, asi como my bag o en la oscuridadyo ya se esto siempre de ante mano pero q no quiero q eso me limite para hacer las ideas q tengo en mis videos, mientras a ustedes les guste la tendencia es lodemenos","Twitter for iPhone",13219,256,"Argentina",1569130,"@conniconst Losvideo youtube no me los pone en tendencia cuando se muestran armas o sangre, asi como my bag o en la oscuridadyo ya se esto siempre de ante mano pero q no quiero q eso me limite para hacer las ideas q tengo en mis videos, mientras a ustedes les guste la tendencia es lodemenos"
"DukiSSJ","Chile Chile","Twitter for iPhone",0,8,"LAS NUBES",2840074,"@DukiSSJ Chile Chile"
"bizarrap","no tenia para entrar a la tienda?","Twitter for iPhone",19641,226,"Buenos Aires, Argentina",3278395,"no tenia para entrar a la tienda?"
"KiddKeo95Flames","Se imaginan ir a un concierto de Kidd Keo???
Nah, nunca va a pasar :(
","Twitter for iPhone",0,5,"ROCKPORT",473625,"Se imaginan ir a un concierto de Kidd Keo???
Nah, nunca va a pasar :(
@KiddKeo95Flames"
"rusherkingg","<U+2B50><U+FE0F> ","Twitter for iPhone",27017,428,"Santiago del Estero, Argentina",854599,"<U+2B50><U+FE0F> https://t.co/2Ta0qLynlL"
"emimernes_","<U+0001F618> ","Twitter for iPhone",151719,2801,"Argentina",1017029,"<U+0001F618> https://t.co/zyqJsM6Tie"
"bizarrap","Dia 5: Sigo mirando cualquier reaccion de la sessions de con , nunca me voy a cansar de esta Sessions","Twitter for iPhone",0,97,"Buenos Aires, Argentina",3278395,"Dia 5: Sigo mirando cualquier reaccion de la sessions de @bizarrap con @Residente , nunca me voy a cansar de esta Sessions"
"tiagopzk","<U+0001F62D><U+2764><U+FE0F>","Twitter for iPhone",386,7,"",1302318,"@szkgeer <U+0001F62D><U+2764><U+FE0F>"
"kheayf","gracias a mis fans. <U+2764><U+FE0F>","Twitter for iPhone",11934,202,"Argentina",1515685,"gracias a mis fans. <U+2764><U+FE0F>"
"DukiSSJ","DALE A PERÚ DUKOOOO <U+0001F1F5><U+0001F1EA><U+2764><U+FE0F>","Twitter for iPhone",0,37,"LAS NUBES",2840074,"@DukiSSJ DALE A PERÚ DUKOOOO <U+0001F1F5><U+0001F1EA><U+2764><U+FE0F>"
"tiagopzk","cuando lo vi entrar a trueno ","Twitter for iPhone",0,343,"",1302318,"cuando lo vi entrar a trueno https://t.co/QMmciDGJbV"
"TruenoOficiaI","ARE YOU FEEL ME???????","Twitter for iPhone",12326,672,"Buenos Aires, Argentina",1348060,"ARE YOU FEEL ME???????"
"DukiSSJ","FRANCIAAAA <U+0001F1EB><U+0001F1F7><U+2764><U+FE0F><U+2764><U+FE0F>","Twitter for iPhone",0,9,"LAS NUBES",2840074,"@DukiSSJ FRANCIAAAA <U+0001F1EB><U+0001F1F7><U+2764><U+FE0F><U+2764><U+FE0F>"
"DukiSSJ","Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> ","Twitter for iPhone",0,2902,"LAS NUBES",2840074,"Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> @9zTeam https://t.co/G3ILVEea2R"
"PauloLondra","#leonesconflow en Córdoba, Argentina ","Instagram",4101,241,"",1741703,"#leonesconflow en Córdoba, Argentina https://t.co/anCCuPN0IU"
"LITkillah","Tuve el honor de se la tapa de <U+0001F90D> vayan a leer la nota q me hicieron q ya salio!! ","Twitter for iPhone",5323,233,"Argentina",1569130,"Tuve el honor de se la tapa de @BillboardArg <U+0001F90D> vayan a leer la nota q me hicieron q ya salio!! https://t.co/Yo29gjaGGE"
"PauloLondra","Con agua tonica","Twitter for iPhone",12354,212,"",1741703,"Con agua tonica"
"kheayf","a donde tengo ke ir a tocar????????? ","Twitter for iPhone",11350,158,"Argentina",1515685,"a donde tengo ke ir a tocar????????? https://t.co/9FfNhQfYm7"
"emimernes_","escúchame, piensa en mi 
esta noche es buena para vernos <U+0001F384>","Twitter for iPhone",27655,2349,"Argentina",1017029,"escúchame, piensa en mi 
esta noche es buena para vernos <U+0001F384>"
"emimernes_","Hoy sale 4:20 de la Emi daleeeeee","Twitter for iPhone",0,232,"Argentina",1017029,"Hoy sale 4:20 de la Emi daleeeeee"
"LITkillah","Liliana se llama mi tia gil","Twitter for iPhone",5926,77,"Argentina",1569130,"@gonchobanzas Liliana se llama mi tia gil"
"DukiSSJ","Cuanto respeto, admirable","Twitter for iPhone",4397,47,"LAS NUBES",2840073,"@9zTeam Cuanto respeto, admirable"
"DukiSSJ","good job luken ","Twitter for iPhone",0,211,"LAS NUBES",2840073,"good job luken https://t.co/oYbBcMrzAx"
"KiddKeo95Flames","Me la dedico a mí.","Twitter for iPhone",1880,233,"ROCKPORT",473625,"Me la dedico a mí."
"DukiSSJ","Dukiii, la rompiste ya se agotarooooooon ","Twitter for iPhone",0,26,"LAS NUBES",2840074,"@DukiSSJ Dukiii, la rompiste ya se agotarooooooon https://t.co/0jzZs1wH8r"
"rusherkingg","DESPIERTA YA MUJEEEEEER","Twitter for iPhone",9172,214,"Santiago del Estero, Argentina",854599,"DESPIERTA YA MUJEEEEEER"
"rusherkingg","Buenas buenas","Twitter for iPhone",6730,155,"Santiago del Estero, Argentina",854599,"Buenas buenas"
"kheayf","peleamos y arreglamos con sex","Twitter for iPhone",28938,2529,"Argentina",1515685,"peleamos y arreglamos con sex"
"LITkillah","Metetelos en la cola amigo","Twitter for iPhone",7369,197,"Argentina",1569130,"@big_one_real @FMK026 Metetelos en la cola amigo"
"tiagopzk","Pero Lit Killah eso no decia el tema ","Twitter for iPhone",0,1579,"",1302318,"Pero Lit Killah eso no decia el tema https://t.co/FKpDMWoZki"
"bizarrap","todavía no terminó el año
#48 <U+0001F384><U+0001F381>","Twitter for iPhone",164695,6222,"Buenos Aires, Argentina",3278395,"todavía no terminó el año
#48 <U+0001F384><U+0001F381>"
"kheayf","podes cantar a un muy buen nivel pero si no trasmitís cuando interpretas no vas a ser nada mas que un muy buen cantante, la música es energía","Twitter for iPhone",21572,911,"Argentina",1515685,"podes cantar a un muy buen nivel pero si no trasmitís cuando interpretas no vas a ser nada mas que un muy buen cantante, la música es energía"
"KiddKeo95Flames","Como me gusta mama de kidd keo, es él haciendo lo que sabe hacer y re picante encima","Twitter for iPhone",0,20,"ROCKPORT",473625,"Como me gusta mama de kidd keo, es él haciendo lo que sabe hacer y re picante encima"
"kheayf","mañana nv ahi <U+0001F1E6><U+0001F1F7><U+0001F3E0><U+2764><U+FE0F>","Twitter for iPhone",5458,84,"Argentina",1515685,"mañana @lollapaloozaar nv ahi <U+0001F1E6><U+0001F1F7><U+0001F3E0><U+2764><U+FE0F>"
"DukiSSJ","De unaaa , pero si me toca con ARGENTINA me dejo perder aviso","Twitter for iPhone",1530,21,"LAS NUBES",2840073,"@gonchobanzas @LuknCSGO De unaaa , pero si me toca con ARGENTINA me dejo perder aviso"
"rusherkingg","veo esto y se me llenan los ojos de lagrimas. De estar presente en tu primer show en Buenos Aires al Luna Park en primera fila con mis personas favoritas que gracias a tu musica estamos juntas <U+0001F496><U+0001F62D>

Te amo muchisimo, nos vemos ahi ","Twitter for iPhone",0,22,"Santiago del Estero, Argentina",854599,"veo esto y se me llenan los ojos de lagrimas. De estar presente en tu primer show en Buenos Aires al Luna Park en primera fila con mis personas favoritas que gracias a tu musica estamos juntas <U+0001F496><U+0001F62D>

Te amo muchisimo, nos vemos ahi @rusherkingg https://t.co/7qeKuaVauT"
"KiddKeo95Flames","Hola","Twitter for iPhone",2438,127,"ROCKPORT",473625,"Hola"
"emimernes_","he despertado una nueva epidemia de pelotuds que hablan como bb","Twitter for iPhone",19987,536,"Argentina",1017029,"he despertado una nueva epidemia de pelotuds que hablan como bb"
"LITkillah","El show de hoy fue una locura<U+2764><U+FE0F> 3/5 

solo quedan 2, los veo el 12 y el 13<U+0001F49E> los amo","Twitter for iPhone",10789,296,"Argentina",1569130,"El show de hoy fue una locura<U+2764><U+FE0F> 3/5 

solo quedan 2, los veo el 12 y el 13<U+0001F49E> los amo"
"DukiSSJ","Ke PALASO daddy yankee Ta nuevo","Twitter for iPhone",9377,151,"LAS NUBES",2840074,"Ke PALASO daddy yankee Ta nuevo"
"kheayf","Artistas Argentinos MAS nominados en los #PremioLoNuestro este año:

• (4)
• (3)
• (2)
• #NickiNicole, (1) ","Twitter for iPhone",0,143,"Argentina",1515685,"Artistas Argentinos MAS nominados en los #PremioLoNuestro este año:

• @kheayf (4)
• @MariaBecerra22 (3)
• @cazzuoficial (2)
• @emimernes_, #NickiNicole, @tiagopzk, @DukiSSJ, @TiniStoessel (1) https://t.co/wNlAZXaEZS"
"DukiSSJ","PERUUUUU","Twitter for iPhone",0,8,"LAS NUBES",2840073,"@DukiSSJ PERUUUUU"
"KiddKeo95Flames","Lloro haciendo melodías","Twitter for iPhone",1300,91,"ROCKPORT",473625,"Lloro haciendo melodías"
"TruenoOficiaI","Dale q voy con alta lija turro ee","Twitter for iPhone",4827,122,"Buenos Aires, Argentina",1348060,"@MarkitoNavaja Dale q voy con alta lija turro ee"
"PauloLondra","La sensación","Twitter for iPhone",1206,43,"",1741703,"@wonderwallondra La sensación"
"MariaBecerra22","Espero que estes mejor mi amor<U+2665><U+FE0F><U+0001F64F><U+0001F3FD><U+0001F97A> me pone feliz que mi música te ayude asi<U+0001F62D><U+0001F64F><U+0001F3FD> ","Twitter for iPhone",12532,293,"",2294625,"Espero que estes mejor mi amor<U+2665><U+FE0F><U+0001F64F><U+0001F3FD><U+0001F97A> me pone feliz que mi música te ayude asi<U+0001F62D><U+0001F64F><U+0001F3FD> https://t.co/Bry5LWNXgS"
"rusherkingg","A vos te cocino lo que quieras mi reina bueeee","Twitter for iPhone",30028,1959,"Santiago del Estero, Argentina",854599,"A vos te cocino lo que quieras mi reina bueeee"
"bizarrap","TIAGO PZK: Bzrp Music Sessions #48. rompe el record y se convierte en la canción argentina con el mejor debut histórico en el Top 200 global de Spotify, ubicándose en la posición #19. actualmente.

¡Felicidades ","Twitter for iPhone",0,283,"Buenos Aires, Argentina",3278395,"TIAGO PZK: Bzrp Music Sessions #48. rompe el record y se convierte en la canción argentina con el mejor debut histórico en el Top 200 global de Spotify, ubicándose en la posición #19. actualmente.

¡Felicidades @bizarrap @tiagopzk! https://t.co/tnQWKepR0H"
"rusherkingg","Mañana va a ser alto día<U+2764><U+FE0F>","Twitter for iPhone",4886,174,"Santiago del Estero, Argentina",854599,"Mañana va a ser alto día<U+2764><U+FE0F>"
"rusherkingg","Me fui para Europa en 4 días una ansiedad","Twitter for iPhone",10124,128,"Santiago del Estero, Argentina",854599,"Me fui para Europa en 4 días una ansiedad"
"PauloLondra","Voy a volver más fuerte que nunca <U+0001F970><U+0001F4AA> se lo prometo a los que están desde que saque relax","Twitter for iPhone",213596,13744,"",1741703,"Voy a volver más fuerte que nunca <U+0001F970><U+0001F4AA> se lo prometo a los que están desde que saque relax"
"PauloLondra","Hoy les traigo un free que tire aye con un poco de mostaza y salsa barbikiu de nuestro local de flow exprés jeh
#leonesconflow 
#thelifeofpaulo 
#repartiendoflow 
<U+0001F3A5> en Córdoba, Argentina ","Instagram",2246,91,"",1741703,"Hoy les traigo un free que tire aye con un poco de mostaza y salsa barbikiu de nuestro local de flow exprés jeh
#leonesconflow 
#thelifeofpaulo 
#repartiendoflow 
<U+0001F3A5> @davidpohl01 en Córdoba, Argentina https://t.co/dt2yu6SvS2"
"rusherkingg","Loquito x ti","Twitter for iPhone",18673,1410,"Santiago del Estero, Argentina",854599,"Loquito x ti"
"tiagopzk","en to lo k hago pongo corazon x eso siempre me lo rompen","Twitter for iPhone",0,1550,"",1302318,"en to lo k hago pongo corazon x eso siempre me lo rompen"
"TruenoOficiaI","MAÑANA SALIMO DE NOCHE 19HS<U+0001F1E6><U+0001F1F7> 00HS<U+0001F1EA><U+0001F1F8>","Twitter for iPhone",7477,275,"Buenos Aires, Argentina",1348060,"MAÑANA SALIMO DE NOCHE 19HS<U+0001F1E6><U+0001F1F7> 00HS<U+0001F1EA><U+0001F1F8>"
"kheayf","Hoy se cumple 1 año del lanzamiento de ""Tu Msj<U+0001F494>"", tema de Khea <U+0001F1E6><U+0001F1F7><U+0001F4A5> ","Twitter for iPhone",0,372,"Argentina",1515685,"Hoy se cumple 1 año del lanzamiento de ""Tu Msj<U+0001F494>"", tema de Khea <U+0001F1E6><U+0001F1F7><U+0001F4A5> https://t.co/95yEbiwreR"
"cazzuoficial",".y rompen todo en “Pa Mis Muchachas”, que ya se encuentra #1 en casi todos los charts. #MTVNewsLA <U+2764><U+FE0F><U+200D><U+0001F525> ","Twitter for iPhone",0,341,"Buenos Aires, Argentina",1653203,".@xtina, @iambeckyg, @naikinai19 y @NathyPeluso rompen todo en “Pa Mis Muchachas”, que ya se encuentra #1 en casi todos los charts. #MTVNewsLA <U+2764><U+FE0F><U+200D><U+0001F525> https://t.co/A9QbcHK4uH"
"kheayf","tu eres como medio crazy pero mejor k muchas por ahiii","Twitter for iPhone",0,990,"Argentina",1515685,"tu eres como medio crazy pero mejor k muchas por ahiii"
"rusherkingg","DEVUÉLVEME EL CORAZOOOOON QUE ME HACE FALTA Y NO PUEDO ENAMORARMEEEEEE KE TEMAZO","Twitter for iPhone",10495,331,"Santiago del Estero, Argentina",854599,"DEVUÉLVEME EL CORAZOOOOON QUE ME HACE FALTA Y NO PUEDO ENAMORARMEEEEEE KE TEMAZO"
"rusherkingg","Que se me ha ido la olla","Twitter for iPhone",5703,107,"Santiago del Estero, Argentina",854599,"Que se me ha ido la olla"
"KiddKeo95Flames","No tengo nada que demostrar, ellos practican en el espejo todos los días.","Twitter for iPhone",1432,197,"ROCKPORT",473625,"No tengo nada que demostrar, ellos practican en el espejo todos los días."
"rusherkingg","Recargando energías pa mañana <U+0001F60E> ","Twitter for iPhone",21143,270,"Santiago del Estero, Argentina",854599,"Recargando energías pa mañana <U+0001F60E> https://t.co/U2HdKGiK4B"
"emimernes_","<U+0001F47B><U+0001F47B><U+0001F47B><U+0001F47B> ","Twitter for iPhone",50804,790,"Argentina",1017029,"<U+0001F47B><U+0001F47B><U+0001F47B><U+0001F47B> https://t.co/h6QUtFkBL1"
"KiddKeo95Flames","Que putada tener razón.","Twitter for iPhone",1880,348,"ROCKPORT",473625,"Que putada tener razón."
"rusherkingg","<U+0001F607> ","Twitter for iPhone",17685,274,"Santiago del Estero, Argentina",854599,"<U+0001F607> https://t.co/s3k8hBkwBR"
"TruenoOficiaI","Uyy mamii","Twitter for iPhone",7301,150,"Buenos Aires, Argentina",1348060,"@naikinai19 Uyy mamii"
"DukiSSJ","6AM MAÑANA

9Z vs 00NATION

Todo por: ","Twitter for iPhone",0,20,"LAS NUBES",2840074,"6AM MAÑANA

9Z vs 00NATION

Todo por: https://t.co/PdRsTCQcnH"
"DukiSSJ","Ufffff LA EMBAJADA ","Twitter for iPhone",2107,40,"LAS NUBES",2840074,"Ufffff LA EMBAJADA https://t.co/0JWgJ0kWmE"
"DukiSSJ","CLARooooooooooo 9ZEEEEEEEEEEEEEEEEEEEE","Twitter for iPhone",0,44,"LAS NUBES",2840074,"CLARooooooooooo 9ZEEEEEEEEEEEEEEEEEEEE"
"TruenoOficiaI","Felicitaciones ""Mamichula"" por la nominación a MEJOR ÁLBUM / CANCIÓN DE MÚSICA URBANA / TRAP en los ","Twitter for iPhone",0,174,"Buenos Aires, Argentina",1348060,"Felicitaciones @TruenoOficiaI- ""Mamichula"" por la nominación a MEJOR ÁLBUM / CANCIÓN DE MÚSICA URBANA / TRAP en los @premiosgardel

@naikinai19 @bizarrap https://t.co/Fj4a1aJ5mU"
"TruenoOficiaI","Cállado","Twitter for iPhone",12816,664,"Buenos Aires, Argentina",1348060,"Cállado"
"tiagopzk","JAJAJAAJJAJAJAJA K HDP","Twitter for iPhone",2211,13,"",1302318,"@Biscarrita JAJAJAAJJAJAJAJA K HDP"
"LITkillah","Jajajajajajj lpmm ","Twitter for iPhone",10837,361,"Argentina",1569130,"Jajajajajajj lpmm https://t.co/aekAwVVdQX"
"kheayf","ya malhumorado","Twitter for iPhone",9604,704,"Argentina",1515685,"ya malhumorado"
"DukiSSJ","chile te lo pido con todo mi corazón","Twitter for iPhone",0,5,"LAS NUBES",2840073,"@DukiSSJ chile te lo pido con todo mi corazón"
"MariaBecerra22","Jajajajjsjsjwjsjajajajja ","Twitter for iPhone",16185,359,"",2294625,"Jajajajjsjsjwjsjajajajja https://t.co/E9L2S9Vawi"
"cazzuoficial","Mi amor no se comparte, yo no te quiero prestar <U+0001F92B> ","Twitter for iPhone",3811,348,"Buenos Aires, Argentina",1653203,"Mi amor no se comparte, yo no te quiero prestar <U+0001F92B> https://t.co/LgzApRmpAw"
"tiagopzk","Cuando nuestro palo pa la history?","Twitter for iPhone",30858,493,"",1302318,"@DukiSSJ Cuando nuestro palo pa la history?"
