"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"cazzuoficial","<U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4> les enseñe k con mujeres como yo nunk se juega <U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577> ","Twitter for iPhone",25192,969,"Buenos Aires, Argentina",1653203,"<U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4> les enseñe k con mujeres como yo nunk se juega <U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577> https://t.co/TY1D4LnZrR"
"KiddKeo95Flames","A mi me da igual si no les gusta como vivo mi vida, ellos no deciden en eso, son el PUBLICO. <U+0001F440> Watch Me.","Twitter for iPhone",1258,105,"ROCKPORT",473625,"A mi me da igual si no les gusta como vivo mi vida, ellos no deciden en eso, son el PUBLICO. <U+0001F440> Watch Me."
"MariaBecerra22","SUELTA OUT NOW <U+0001F525><U+0001F525> ","Twitter for iPhone",4021,259,"",2294625,"SUELTA OUT NOW <U+0001F525><U+0001F525> https://t.co/pMe6lIhD6R"
"rusherkingg","Como pa comerla completa","Twitter for iPhone",4112,89,"Santiago del Estero, Argentina",854599,"Como pa comerla completa"
"kheayf","100% CHEKHEADO KE ROMPES EL MOVISTAR PAPAIIIIII","Twitter for iPhone",3308,70,"Argentina",1515685,"@skinnyflakk 100% CHEKHEADO KE ROMPES EL MOVISTAR PAPAIIIIII"
"tiagopzk","Si pero la gente te etiqueta como si fuese para vos y nada que ver es para los boludos que hablan boludeces en tw","Twitter for iPhone",1832,16,"",1302318,"@Martinpdisalvo Si pero la gente te etiqueta como si fuese para vos y nada que ver es para los boludos que hablan boludeces en tw"
"TruenoOficiaI","El loco sabe que esta loco, la cima es cuestión de altura","Twitter for iPhone",11050,853,"Buenos Aires, Argentina",1348060,"El loco sabe que esta loco, la cima es cuestión de altura"
"bizarrap","""Primeras Veces BNA"" 2021 presentado por Previo a la gala de los Latin Grammy, Bizarrap nos regala una composición original hecha con instrumentos poco usuales titulada: ""Bizarrap Latin GRAMMY Remix"" ","Twitter for iPhone",0,1930,"Buenos Aires, Argentina",3278395,"""Primeras Veces BNA"" 2021 presentado por @Bulova

Previo a la gala de los Latin Grammy, Bizarrap nos regala una composición original hecha con instrumentos poco usuales titulada: ""Bizarrap Latin GRAMMY Remix"" https://t.co/GPhJoTVOxM"
"bizarrap","La revista posiciona en el top #1 a la BZRP Music Session de L- Gante como una de las mejores canciones de 2021. ","Twitter for iPhone",0,126,"Buenos Aires, Argentina",3278395,"La revista @RollingStoneAr posiciona en el top #1 a la BZRP Music Session de L- Gante como una de las mejores canciones de 2021. https://t.co/Yt6mJM4Src"
"bizarrap","TOP 10 Temas argentinos <U+0001F1E6><U+0001F1F7> con mejores debuts en Youtube<U+0001F4A5>

#1. Residente || BZRP MS
#2. Plan A
#3. Paulo Londra || BZRP MS
#4. Nicky Jam || BZRP MS
#5. Chance
#6. Anuel AA || BZRP MS
#7. Tiago PZK || BZRP MS
#8. Entre Nosotros Remix
#9. Mamichula
#10. Snow Tha Product || BZRP MS ","Twitter for iPhone",0,138,"Buenos Aires, Argentina",3278395,"TOP 10 Temas argentinos <U+0001F1E6><U+0001F1F7> con mejores debuts en Youtube<U+0001F4A5>

#1. Residente || BZRP MS
#2. Plan A
#3. Paulo Londra || BZRP MS
#4. Nicky Jam || BZRP MS
#5. Chance
#6. Anuel AA || BZRP MS
#7. Tiago PZK || BZRP MS
#8. Entre Nosotros Remix
#9. Mamichula
#10. Snow Tha Product || BZRP MS https://t.co/uKHcd1jGgW"
"TruenoOficiaI","ESTE AÑO ES NUESTRO","Twitter for iPhone",18693,1343,"Buenos Aires, Argentina",1348060,"ESTE AÑO ES NUESTRO"
"DukiSSJ","De unaaa , pero si me toca con ARGENTINA me dejo perder aviso","Twitter for iPhone",1530,21,"LAS NUBES",2840074,"@gonchobanzas @LuknCSGO De unaaa , pero si me toca con ARGENTINA me dejo perder aviso"
"emimernes_","mañana stream con EMILIA la tora del momento","Twitter for iPhone",0,156,"Argentina",1017029,"mañana stream con EMILIA la tora del momento"
"emimernes_","con este calor no me queda otra que tomar birra todos los días","Twitter for iPhone",57923,8480,"Argentina",1017029,"con este calor no me queda otra que tomar birra todos los días"
"kheayf","increible hoy que fiestón te amo ","Twitter for iPhone",0,95,"Argentina",1515685,"increible hoy que fiestón te amo @kheayf https://t.co/BGwD5gOSWR"
"rusherkingg","Chileeeeeeee nos vimos ahí","Twitter for iPhone",7280,134,"Santiago del Estero, Argentina",854599,"Chileeeeeeee nos vimos ahí"
"TruenoOficiaI","Uyy mamii","Twitter for iPhone",7301,150,"Buenos Aires, Argentina",1348060,"@naikinai19 Uyy mamii"
"tiagopzk","Ete tiago esta re cuerdo","Twitter for iPhone",24921,533,"",1302318,"Ete tiago esta re cuerdo"
"TruenoOficiaI","ATENCIÓN A TODAS LAS EMISORAS","Twitter for iPhone",18513,433,"Buenos Aires, Argentina",1348060,"ATENCIÓN A TODAS LAS EMISORAS"
"DukiSSJ","Biza me dijo ke yo era la 23 B, pero a también. A cuantos mas habrá engañado…","Twitter for iPhone",158484,3287,"LAS NUBES",2840074,"Biza me dijo ke yo era la 23 B, pero a @LITkillah también. A cuantos mas habrá engañado…"
"tiagopzk",":(","Twitter for iPhone",20539,1781,"",1302318,":("
"LITkillah","Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu","Twitter for iPhone",12088,258,"Argentina",1569130,"Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu"
"LITkillah","Estoy en Las Vegas, mañana son los grammy y todavia no tengo q ponerme no me la constantine","Twitter for iPhone",23536,397,"Argentina",1569130,"Estoy en Las Vegas, mañana son los grammy y todavia no tengo q ponerme no me la constantine"
"LITkillah","Leones con flow, los del espacio mami <U+0001F47D><U+0001F981>","Twitter for iPhone",0,2949,"Argentina",1569130,"Leones con flow, los del espacio mami <U+0001F47D><U+0001F981>"
"cazzuoficial","¿Pensaste que ya sabías todo sobre El Reino?  Pues no mi ciela, les traigo UNA BOMBA <U+2728><U+2728><U+2728> Quédense por ahí que se vienen COSITAS con y El Reino <U+2728><U+2728><U+2728> ","Twitter for iPhone",0,182,"Buenos Aires, Argentina",1653203,"¿Pensaste que ya sabías todo sobre El Reino?  Pues no mi ciela, les traigo UNA BOMBA <U+2728><U+2728><U+2728> Quédense por ahí que se vienen COSITAS con @cazzuoficial y El Reino <U+2728><U+2728><U+2728> https://t.co/eqNjf4BWTj"
"KiddKeo95Flames","#DAILYKEO Vlog MÉXICO | Capitulo 1

","Twitter for iPhone",155,5,"ROCKPORT",473625,"#DAILYKEO Vlog MÉXICO | Capitulo 1

https://t.co/jkOP9ZX5FF"
"tiagopzk","Tengo k meterle al gym ke esta carita d galletita tiene k agarrar forma jajajaja","Twitter for iPhone",31064,3388,"",1302318,"Tengo k meterle al gym ke esta carita d galletita tiene k agarrar forma jajajaja"
"rusherkingg","Ella no es modelo pero a mi me desfila","Twitter for iPhone",10717,397,"Santiago del Estero, Argentina",854599,"Ella no es modelo pero a mi me desfila"
"bizarrap","asi e mi caserío<U+0001F1F5><U+0001F1F7>","Twitter for iPhone",17930,441,"Buenos Aires, Argentina",3278395,"asi e mi caserío<U+0001F1F5><U+0001F1F7>"
"LITkillah","No pasa nada kea la mejor rey abrazo grande","Twitter for iPhone",10898,234,"Argentina",1569130,"@kheayf @litkillaharg No pasa nada kea la mejor rey abrazo grande"
"DukiSSJ","Adicto a ella como Jordan a ganar","Twitter for iPhone",0,3787,"LAS NUBES",2840073,"Adicto a ella como Jordan a ganar"
"tiagopzk","Ni en mi mejor momento tengo necesidad de frontear, disfruten el momento con los suyos, más na<U+2764><U+FE0F>","Twitter for iPhone",24070,988,"",1302318,"Ni en mi mejor momento tengo necesidad de frontear, disfruten el momento con los suyos, más na<U+2764><U+FE0F>"
"kheayf","hoy fuiste mascherano fusionado con xavi","Twitter for iPhone",366,3,"Argentina",1515685,"@arseovo hoy fuiste mascherano fusionado con xavi"
"kheayf","JAJAJAJAJAJJAJAJAJAJAJA","Twitter for iPhone",81,2,"Argentina",1515685,"@arseovo JAJAJAJAJAJJAJAJAJAJAJA"
"kheayf","— Hoy 28/1 se cumplen dos años del lanzamiento de ""Dónde Estás"" de KHEA. ","Twitter for iPhone",0,116,"Argentina",1515685,"— Hoy 28/1 se cumplen dos años del lanzamiento de ""Dónde Estás"" de KHEA. https://t.co/hya2AEjV0z"
"KiddKeo95Flames","Nos vemos hoy en Logroño!","Twitter for iPhone",322,3,"ROCKPORT",473625,"Nos vemos hoy en Logroño!"
"TruenoOficiaI","FEEL ME??","Twitter for iPhone",11907,646,"Buenos Aires, Argentina",1348060,"FEEL ME??"
"MariaBecerra22","<U+0001F62D><U+0001F62D> ","Twitter for iPhone",5153,114,"",2294625,"<U+0001F62D><U+0001F62D> https://t.co/dXj3o2bCEG"
"DukiSSJ","-- Argentina <U+0001F1E6><U+0001F1F7>: #2 (+1) ","Twitter for iPhone",0,27,"LAS NUBES",2840073,"-- Argentina <U+0001F1E6><U+0001F1F7>: #2 (+1) https://t.co/rIc2D59e0p"
"cazzuoficial","cómo no me avisaron que hace UN AÑO EXACTAMENTE salió TURRA? <U+0001F92F> y hoy estrenamos TURREO SESSION 9 idiiii","Twitter for iPhone",13533,257,"Buenos Aires, Argentina",1653203,"cómo no me avisaron que hace UN AÑO EXACTAMENTE salió TURRA? <U+0001F92F> y hoy estrenamos TURREO SESSION 9 idiiii"
"PauloLondra","Si tuviera fe como un granito de mostaza","Twitter for iPhone",21067,1808,"",1741703,"Si tuviera fe como un granito de mostaza"
"DukiSSJ","Si Quieren Frontear esta 1ero en el Top 50 Argentina

felicitaciones reyes ","Twitter for iPhone",0,43,"LAS NUBES",2840073,"Si Quieren Frontear esta 1ero en el Top 50 Argentina

felicitaciones reyes @DukiSSJ @DeLaGhettoReal @quevedo https://t.co/8mShHMkog7"
"DukiSSJ","SALIÓ EL VIDEO DE SIN FRENOS ","Twitter for iPhone",4084,206,"LAS NUBES",2840074,"SALIÓ EL VIDEO DE SIN FRENOS @bizarrap @eladiocarry_on https://t.co/bE9PWHI7xY"
"rusherkingg","Habia dejado de poner el tag “this is the big one” en los temas pero los proximos tienen todos toy re cebado de nuevo jajaja","Twitter for iPhone",0,139,"Santiago del Estero, Argentina",854599,"Habia dejado de poner el tag “this is the big one” en los temas pero los proximos tienen todos toy re cebado de nuevo jajaja"
"cazzuoficial","yo no sé si ustedes saben, pero mi segundo nombre es Emilia. Me despido lentamente…","Twitter for iPhone",4137,52,"Buenos Aires, Argentina",1653203,"@chilenabelu @emimernes_ yo no sé si ustedes saben, pero mi segundo nombre es Emilia. Me despido lentamente…"
"KiddKeo95Flames","Yummy","Twitter for iPhone",349,14,"ROCKPORT",473625,"Yummy"
"TruenoOficiaI","BUA CHAVAL <U+0001F635><U+200D><U+0001F4AB><U+0001F635><U+200D><U+0001F4AB><U+0001F1EA><U+0001F1F8><U+0001F1EA><U+0001F1F8> ","Twitter for iPhone",10690,372,"Buenos Aires, Argentina",1348060,"BUA CHAVAL <U+0001F635><U+200D><U+0001F4AB><U+0001F635><U+200D><U+0001F4AB><U+0001F1EA><U+0001F1F8><U+0001F1EA><U+0001F1F8> https://t.co/QLeud8gCBR"
"bizarrap","en unas horas va a salir la de Tiago en , lo que pasa es que se filtró el video y lo tuve que subir rápido a youtube ","Twitter for iPhone",32512,510,"Buenos Aires, Argentina",3278395,"en unas horas va a salir la de Tiago en @spotify , lo que pasa es que se filtró el video y lo tuve que subir rápido a youtube https://t.co/eQRda3c6r6"
"DukiSSJ","MUCHACHOS, JUGARÁ POR UN SLOT EN EL MAJOR vs ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> <U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E7><U+0001F1F7> Mira lo que es ese winning moment, que emoción. ","Twitter for iPhone",0,412,"LAS NUBES",2840073,"MUCHACHOS, @9zTeam JUGARÁ POR UN SLOT EN EL MAJOR vs @paiNGamingBR. ESTAMOS VIVIENDO UN SUEÑO.

ENORMES:
<U+0001F1E6><U+0001F1F7> @LuknCSGO 
<U+0001F1FA><U+0001F1FE> @dgtcsgo 
<U+0001F1E8><U+0001F1F1> @dav1dcs1 
<U+0001F1E6><U+0001F1F7> @roxfps 
<U+0001F1FA><U+0001F1FE> @maxgzez 
<U+0001F1E7><U+0001F1F7> @zakkfps 

Mira lo que es ese winning moment, que emoción. https://t.co/s8EChjyj5q"
"KiddKeo95Flames","Yo si puedo presumir que conocí a mi novio en un concierto de y también que los dos tenemos foto con nuestro mayor ídolo. <U+0001F62E><U+200D><U+0001F4A8><U+0001F5A4><U+0001F970> ","Twitter for iPhone",0,3,"ROCKPORT",473625,"Yo si puedo presumir que conocí a mi novio en un concierto de @KiddKeo95Flames y también que los dos tenemos foto con nuestro mayor ídolo. <U+0001F62E><U+200D><U+0001F4A8><U+0001F5A4><U+0001F970> https://t.co/1GRmxNp5Du"
"rusherkingg","Como le gusta tirar odio a la gente, lo disfrutan parece","Twitter for iPhone",9473,488,"Santiago del Estero, Argentina",854599,"Como le gusta tirar odio a la gente, lo disfrutan parece"
"LITkillah","Alguien se habra diafrazado de mi en halloween? <U+0001F97A>","Twitter for iPhone",21877,281,"Argentina",1569130,"Alguien se habra diafrazado de mi en halloween? <U+0001F97A>"
"PauloLondra","Tal vez
Tú no 
Lo sientes como yo <U+0001F3BC>","Twitter for iPhone",34076,3089,"",1741703,"Tal vez
Tú no 
Lo sientes como yo <U+0001F3BC>"
"rusherkingg","Cheeeeee que parecido la puta que lo parió, hasta emocionante es la secuencia","Twitter for iPhone",3298,70,"Santiago del Estero, Argentina",854599,"@tiagopzk Cheeeeee que parecido la puta que lo parió, hasta emocionante es la secuencia"
"PauloLondra","Donde en medio de la joda nos tomamos un poco serio lo de conversar un rato. <U+0001F347>
#guardaquevoy 
#jeh
#leonesconflow 
Ya voy a practicar tranka ","Instagram",8779,383,"",1741703,"Donde en medio de la joda nos tomamos un poco serio lo de conversar un rato. <U+0001F347>
#guardaquevoy 
#jeh
#leonesconflow 
Ya voy a practicar tranka https://t.co/EEctOZAkZs"
"DukiSSJ","#temporadadereggaeton2 recién arranca","Twitter for iPhone",18087,716,"LAS NUBES",2840073,"#temporadadereggaeton2 recién arranca"
"PauloLondra","Ojalá 2021","Twitter for iPhone",41207,3613,"",1741703,"Ojalá 2021"
"MariaBecerra22","Que es esa caraaaa dios te amo","Twitter for iPhone",3662,24,"",2294625,"@chilenabelu Que es esa caraaaa dios te amo"
"cazzuoficial","<U+0001F62D><U+2764><U+FE0F> gracias mi amor! ","Twitter for iPhone",3272,65,"Buenos Aires, Argentina",1653203,"<U+0001F62D><U+2764><U+FE0F> gracias mi amor! https://t.co/EbvFP1a6Bb"
"TruenoOficiaI","#ATREVIDOLADESPEDIDA ","Twitter for iPhone",5727,205,"Buenos Aires, Argentina",1348060,"#ATREVIDOLADESPEDIDA https://t.co/oFZlZuszT9"
"emimernes_","que tosico respeta mi privacida 
que mi wuasa no es tuio bájale a tu intensida","Twitter for iPhone",50821,2869,"Argentina",1017029,"que tosico respeta mi privacida 
que mi wuasa no es tuio bájale a tu intensida"
"cazzuoficial","<U+0001F47D><U+0001F494>","Twitter for iPhone",2002,261,"Buenos Aires, Argentina",1653203,"https://t.co/OIwHmFMNNI <U+0001F47D><U+0001F494>"
"bizarrap","Así es el Mi JUGADOR de en #NBA2K22 ","Twitter for iPhone",0,463,"Buenos Aires, Argentina",3278395,"Así es el Mi JUGADOR de @bizarrap en #NBA2K22 https://t.co/LWuB11NgJb"
"TruenoOficiaI","17","Twitter for iPhone",13069,416,"Buenos Aires, Argentina",1348060,"17"
"tiagopzk","No tengo ganas de nada","Twitter for iPhone",40048,9748,"",1302318,"No tengo ganas de nada"
"DukiSSJ","Adicto a ella como Jordan a ganar","Twitter for iPhone",0,3787,"LAS NUBES",2840074,"Adicto a ella como Jordan a ganar"
"KiddKeo95Flames","Que sueño seria ir a un concierto de lpm, algún día","Twitter for iPhone",0,5,"ROCKPORT",473625,"Que sueño seria ir a un concierto de @KiddKeo95Flames lpm, algún día"
"TruenoOficiaI","9 DE SEPTIEMBRE.","Twitter for iPhone",11241,422,"Buenos Aires, Argentina",1348060,"9 DE SEPTIEMBRE."
"KiddKeo95Flames","Es una mierda lo que el amor le puede hacer a una persona","Twitter for iPhone",16123,3203,"ROCKPORT",473625,"Es una mierda lo que el amor le puede hacer a una persona"
"cazzuoficial","ya no quiero seguir con este juego, por tu boca me estoy prendiendo fuego porque en frente de la gente no te puedo mirar","Twitter for iPhone",12579,1292,"Buenos Aires, Argentina",1653203,"ya no quiero seguir con este juego, por tu boca me estoy prendiendo fuego porque en frente de la gente no te puedo mirar"
"TruenoOficiaI","YO CREO QUE ARGENTINA ESTÁ PIDIENDO PERREO.","Twitter for iPhone",32917,1595,"Buenos Aires, Argentina",1348060,"YO CREO QUE ARGENTINA ESTÁ PIDIENDO PERREO."
"tiagopzk","Cuando quiero desaparecer aparecen ustedes pa que no la baje tanto<U+2764><U+FE0F><U+0001F97A>","Twitter for iPhone",22143,438,"",1302318,"Cuando quiero desaparecer aparecen ustedes pa que no la baje tanto<U+2764><U+FE0F><U+0001F97A>"
"emimernes_","me están mirando 
será el brillo de mis eyes <U+0001F48E> ","Twitter for iPhone",110760,1308,"Argentina",1017029,"me están mirando 
será el brillo de mis eyes <U+0001F48E> https://t.co/VLUBRLElmG"
"bizarrap","viernes de ternura ","Twitter for iPhone",28501,719,"Buenos Aires, Argentina",3278395,"viernes de ternura @residente https://t.co/67MohIrCE6"
"MariaBecerra22","<U+0001F92D> Maria ya está lista para venir a nuestro país <U+0001F1EA><U+0001F1F8> con su Animal Tour ¿te lo vas a perder? ¡Compra tus entradas en <U+0001F449><U+0001F3FC> Además se vienen muchas sorpresas para vosotros <U+0001F609> ","Twitter for iPhone",0,44,"",2294625,"<U+0001F92D> Maria ya está lista para venir a nuestro país <U+0001F1EA><U+0001F1F8> con su Animal Tour ¿te lo vas a perder? ¡Compra tus entradas en https://t.co/Bz4uWy5Y0K! 

<U+0001F449><U+0001F3FC> Además se vienen muchas sorpresas para vosotros <U+0001F609> https://t.co/rGfIrbJH2N"
"cazzuoficial","Es Yo, yo y yo ! Jeje","Twitter for iPhone",73,7,"Buenos Aires, Argentina",1653203,"@Cazzubaby9 Es Yo, yo y yo ! Jeje"
"emimernes_","qué locura todo lo que está pasando con nuestra Argentina. el corazón me estalla de orgullo","Twitter for iPhone",19051,428,"Argentina",1017029,"qué locura todo lo que está pasando con nuestra Argentina. el corazón me estalla de orgullo"
"DukiSSJ","Gracias jefe","Twitter for iPhone",3513,11,"LAS NUBES",2840073,"@JuamPi_ac @SRfranketooo Gracias jefe"
"rusherkingg","RU SHER KING","Twitter for iPhone",16577,417,"Santiago del Estero, Argentina",854599,"RU SHER KING"
"kheayf","que le puedo cantar su canción","Twitter for iPhone",8060,236,"Argentina",1515685,"que le puedo cantar su canción"
"kheayf","RELS B X KHEA RICO CUANDO MUERA . <U+0001F4C8><U+0001F525> ","Twitter for iPhone",1675,106,"Argentina",1515685,"RELS B X KHEA RICO CUANDO MUERA . <U+0001F4C8><U+0001F525> @skinnyflakk 
https://t.co/dMlqm5d9f5"
"PauloLondra","Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi ","Instagram",2940,94,"",1741703,"Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi https://t.co/Y4MZ7mNu9i"
"DukiSSJ","¿2?????","Twitter for iPhone",0,86,"LAS NUBES",2840073,"¿2?????"
"LITkillah","buen dia manga de quebrados(?","Twitter for iPhone",31485,1013,"Argentina",1569130,"buen dia manga de quebrados(?"
"cazzuoficial","por si no conoces esta joyita vintage","Twitter for iPhone",1417,67,"Buenos Aires, Argentina",1653203,"https://t.co/4pfjaBIkmY por si no conoces esta joyita vintage"
"DukiSSJ","Hola gente buenas tardes cómo andan?
Explico fácil y rápido
-Si quieren sacar turno para una optimización aca -Si demoro en responder es porque las voy sacando x orden de llegada, no sean ansiosos.
-Precio 2000$ / 20usd PayPal
-El q no quiera pagar/pueda mi YT","Twitter for iPhone",0,22,"LAS NUBES",2840074,"Hola gente buenas tardes cómo andan?
Explico fácil y rápido
-Si quieren sacar turno para una optimización aca @JOptimizaTurnos 
-Si demoro en responder es porque las voy sacando x orden de llegada, no sean ansiosos.
-Precio 2000$ / 20usd PayPal
-El q no quiera pagar/pueda mi YT"
"cazzuoficial","filmamos 20 veces la TURREO SESSION y ya iba por el 5to fernet estaba re en pedo, y ESA toma eligió el Tao. Dejá","Twitter for iPhone",50709,619,"Buenos Aires, Argentina",1653203,"filmamos 20 veces la TURREO SESSION y ya iba por el 5to fernet estaba re en pedo, y ESA toma eligió el Tao. Dejá"
"LITkillah","DALE PAPUUUUU ","Twitter for iPhone",9409,353,"Argentina",1569130,"DALE PAPUUUUU https://t.co/xv29pZAr35"
"PauloLondra","Mantenerse fuerte
Tomar impulso 
Volver","Twitter for iPhone",16669,2160,"",1741703,"Mantenerse fuerte
Tomar impulso 
Volver"
"DukiSSJ","Estoy llorando loco mi equipo es el mejor wacho

2x1 vs #Pain y estamos en el MALDITO MAJOR

CONFIEN YO LES DIJEEEE DALE 9zZ<U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>","Twitter for iPhone",0,516,"LAS NUBES",2840073,"Estoy llorando loco mi equipo es el mejor wacho

2x1 vs #Pain y estamos en el MALDITO MAJOR

CONFIEN YO LES DIJEEEE DALE 9zZ<U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>"
"KiddKeo95Flames","8 MILLONES. ","Twitter for iPhone",327,5,"ROCKPORT",473625,"8 MILLONES. https://t.co/kARNVQb9Bd"
"tiagopzk","EE VO SO TIAGO NO ME GIRA UN PORRITO SI VO SALI RE LOCO EN TODO LOS VIDEO COMPA","Twitter for iPhone",15149,234,"",1302318,"EE VO SO TIAGO NO ME GIRA UN PORRITO SI VO SALI RE LOCO EN TODO LOS VIDEO COMPA"
"cazzuoficial","te paso ubi, la re vivimo scuby","Twitter for iPhone",12089,1147,"Buenos Aires, Argentina",1653203,"te paso ubi, la re vivimo scuby"
"DukiSSJ","Ven a Peruu Dukoo porfavooorrrr","Twitter for iPhone",0,18,"LAS NUBES",2840073,"@DukiSSJ Ven a Peruu Dukoo porfavooorrrr"
"MariaBecerra22","Felices x siempre ya disponible en Spotify <U+2665><U+FE0F><U+0001F60D> ","Twitter for iPhone",9844,743,"",2294625,"Felices x siempre ya disponible en Spotify <U+2665><U+FE0F><U+0001F60D> https://t.co/bf0WlELMfT"
"DukiSSJ","5 BO3 SEGUIDOS, atroden","Twitter for iPhone",0,179,"LAS NUBES",2840074,"5 BO3 SEGUIDOS, atroden"
"KiddKeo95Flames","Me voy a hacer el Hijodeputa mas exclusivo de todo esto.","Twitter for iPhone",2640,356,"ROCKPORT",473625,"Me voy a hacer el Hijodeputa mas exclusivo de todo esto."
"emimernes_","me ayudan a elegir el challenge oficial de Enero A Dic ?","Twitter for iPhone",9639,99,"Argentina",1017029,"me ayudan a elegir el challenge oficial de Enero A Dic ?"
