"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"MariaBecerra22","Ya salio “TRANQUILA” ROMPIMO O QUEE?","Twitter for iPhone",7646,461,"",2294625,"Ya salio “TRANQUILA” @FMK026  https://t.co/HE0WMrMNCP ROMPIMO O QUEE?"
"DukiSSJ","mañana actitud en vivo será épico pa mi","Twitter for iPhone",0,25,"LAS NUBES",2840073,"mañana actitud en vivo será épico pa mi"
"MariaBecerra22","JAJAJAJSJSJSJSJSJJSJWJWJWJ","Twitter for iPhone",486,2,"",2294625,"@julianmendozza @tiagopzk JAJAJAJSJSJSJSJSJJSJWJWJWJ"
"MariaBecerra22","Te amo mi amor! Gracias por estar siempre y publicar cosas que me hace tan feliz ver","Twitter for iPhone",284,20,"",2294625,"@gwsbecerra Te amo mi amor! Gracias por estar siempre y publicar cosas que me hace tan feliz ver"
"bizarrap","Bizarrap <U+0001F1E6><U+0001F1F7> y Duki <U+0001F1E6><U+0001F1F7> lanzarán hoy su 4° colaboración de este 2021<U+0001F4A5>

• ""Malbec""
• ""YaMeFui"" (ft Nicki Nicole <U+0001F1E6><U+0001F1F7>)
• ""Unfollow"" (ft J Quiles <U+0001F1F5><U+0001F1F7>)
• ""Sin Frenos"" (ft Eladio Carrion <U+0001F1F5><U+0001F1F7>)

¿Cual es su tema favorito entre y ","Twitter for iPhone",0,92,"Buenos Aires, Argentina",3278395,"Bizarrap <U+0001F1E6><U+0001F1F7> y Duki <U+0001F1E6><U+0001F1F7> lanzarán hoy su 4° colaboración de este 2021<U+0001F4A5>

• ""Malbec""
• ""YaMeFui"" (ft Nicki Nicole <U+0001F1E6><U+0001F1F7>)
• ""Unfollow"" (ft J Quiles <U+0001F1F5><U+0001F1F7>)
• ""Sin Frenos"" (ft Eladio Carrion <U+0001F1F5><U+0001F1F7>)

¿Cual es su tema favorito entre @bizarrap y @DukiSSJ?<U+0001F447><U+0001F3FB> https://t.co/wp288yIXJ2"
"DukiSSJ","VAAAMO 9z","Twitter for iPhone",10631,458,"LAS NUBES",2840074,"VAAAMO 9z"
"cazzuoficial","C14TORCE V <U+0001F494> Balada para un alíen HOY 23:59 <U+0001F1E6><U+0001F1F7> ","Twitter for iPhone",12175,990,"Buenos Aires, Argentina",1653203,"C14TORCE V <U+0001F494> Balada para un alíen HOY 23:59 <U+0001F1E6><U+0001F1F7> https://t.co/ifqlHtvgfx"
"DukiSSJ","<U+0001F1FA><U+0001F1FE>","Twitter for iPhone",0,19,"LAS NUBES",2840073,"@DukiSSJ <U+0001F1FA><U+0001F1FE>"
"KiddKeo95Flames","Sr &amp; Srta #RR ","Twitter for iPhone",2091,147,"ROCKPORT",473625,"Sr &amp; Srta #RR https://t.co/MEVgCOWUej"
"LITkillah","Jajajaj como no se me ocurrio antes ","Twitter for iPhone",33949,1344,"Argentina",1569130,"Jajajaj como no se me ocurrio antes https://t.co/PUjpQhiOVC"
"LITkillah","JAJAJAJAJAJAJAJA tal vez","Twitter for iPhone",2926,55,"Argentina",1569130,"@iwitchange JAJAJAJAJAJAJAJA tal vez"
"LITkillah","Ayer pinto jugar al ping pong a 1 punto por apuestas, puse mil peso y me volvi como con 10mil, mepa q dejo la musik y me dedico a eso eee","Twitter for iPhone",27798,461,"Argentina",1569130,"Ayer pinto jugar al ping pong a 1 punto por apuestas, puse mil peso y me volvi como con 10mil, mepa q dejo la musik y me dedico a eso eee"
"KiddKeo95Flames","¿Como supero esto? <U+0001F979><U+0001FAF6><U+0001F3FC> de verdad gracias a ti y a todo el equipo por alegrarme la noche <U+2764><U+FE0F><U+200D><U+0001FA79> ","Twitter for iPhone",0,13,"ROCKPORT",473625,"¿Como supero esto? <U+0001F979><U+0001FAF6><U+0001F3FC> @KiddKeo95Flames de verdad gracias a ti y a todo el equipo por alegrarme la noche <U+2764><U+FE0F><U+200D><U+0001FA79> https://t.co/76RjqSkbbS"
"DukiSSJ","THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402>","Twitter for iPhone",0,712,"LAS NUBES",2840074,"THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402> THE BULL NADOTTI <U+0001F402><U+0001F402>"
"KiddKeo95Flames","Miiierda, se me había olvidado anunciar lo nuevo de KEO COUTURE !Lo teneis en la pagina pero aún no podeis comprar, es un nuevo Proyecto. #RR ","Twitter for iPhone",149,5,"ROCKPORT",473625,"Miiierda, se me había olvidado anunciar lo nuevo de KEO COUTURE !Lo teneis en la pagina pero aún no podeis comprar, es un nuevo Proyecto. #RR https://t.co/MjmjKPl45M"
"kheayf","Artistas Argentinos MAS nominados en los #PremioLoNuestro este año:

• (4)
• (3)
• (2)
• #NickiNicole, (1) ","Twitter for iPhone",0,143,"Argentina",1515685,"Artistas Argentinos MAS nominados en los #PremioLoNuestro este año:

• @kheayf (4)
• @MariaBecerra22 (3)
• @cazzuoficial (2)
• @emimernes_, #NickiNicole, @tiagopzk, @DukiSSJ, @TiniStoessel (1) https://t.co/wNlAZXaEZS"
"DukiSSJ","Imaginate ir al teatro y que de la nada aparezca Lionel Messi.
","Twitter for iPhone",0,1752,"LAS NUBES",2840073,"Imaginate ir al teatro y que de la nada aparezca Lionel Messi.
https://t.co/hYmTWcTmgO"
"KiddKeo95Flames","KEO CORP. COMING SOON 2022/2023 .","Twitter for iPhone",485,8,"ROCKPORT",473625,"KEO CORP. COMING SOON 2022/2023 ."
"cazzuoficial","GRACIAS a ustedes x salvarme a mi <U+0001F5A4> ","Twitter for iPhone",3870,116,"Buenos Aires, Argentina",1653203,"GRACIAS a ustedes x salvarme a mi <U+0001F5A4> https://t.co/H2qY2aML2a"
"emimernes_","Natiii! tamos en eso <U+0001F62C><U+0001F92D> ","Twitter for iPhone",31766,349,"Argentina",1017029,"Natiii! tamos en eso <U+0001F62C><U+0001F92D> https://t.co/WY0mL9cGJz"
"bizarrap","Paulo Londra y Bizarrap logran un RÉCORD HISTÓRICO para Spotify Argentina <U+0001F1E6><U+0001F1F7>. 
Por primera vez una canción obtiene más de 1 MILLÓN de streams en un día en el país. (1,338,782)

¡Felicidades y ! <U+0001F451> ","Twitter for iPhone",0,259,"Buenos Aires, Argentina",3278395,"Paulo Londra y Bizarrap logran un RÉCORD HISTÓRICO para Spotify Argentina <U+0001F1E6><U+0001F1F7>. 
Por primera vez una canción obtiene más de 1 MILLÓN de streams en un día en el país. (1,338,782)

¡Felicidades @PauloLondra y @bizarrap ! <U+0001F451> https://t.co/sgXL7Gf5O3"
"DukiSSJ","Ah, somos una bocha tonces","Twitter for iPhone",1595,13,"LAS NUBES",2840073,"@IIT4YLOR @LITkillah Ah, somos una bocha tonces"
"kheayf","date el gusto","Twitter for iPhone",10025,1055,"Argentina",1515685,"date el gusto"
"tiagopzk","Siempre hagan esto, el bien estar propio importa muchísimo, que la chupen los que quieren que seamos de tal forma, nadie toma decisiones en nuestras vidas más que nosotros mismos. ","Twitter for iPhone",12077,1253,"",1302318,"Siempre hagan esto, el bien estar propio importa muchísimo, que la chupen los que quieren que seamos de tal forma, nadie toma decisiones en nuestras vidas más que nosotros mismos. https://t.co/K5gP9oVml5"
"kheayf","JAJSJSJSJSJSJJSJASJJAJAAJAJAJ SOS UNA NASHI","Twitter for iPhone",4091,48,"Argentina",1515685,"@tiagopzk @rusherkingg JAJSJSJSJSJSJJSJASJJAJAAJAJAJ SOS UNA NASHI"
"tiagopzk","Doña no me alcanza la pelota?","Twitter for iPhone",6159,96,"",1302318,"@rusherkingg Doña no me alcanza la pelota?"
"tiagopzk","<U+0001F62D><U+2764><U+FE0F>","Twitter for iPhone",386,7,"",1302318,"@szkgeer <U+0001F62D><U+2764><U+FE0F>"
"tiagopzk",".se está volviendo loco y nosotros también con su presencia en #PremioLoNuestro ","Twitter for iPhone",0,106,"",1302318,".@tiagopzk se está volviendo loco y nosotros también con su presencia en #PremioLoNuestro https://t.co/wHulJNw3XX"
"kheayf","yo se que es difícil, la parte oscura de nosotros que habita en nuestra mente es infinita pero queda en uno mismo confiar y reconocer que  es real y que no","Twitter for iPhone",4914,452,"Argentina",1515685,"yo se que es difícil, la parte oscura de nosotros que habita en nuestra mente es infinita pero queda en uno mismo confiar y reconocer que  es real y que no"
"DukiSSJ","mañana actitud en vivo será épico pa mi","Twitter for iPhone",0,25,"LAS NUBES",2840074,"mañana actitud en vivo será épico pa mi"
"kheayf","hace minutos se estrenó ' MATÓ MI CORAZÓN ' piso21, KHEA &amp; Marc seguí . ","Twitter for iPhone",0,48,"Argentina",1515685,"hace minutos se estrenó ' MATÓ MI CORAZÓN ' piso21, KHEA &amp; Marc seguí . https://t.co/RP0W5h4DyC"
"DukiSSJ","1 paso más, vamos <U+0001F49C>","Twitter for iPhone",0,146,"LAS NUBES",2840073,"1 paso más, vamos @9zTeam <U+0001F49C>"
"rusherkingg","Esta canción es increíble para el q no la escuchó se las comparto, la pongo para dormirme desde que salió ","Twitter for iPhone",2794,95,"Santiago del Estero, Argentina",854599,"Esta canción es increíble para el q no la escuchó se las comparto, la pongo para dormirme desde que salió https://t.co/gz8DX41Liu"
"bizarrap","RESIDENTE | BZRP Music Sessions #49. ya supera las 50 millones de visualizaciones en YouTube a solo cinco días de su estreno! ","Twitter for iPhone",0,187,"Buenos Aires, Argentina",3278395,"RESIDENTE | BZRP Music Sessions #49. ya supera las 50 millones de visualizaciones en YouTube a solo cinco días de su estreno! https://t.co/Vjj1cxnjAJ"
"DukiSSJ","CHILE CHILE <U+0001F1E8><U+0001F1F1>","Twitter for iPhone",0,5,"LAS NUBES",2840074,"@DukiSSJ CHILE CHILE <U+0001F1E8><U+0001F1F1>"
"LITkillah","En media hora salimoooooo aaaa que manija wachooo daleee los quiero s todos en mi canal a las 19:00hs escuchando KU’ ft L-Gante y Delageezy","Twitter for iPhone",12174,365,"Argentina",1569130,"En media hora salimoooooo aaaa que manija wachooo daleee los quiero s todos en mi canal a las 19:00hs escuchando KU’ ft L-Gante y Delageezy"
"bizarrap","Hoy hace 1 año salió la BZRP #36 de y Ganadora de un Gardel, nominada a un Latin Grammy y 3X Platino en España, acumula 43 semanas en el Top 200 (Spotify) del país y 44 en AR y UY. Además, se mantiene como la BZRP más vista. HIT<U+0001F4A5>

 ","Twitter for iPhone",0,200,"Buenos Aires, Argentina",3278395,"Hoy hace 1 año salió la BZRP #36 de @NathyPeluso y @bizarrap. Ganadora de un Gardel, nominada a un Latin Grammy y 3X Platino en España, acumula 43 semanas en el Top 200 (Spotify) del país y 44 en AR y UY. Además, se mantiene como la BZRP más vista. HIT<U+0001F4A5>

 https://t.co/nLYG5wAwoO"
"PauloLondra","Con vos todo es más bonito bonita en BRESH ","Instagram",5474,179,"",1741703,"Con vos todo es más bonito bonita @romoreno1 en BRESH https://t.co/WEVtzFKDZZ"
"bizarrap","[Ahora en el espacio de tw de dice que quiere a #NatanaelCano en su estudio si o si. ""Quiero que eso suceda y de verdad quiero que suceda.""","Twitter for iPhone",0,47,"Buenos Aires, Argentina",3278395,"[Ahora en el espacio de tw de @billboardlatin] @bizarrap  dice que quiere a #NatanaelCano en su estudio si o si. ""Quiero que eso suceda y de verdad quiero que suceda."""
"kheayf","voy a bajarme tinder y poner en la biografía solamente q estoy verificado y soy amigo de khea","Twitter for iPhone",0,83,"Argentina",1515685,"voy a bajarme tinder y poner en la biografía solamente q estoy verificado y soy amigo de khea"
"KiddKeo95Flames","vuelta a TWITCH, con el Tales haciendo Mortales, ZOMBIES. ","Streamlabs Twitter",118,2,"ROCKPORT",473625,"vuelta a TWITCH, con el Tales haciendo Mortales, ZOMBIES. https://t.co/lCq2cnqbJf"
"DukiSSJ","aAJAJAJAJA TE MAMASTE","Twitter for iPhone",12263,116,"LAS NUBES",2840073,"@WilliamRoses09 @emimernes_ aAJAJAJAJA TE MAMASTE"
"TruenoOficiaI","Gracias a todos por el amor, Argentina en la casa q no te la cuenten <U+0001F618>
","Twitter for iPhone",3869,237,"Buenos Aires, Argentina",1348060,"Gracias a todos por el amor, Argentina en la casa q no te la cuenten <U+0001F618>
https://t.co/PPcNV9sZVc"
"DukiSSJ","ISG vs SAO CAETANO

Match 1W 1L
 
","Twitter for iPhone",0,11,"LAS NUBES",2840073,"ISG vs SAO CAETANO

Match 1W 1L
 
https://t.co/PdRsTCQcnH"
"MariaBecerra22","Feliz cumple para miiiiiii<U+0001F970><U+0001F60D><U+2665><U+FE0F><U+2665><U+FE0F><U+0001F60D><U+2665><U+FE0F><U+0001F97A><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>","Twitter for iPhone",54601,1158,"",2294625,"Feliz cumple para miiiiiii<U+0001F970><U+0001F60D><U+2665><U+FE0F><U+2665><U+FE0F><U+0001F60D><U+2665><U+FE0F><U+0001F97A><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>"
"rusherkingg","Q mal me siento","Twitter for iPhone",16979,2355,"Santiago del Estero, Argentina",854599,"Q mal me siento"
"bizarrap","CABRÓN, EN MI FAMILIA VENDE DROGA HASTA MI TÍO ","Twitter for iPhone",0,61,"Buenos Aires, Argentina",3278395,"@bizarrap CABRÓN, EN MI FAMILIA VENDE DROGA HASTA MI TÍO https://t.co/3oRxtzea8Y"
"kheayf","graaaciasss<U+0001F498>","Twitter for iPhone",568,6,"Argentina",1515685,"@CZcomunicacion graaaciasss<U+0001F498>"
"rusherkingg","Ke manija","Twitter for iPhone",5322,152,"Santiago del Estero, Argentina",854599,"Ke manija"
"emimernes_","te amo hermosa! yo soy tu fan","Twitter for iPhone",176,4,"Argentina",1017029,"@merygranados te amo hermosa! yo soy tu fan"
"cazzuoficial","Argentina tiene un público increíble <U+0001F5A4> con sus artistas o los de afuera siempre dándolo todo. Nos amo! <U+0001F1E6><U+0001F1F7>","Twitter for iPhone",18450,527,"Buenos Aires, Argentina",1653203,"Argentina tiene un público increíble <U+0001F5A4> con sus artistas o los de afuera siempre dándolo todo. Nos amo! <U+0001F1E6><U+0001F1F7>"
"tiagopzk","Llego al after creo;)","Twitter for iPhone",725,18,"",1302318,"@fukintayson Llego al after creo;)"
"KiddKeo95Flames","En Directo con el TALE$ En Twitch! 

","Twitter for iPhone",71,1,"ROCKPORT",473625,"En Directo con el TALE$ En Twitch! 

https://t.co/qShFP2xWT5"
"DukiSSJ","Era 31/03 AJAJAJAJA","Twitter for iPhone",28320,414,"LAS NUBES",2840074,"Era 31/03 AJAJAJAJA"
"LITkillah","Mi gente de chile <U+0001F62D> mil disculpas por lo de las entradas pero no van a poder salir hoy a la venta, SALEN MAÑANA es un problema totalmente ajeno a mi y a mi equipo. se les cayo el sistema a los de la ticketera, perdon a los que esperaron al pedo pero mañana salimos! Los amo <U+0001F1E8><U+0001F1F1> ","Twitter for iPhone",3904,167,"Argentina",1569130,"Mi gente de chile <U+0001F62D> mil disculpas por lo de las entradas pero no van a poder salir hoy a la venta, SALEN MAÑANA es un problema totalmente ajeno a mi y a mi equipo. se les cayo el sistema a los de la ticketera, perdon a los que esperaron al pedo pero mañana salimos! Los amo <U+0001F1E8><U+0001F1F1> https://t.co/eJhVV88VVP"
"DukiSSJ","Estoy llorando loco mi equipo es el mejor wacho

2x1 vs #Pain y estamos en el MALDITO MAJOR

CONFIEN YO LES DIJEEEE DALE 9zZ<U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>","Twitter for iPhone",0,516,"LAS NUBES",2840074,"Estoy llorando loco mi equipo es el mejor wacho

2x1 vs #Pain y estamos en el MALDITO MAJOR

CONFIEN YO LES DIJEEEE DALE 9zZ<U+0001F49C><U+0001F49C><U+0001F49C><U+0001F49C>"
"tiagopzk","Bloke de DY es una locura trajo los 90 a los 2000","Twitter for iPhone",7303,185,"",1302318,"Bloke de DY es una locura trajo los 90 a los 2000"
"KiddKeo95Flames","EN 2 DIAS TENEMOS EL PRIMER SHOW DE LA DOBLE #RR EN SEVILLA !!!! CONCIERTO DE TALES / CONCIERTO DE YUNG SARRIA / Y CERRAMOS CON EL MIO !!!  

ENTRADAS: ","Twitter for iPhone",150,3,"ROCKPORT",473625,"EN 2 DIAS TENEMOS EL PRIMER SHOW DE LA DOBLE #RR EN SEVILLA !!!! CONCIERTO DE TALES / CONCIERTO DE YUNG SARRIA / Y CERRAMOS CON EL MIO !!!  

ENTRADAS: https://t.co/XW8Fzij6Fv https://t.co/4nks5Xa0RW"
"TruenoOficiaI","17","Twitter for iPhone",13069,416,"Buenos Aires, Argentina",1348060,"17"
"emimernes_","TAMO DE ESTRENO <U+2764><U+FE0F><U+200D><U+0001F525><U+0001F9F8> ","Twitter for iPhone",3263,365,"Argentina",1017029,"TAMO DE ESTRENO <U+2764><U+FE0F><U+200D><U+0001F525><U+0001F9F8> https://t.co/rCLhRnjrOs"
"PauloLondra","Solo te pido una chance","Twitter for iPhone",49246,5751,"",1741703,"Solo te pido una chance"
"MariaBecerra22","que temazo wow wow loco","Twitter for iPhone",0,252,"",2294625,"que temazo wow wow loco"
"DukiSSJ","El leyendo ","Twitter for iPhone",0,192,"LAS NUBES",2840073,"@emimernes_ El @DukiSSJ leyendo https://t.co/sla3GnbTmB"
"KiddKeo95Flames","Añado par de fechas y mañana Resubo! ROCKPORT TOUR 2022 <U+0001F91E><U+0001F3FB><U+0001F499>","Twitter for iPhone",556,16,"ROCKPORT",473625,"Añado par de fechas y mañana Resubo! ROCKPORT TOUR 2022 <U+0001F91E><U+0001F3FB><U+0001F499>"
"emimernes_","con los pies sobre la tierra 
pero con el cielo en la mente","Twitter for iPhone",33217,2410,"Argentina",1017029,"con los pies sobre la tierra 
pero con el cielo en la mente"
"bizarrap","Cómo mejoró biza los últimos dos años no tiene sentido","Twitter for iPhone",0,761,"Buenos Aires, Argentina",3278395,"Cómo mejoró biza los últimos dos años no tiene sentido"
"LITkillah","Nas ganas de tatuarmeeeee","Twitter for iPhone",43429,9988,"Argentina",1569130,"Nas ganas de tatuarmeeeee"
"DukiSSJ","Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> ","Twitter for iPhone",0,794,"LAS NUBES",2840074,"Hoy se cumplen 4 años del lanzamiento del Bizarrap Remix de ""Wanda Nara""<U+0001F4A5> https://t.co/zrGQldAzTT"
"DukiSSJ","Chile?","Twitter for iPhone",0,5,"LAS NUBES",2840073,"@DukiSSJ Chile?"
"kheayf","explicame el penal este porque no tiene sentido","Twitter for iPhone",25284,1815,"Argentina",1515685,"explicame el penal este porque no tiene sentido"
"kheayf","porke se ke tienes otro<U+0001F494><U+0001F494> ","Twitter for iPhone",13883,334,"Argentina",1515685,"porke se ke tienes otro<U+0001F494><U+0001F494> https://t.co/QvJJpLWnNN"
"bizarrap","Un millón y medio de comentarios en 10 minutos tiene Biza en Instagram. La session con Paulo Londra va a paralizar el mundo, no sé cuántas visitas va a tener en las primeras 24 horas.","Twitter for iPhone",0,6357,"Buenos Aires, Argentina",3278395,"Un millón y medio de comentarios en 10 minutos tiene Biza en Instagram. La session con Paulo Londra va a paralizar el mundo, no sé cuántas visitas va a tener en las primeras 24 horas."
"MariaBecerra22","Yo ya tengo el palo…telefono pa mi teammmmm!!!! Dale que le grabamos el video y lo sacamos para el 22 pumba ","Twitter for iPhone",16378,444,"",2294625,"Yo ya tengo el palo…telefono pa mi teammmmm!!!! Dale que le grabamos el video y lo sacamos para el 22 pumba https://t.co/SqU0jmC2u0"
"KiddKeo95Flames","Siempre que me pone el culo me sale lo mismo sea el tema que sea<U+0001F923> ","Twitter for iPhone",310,13,"ROCKPORT",473625,"Siempre que me pone el culo me sale lo mismo sea el tema que sea<U+0001F923> https://t.co/pCNY2rm60p"
"emimernes_","a las 19 hs regalito en youtube ","Twitter for iPhone",3159,185,"Argentina",1017029,"a las 19 hs regalito en youtube https://t.co/LV9gLo7VKC"
"emimernes_","si pupi se muere de un infarto voy a buscar a uno por uno","Twitter for iPhone",6982,126,"Argentina",1017029,"si pupi se muere de un infarto voy a buscar a uno por uno"
"LITkillah","Mavale q lo cantooo eeeAAAA","Twitter for iPhone",2447,39,"Argentina",1569130,"@ffloraguero Mavale q lo cantooo eeeAAAA"
"LITkillah","Estoy para que se empiezen a grabar las reacciones de sus abuelos escuchando La Trampa Es ley y lo suban eee los reposteo jajajajja ","Twitter for iPhone",10077,217,"Argentina",1569130,"Estoy para que se empiezen a grabar las reacciones de sus abuelos escuchando La Trampa Es ley y lo suban eee los reposteo jajajajja https://t.co/RxlgljAFt9"
"kheayf","MAÑANA PA CO 8PM <U+0001F1E6><U+0001F1F7><U+0001F3E0><U+0001F35C> ","Twitter for iPhone",5904,143,"Argentina",1515685,"MAÑANA PA CO 8PM <U+0001F1E6><U+0001F1F7><U+0001F3E0><U+0001F35C> https://t.co/pzi456Rrbd"
"kheayf","y ahora me toca olvidarte","Twitter for iPhone",25035,3021,"Argentina",1515685,"y ahora me toca olvidarte"
"PauloLondra","Mal bolos jeh","Twitter for iPhone",298,8,"",1741703,"@weaknesslondra Mal bolos jeh"
