"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"DukiSSJ","Mamá tiene miedo de perder a su hijo 
Recuerdo lo ke un día me dijo
Cuidado con el camino ke elíjo
Las relaciones son como acertijos","Twitter for iPhone",19736,1086,"LAS NUBES",2840074,"Mamá tiene miedo de perder a su hijo 
Recuerdo lo ke un día me dijo
Cuidado con el camino ke elíjo
Las relaciones son como acertijos"
"PauloLondra","Hoy les traigo un free que tire aye con un poco de mostaza y salsa barbikiu de nuestro local de flow exprés jeh
#leonesconflow 
#thelifeofpaulo 
#repartiendoflow 
<U+0001F3A5> en Córdoba, Argentina ","Instagram",2246,91,"",1741703,"Hoy les traigo un free que tire aye con un poco de mostaza y salsa barbikiu de nuestro local de flow exprés jeh
#leonesconflow 
#thelifeofpaulo 
#repartiendoflow 
<U+0001F3A5> @davidpohl01 en Córdoba, Argentina https://t.co/dt2yu6SvS2"
"TruenoOficiaI","#ATREVIDO ","Twitter for iPhone",91863,3888,"Buenos Aires, Argentina",1348060,"#ATREVIDO https://t.co/vXjztIo2c5"
"MariaBecerra22","Mañana voy a grabar todo un día mio y lo voy a subir a tiktok jiji<U+0001F5A4>","Twitter for iPhone",17643,252,"",2294625,"Mañana voy a grabar todo un día mio y lo voy a subir a tiktok jiji<U+0001F5A4>"
"PauloLondra","Relax 

#leonesconflow 
#thelifeofpaulo 
#elquemadedo ","Instagram",5031,188,"",1741703,"Relax 

#leonesconflow 
#thelifeofpaulo 
#elquemadedo https://t.co/0hhYTz6gm0"
"DukiSSJ","<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> ","Twitter for iPhone",183143,3293,"LAS NUBES",2840074,"<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> https://t.co/HKVV8THfKt"
"PauloLondra","Cuchauuuu

#thelifeofpaulo 
#leonesconflow ","Instagram",5415,142,"",1741703,"Cuchauuuu

#thelifeofpaulo 
#leonesconflow https://t.co/ZDA1pjXdGL"
"MariaBecerra22","Ayy<U+0001F97A><U+0001F64F><U+0001F3FD><U+0001F5A4> ","Twitter for iPhone",1854,56,"",2294625,"Ayy<U+0001F97A><U+0001F64F><U+0001F3FD><U+0001F5A4> https://t.co/uHGMelFWeQ"
"TruenoOficiaI","Veo lamentable que los medios intenten desacreditar y desvalorizar lo que el ""TRAP/RAP"" esta generando en la nueva generación.
Aseguro que la gran mayoría de mis colegas con su corta edad y recorrido tienen muchisimo respeto a cualquier mov. artístico local","Twitter for iPhone",0,4272,"Buenos Aires, Argentina",1348060,"Veo lamentable que los medios intenten desacreditar y desvalorizar lo que el ""TRAP/RAP"" esta generando en la nueva generación.
Aseguro que la gran mayoría de mis colegas con su corta edad y recorrido tienen muchisimo respeto a cualquier mov. artístico local"
"PauloLondra","Aunque pienses en el pasado el presente será mejor Gracias a Dios","Twitter for iPhone",12500,1213,"",1741703,"Aunque pienses en el pasado el presente será mejor Gracias a Dios"
"DukiSSJ","y me dijeron que te vieron llorando cuando toqué en un escenario","Twitter for iPhone",0,622,"LAS NUBES",2840073,"y me dijeron que te vieron llorando cuando toqué en un escenario"
"rusherkingg","Jajajajajajajaja caminaba lo máximo posible y cuando no daba más me pedía un taxi y me iba mundial ","Twitter for iPhone",2864,64,"Santiago del Estero, Argentina",854599,"Jajajajajajajaja caminaba lo máximo posible y cuando no daba más me pedía un taxi y me iba mundial https://t.co/P3jl936E6Y"
"DukiSSJ","Les puedo asegurar q el movistar de hoy va a ser una fiestaaa <U+0001F92F><U+0001F92F>  ","Twitter for iPhone",0,62,"LAS NUBES",2840073,"Les puedo asegurar q el movistar de hoy va a ser una fiestaaa <U+0001F92F><U+0001F92F>  @FMK026"
"LITkillah","bolo tiktok siempre me pone a seguir personas al azar nose q onda","Twitter for iPhone",19704,340,"Argentina",1569130,"bolo tiktok siempre me pone a seguir personas al azar nose q onda"
"TruenoOficiaI","9 DE SEPTIEMBRE.","Twitter for iPhone",11241,422,"Buenos Aires, Argentina",1348060,"9 DE SEPTIEMBRE."
"MariaBecerra22","Tiii jiji","Twitter for iPhone",211,9,"",2294625,"@becerravocals Tiii jiji"
"DukiSSJ","espero algún día lo veas :(( ","Twitter for iPhone",0,106,"LAS NUBES",2840074,"@DukiSSJ espero algún día lo veas :(( https://t.co/rpfKhsYQbj"
"LITkillah","Nas ganas de tener el pelo blanco denuevo","Twitter for iPhone",25908,631,"Argentina",1569130,"Nas ganas de tener el pelo blanco denuevo"
"KiddKeo95Flames","Estoy otra vez en TWITCH! Directo con el Tales, Haciendo Mortales a los Inmortales ","Streamlabs Twitter",128,2,"ROCKPORT",473625,"Estoy otra vez en TWITCH! Directo con el Tales, Haciendo Mortales a los Inmortales https://t.co/lCq2cnqbJf"
"KiddKeo95Flames","RONDA 40 ","Twitter for iPhone",99,2,"ROCKPORT",473625,"RONDA 40 https://t.co/qShFP2xWT5"
"DukiSSJ","good job luken ","Twitter for iPhone",0,211,"LAS NUBES",2840073,"good job luken https://t.co/oYbBcMrzAx"
"emimernes_","es tu turno mi reyyyyy","Twitter for iPhone",4890,43,"Argentina",1017029,"@big_one_real es tu turno mi reyyyyy"
"LITkillah","En media hora sale el video de #MalaMia con mi hermanito el dale q rompemooooouuu","Twitter for iPhone",12480,398,"Argentina",1569130,"En media hora sale el video de #MalaMia con mi hermanito el @DukiSSJ dale q rompemooooouuu"
"kheayf","<U+0001F4F8> KHEA vía nachobzn ","Twitter for iPhone",0,77,"Argentina",1515685,"<U+0001F4F8> KHEA vía nachobzn https://t.co/VKKbFklXFZ"
"MariaBecerra22","Los amo","Twitter for iPhone",1896,75,"",2294625,"@gimnasiaoficial Los amo"
"cazzuoficial","Soy sagitario, pero todavía no sé si eso es malo jaj <U+0001F62D>","Twitter for iPhone",1748,56,"Buenos Aires, Argentina",1653203,"@GuidoAIRBAG Soy sagitario, pero todavía no sé si eso es malo jaj <U+0001F62D>"
"bizarrap","feliz aniversario al <U+0001F5A4> ","Twitter for iPhone",0,160,"Buenos Aires, Argentina",3278395,"feliz aniversario al @bizarrap <U+0001F5A4> https://t.co/7FNLgVqNXV"
"LITkillah","<U+2764><U+FE0F> ","Twitter for iPhone",13080,950,"Argentina",1569130,"@PauloLondra <U+2764><U+FE0F> https://t.co/u9CZebvA1X"
"MariaBecerra22","REINA ","Twitter for iPhone",0,99,"",2294625,"REINA @MariaBecerra22 https://t.co/VYFWCHow4q"
"LITkillah","Gracias a ustedes por hacerme el aguante donde sea<U+2764><U+FE0F><U+2764><U+FE0F> Los tkm ","Twitter for iPhone",8875,145,"Argentina",1569130,"Gracias a ustedes por hacerme el aguante donde sea<U+2764><U+FE0F><U+2764><U+FE0F> Los tkm https://t.co/WIbZz9bUxH"
"DukiSSJ","Seeeee <U+0001F60E>","Twitter for iPhone",741,7,"LAS NUBES",2840074,"@Dementardox @gonchobanzas @LuknCSGO Seeeee <U+0001F60E>"
"cazzuoficial","1 año de “UNA NIÑA INÚTIL” <U+0001F940> ","Twitter for iPhone",12857,672,"Buenos Aires, Argentina",1653203,"1 año de “UNA NIÑA INÚTIL” <U+0001F940> https://t.co/z4ojA9fYG3"
"rusherkingg","<U+0001F607> ","Twitter for iPhone",34677,471,"Santiago del Estero, Argentina",854599,"<U+0001F607> https://t.co/2NMoeXeyU4"
"TruenoOficiaI","Uyy mamii","Twitter for iPhone",7301,150,"Buenos Aires, Argentina",1348060,"@naikinai19 Uyy mamii"
"kheayf","A vos te cocino lo que quieras mi reina bueeee","Twitter for iPhone",0,1959,"Argentina",1515685,"A vos te cocino lo que quieras mi reina bueeee"
"LITkillah","El mejor tema del duko lejos ese uffffff","Twitter for iPhone",4836,88,"Argentina",1569130,"@DukiSSJ @mileXgilasa El mejor tema del duko lejos ese uffffff"
"emimernes_","jajjajajjajajaj lpm","Twitter for iPhone",2566,10,"Argentina",1017029,"@mitremerenda @bruno42O jajjajajjajajaj lpm"
"KiddKeo95Flames","Añado par de fechas y mañana Resubo! ROCKPORT TOUR 2022 <U+0001F91E><U+0001F3FB><U+0001F499>","Twitter for iPhone",556,16,"ROCKPORT",473625,"Añado par de fechas y mañana Resubo! ROCKPORT TOUR 2022 <U+0001F91E><U+0001F3FB><U+0001F499>"
"MariaBecerra22","Gracias por sus hermosos deseos<U+2665><U+FE0F><U+0001F60D><U+0001F38A> este ha sido mi mejor cumpleaños! Me siento tan bien, tan plena. Me encuentro en el mejor momento de mi vida, siendo más feliz que nunca!!! <U+0001F62D><U+0001F496> 22<U+0001F496>","Twitter for iPhone",28661,515,"",2294625,"Gracias por sus hermosos deseos<U+2665><U+FE0F><U+0001F60D><U+0001F38A> este ha sido mi mejor cumpleaños! Me siento tan bien, tan plena. Me encuentro en el mejor momento de mi vida, siendo más feliz que nunca!!! <U+0001F62D><U+0001F496> 22<U+0001F496>"
"cazzuoficial","pa cuando ese nuevo disco?","Twitter for iPhone",936,23,"Buenos Aires, Argentina",1653203,"@Dellafuente_ pa cuando ese nuevo disco?"
"cazzuoficial","JAJA","Twitter for iPhone",154,6,"Buenos Aires, Argentina",1653203,"@badgalAlan JAJA"
"bizarrap","[Ahora en el espacio de tw de dice que quiere a #NatanaelCano en su estudio si o si. ""Quiero que eso suceda y de verdad quiero que suceda.""","Twitter for iPhone",0,47,"Buenos Aires, Argentina",3278395,"[Ahora en el espacio de tw de @billboardlatin] @bizarrap  dice que quiere a #NatanaelCano en su estudio si o si. ""Quiero que eso suceda y de verdad quiero que suceda."""
"KiddKeo95Flames","necesito un concierto d así me reseteo la vida de la mejor manera posible","Twitter for iPhone",0,13,"ROCKPORT",473625,"necesito un concierto d @KiddKeo95Flames así me reseteo la vida de la mejor manera posible"
"bizarrap","idoooo","Twitter for iPhone",402,1,"Buenos Aires, Argentina",3278395,"@Calist0p idoooo"
"LITkillah","La rompiste!!!","Twitter for iPhone",326,15,"Argentina",1569130,"@PhMacarenaRuiz @teatrogranrex La rompiste!!!"
"kheayf","el tema nuevo de khea es el mejor del mes, le empato en la tabla a Marte de la mari","Twitter for iPhone",0,214,"Argentina",1515685,"el tema nuevo de khea es el mejor del mes, le empato en la tabla a Marte de la mari"
"rusherkingg","Es inevitable","Twitter for iPhone",5769,280,"Santiago del Estero, Argentina",854599,"Es inevitable"
"DukiSSJ","El leyendo ","Twitter for iPhone",0,192,"LAS NUBES",2840073,"@emimernes_ El @DukiSSJ leyendo https://t.co/sla3GnbTmB"
"bizarrap","Paulo Londra y Bizarrap logran un RÉCORD HISTÓRICO para Spotify Argentina <U+0001F1E6><U+0001F1F7>. 
Por primera vez una canción obtiene más de 1 MILLÓN de streams en un día en el país. (1,338,782)

¡Felicidades y ! <U+0001F451> ","Twitter for iPhone",0,259,"Buenos Aires, Argentina",3278395,"Paulo Londra y Bizarrap logran un RÉCORD HISTÓRICO para Spotify Argentina <U+0001F1E6><U+0001F1F7>. 
Por primera vez una canción obtiene más de 1 MILLÓN de streams en un día en el país. (1,338,782)

¡Felicidades @PauloLondra y @bizarrap ! <U+0001F451> https://t.co/sgXL7Gf5O3"
"MariaBecerra22","Te amo mi amor! Gracias por estar siempre y publicar cosas que me hace tan feliz ver","Twitter for iPhone",284,20,"",2294625,"@gwsbecerra Te amo mi amor! Gracias por estar siempre y publicar cosas que me hace tan feliz ver"
"TruenoOficiaI","<U+0001F5A4><U+0001F970>","Twitter for iPhone",11364,153,"Buenos Aires, Argentina",1348060,"@naikinai19 <U+0001F5A4><U+0001F970>"
"bizarrap","<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F>","Twitter for iPhone",103793,3144,"Buenos Aires, Argentina",3278395,"<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F>"
"DukiSSJ","Ke PALASO daddy yankee Ta nuevo","Twitter for iPhone",9377,151,"LAS NUBES",2840074,"Ke PALASO daddy yankee Ta nuevo"
"LITkillah","Filtro la fecha??","Twitter for iPhone",13342,238,"Argentina",1569130,"@FMK026 Filtro la fecha??"
"DukiSSJ","2x0, a esperar rival y relajar, gracias a los que se levantan a ver!

ancient te odio con mi vida","Twitter for iPhone",0,163,"LAS NUBES",2840073,"2x0, a esperar rival y relajar, gracias a los que se levantan a ver!

ancient te odio con mi vida"
"LITkillah","LA ROMPIERON! La mejor sorpresa<U+0001F97A><U+2764><U+FE0F> los amo","Twitter for iPhone",923,74,"Argentina",1569130,"@cuatroveinte4M LA ROMPIERON! La mejor sorpresa<U+0001F97A><U+2764><U+FE0F> los amo"
"rusherkingg","Temazo","Twitter for iPhone",4154,60,"Santiago del Estero, Argentina",854599,"@tiagopzk Temazo"
"tiagopzk","IDENTICO!!!!!!!! ","Twitter for iPhone",76206,1179,"",1302318,"IDENTICO!!!!!!!! https://t.co/fQLrM7o9Jl"
"bizarrap","10 años de El Quinto Escalón &lt;3 ","Twitter for iPhone",0,3713,"Buenos Aires, Argentina",3278395,"10 años de El Quinto Escalón &lt;3 https://t.co/rsILBIVQoL"
"KiddKeo95Flames","concierto de Kidd keo no pido más","Twitter for iPhone",0,90,"ROCKPORT",473625,"concierto de Kidd keo no pido más"
"emimernes_","chicos yo toy en mi casaaa <U+0001F602>","Twitter for iPhone",499,17,"Argentina",1017029,"@CAAwards chicos yo toy en mi casaaa <U+0001F602>"
"TruenoOficiaI","Los invito a ver lo que es, sin duda  alguna, uno de los proyectos más zarpados en los que tuve la suerte de participar. ATREVIDO EN VIVO no sólo nos permite disfrutar de un show increíble, sino adentrarnos más en el mundo de te kiero gil
","Twitter for iPhone",0,74,"Buenos Aires, Argentina",1348060,"Los invito a ver lo que es, sin duda  alguna, uno de los proyectos más zarpados en los que tuve la suerte de participar. ATREVIDO EN VIVO no sólo nos permite disfrutar de un show increíble, sino adentrarnos más en el mundo de @TruenoOficiaI; te kiero gil
https://t.co/asrVxqPB8a"
"DukiSSJ","1 paso más, vamos <U+0001F49C>","Twitter for iPhone",0,146,"LAS NUBES",2840074,"1 paso más, vamos @9zTeam <U+0001F49C>"
"rusherkingg","Chileeeeeeee nos vimos ahí","Twitter for iPhone",7280,134,"Santiago del Estero, Argentina",854599,"Chileeeeeeee nos vimos ahí"
"PauloLondra","Eyow eyow aja flow nitido insípido intrépido líquido mítico","Twitter for iPhone",49263,1637,"",1741703,"Eyow eyow aja flow nitido insípido intrépido líquido mítico"
"PauloLondra","Nunca dejes que el pasado te arruine el presente y te afecte el futuro, felices pascuas","Twitter for iPhone",24514,2799,"",1741703,"Nunca dejes que el pasado te arruine el presente y te afecte el futuro, felices pascuas"
"PauloLondra","Sigo fuerte","Twitter for iPhone",32330,2502,"",1741703,"Sigo fuerte"
"cazzuoficial","NENA TRAMPA … en Mayo<U+0001F577><U+0001F5A4>","Twitter for iPhone",8740,491,"Buenos Aires, Argentina",1653203,"NENA TRAMPA … en Mayo<U+0001F577><U+0001F5A4>"
"DukiSSJ","VAMOOOOO EQUIPOOOOOOOOOOO SE SIGUEEEEEEE
DALE DALE DALEEEEE","Twitter for iPhone",0,21,"LAS NUBES",2840073,"VAMOOOOO EQUIPOOOOOOOOOOO SE SIGUEEEEEEE
@LuknCSGO @FrankkasterX @dgtcsgo @maxgzez @roxfps @dav1dcs1 @zakkfps 
DALE DALE DALEEEEE"
"PauloLondra","No tengo cam ni mic pero em estoy en twich metiéndole ufc online jeh","Twitter for iPhone",8430,142,"",1741703,"No tengo cam ni mic pero em estoy en twich metiéndole ufc online jeh"
"DukiSSJ","Gracias por el amor hermano","Twitter for iPhone",3773,20,"LAS NUBES",2840073,"@alexand98796368 @SRfranketooo Gracias por el amor hermano"
"cazzuoficial","feliz noche buena <U+0001F31F>","Twitter for iPhone",10934,424,"Buenos Aires, Argentina",1653203,"feliz noche buena <U+0001F31F>"
"LITkillah","wacho me re emociono leer esto posta, lo leí entero y me senti muy bien, jamas me hubiese imaginado todo lo q pasaba por tu cabeza en ese momento! gracias por todo<U+2764><U+FE0F> todavia no caigo en lo q puedo generar en los demas, porq me siento uno mas de ustedes ","Twitter for iPhone",18302,702,"Argentina",1569130,"wacho me re emociono leer esto posta, lo leí entero y me senti muy bien, jamas me hubiese imaginado todo lo q pasaba por tu cabeza en ese momento! gracias por todo<U+2764><U+FE0F> todavia no caigo en lo q puedo generar en los demas, porq me siento uno mas de ustedes https://t.co/yzMovK25M1"
"DukiSSJ","Acá esperando los nuevos cambios para la plataforma, a ver ke nos trae de nuevo Elon","Twitter for iPhone",30195,636,"LAS NUBES",2840073,"Acá esperando los nuevos cambios para la plataforma, a ver ke nos trae de nuevo Elon"
"kheayf","el barber toma vino ","Twitter for iPhone",0,39,"Argentina",1515685,"el barber toma vino @kheayf https://t.co/ImF6BxUp9j"
"TruenoOficiaI","Se que solo hablo del barrio es que tengo a la boca tatuada en la piel","Twitter for iPhone",16692,620,"Buenos Aires, Argentina",1348060,"Se que solo hablo del barrio es que tengo a la boca tatuada en la piel"
"LITkillah","buen dia manga de quebrados(?","Twitter for iPhone",31485,1013,"Argentina",1569130,"buen dia manga de quebrados(?"
"tiagopzk","Vivo en una carretera donde el que no corre vuela aqui no hay tiempo pa dormir","Twitter for iPhone",5701,289,"",1302318,"Vivo en una carretera donde el que no corre vuela aqui no hay tiempo pa dormir"
"rusherkingg","Mami tú me hiciste santerías","Twitter for iPhone",10582,290,"Santiago del Estero, Argentina",854599,"Mami tú me hiciste santerías"
"LITkillah","Nuevo sueño desbloqueado: tener un perro Doberman y ponerle “Doberto”","Twitter for iPhone",38655,1317,"Argentina",1569130,"Nuevo sueño desbloqueado: tener un perro Doberman y ponerle “Doberto”"
"tiagopzk","Los Lollapalooza de Argentina y Chile fueron increíbles, queda mucho por mejorar pero recién arrancamos<U+2764><U+FE0F><U+200D><U+0001F525><U+0001F92B>","Twitter for iPhone",17410,255,"",1302318,"Los Lollapalooza de Argentina y Chile fueron increíbles, queda mucho por mejorar pero recién arrancamos<U+2764><U+FE0F><U+200D><U+0001F525><U+0001F92B>"
"bizarrap","biza con luisito jfkshdj ","Twitter for iPhone",0,424,"Buenos Aires, Argentina",3278395,"biza con luisito jfkshdj https://t.co/XIoAdSBKKH"
"kheayf","RELS B X KHEA RICO CUANDO MUERA . <U+0001F4C8><U+0001F525> ","Twitter for iPhone",1675,106,"Argentina",1515685,"RELS B X KHEA RICO CUANDO MUERA . <U+0001F4C8><U+0001F525> @skinnyflakk 
https://t.co/dMlqm5d9f5"
"DukiSSJ","chileeeee","Twitter for iPhone",0,8,"LAS NUBES",2840073,"@DukiSSJ chileeeee"
"TruenoOficiaI","Tranqui a paso seguro","Twitter for iPhone",12314,1389,"Buenos Aires, Argentina",1348060,"Tranqui a paso seguro"
"PauloLondra","Mientras tanto en el fondo de bikini, tenemos a este loquito que siempre que tenga alguien que le grite que lo suelte procede a soltarse estos flows inquebrantables inalcanzables jeh 

#leonesconflow… ","Instagram",4739,183,"",1741703,"Mientras tanto en el fondo de bikini, tenemos a este loquito que siempre que tenga alguien que le grite que lo suelte procede a soltarse estos flows inquebrantables inalcanzables jeh 

#leonesconflow… https://t.co/5nA1DYDUzA"
"kheayf","El show de KHEA HOY = SEXO","Twitter for iPhone",0,286,"Argentina",1515685,"El show de KHEA HOY = SEXO"
"cazzuoficial","el álbum ni siquiera salió y ya hay tatuajeeeeeeee? <U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4> ","Twitter for iPhone",2256,69,"Buenos Aires, Argentina",1653203,"el álbum ni siquiera salió y ya hay tatuajeeeeeeee? <U+0001F5A4><U+0001F577><U+0001F5A4><U+0001F577><U+0001F5A4> https://t.co/dgVWSBH24w"
"PauloLondra","Solo te pido una chance","Twitter for iPhone",49246,5751,"",1741703,"Solo te pido una chance"
"DukiSSJ","DUKI x QUEVEDO x DE LA GHETTO <U+0001F1E6><U+0001F1F7><U+0001F1EE><U+0001F1E8><U+0001F1F5><U+0001F1F7><U+0001F4A5>

<U+0001F4C5>Fecha de lanzamiento: 31 de marzo

""Si kieren frontiar"" es el próximo adelanto de ""Temporada de Reggaeton 2""<U+0001F4BF><U+0001F525> ","Twitter for iPhone",0,447,"LAS NUBES",2840073,"DUKI x QUEVEDO x DE LA GHETTO <U+0001F1E6><U+0001F1F7><U+0001F1EE><U+0001F1E8><U+0001F1F5><U+0001F1F7><U+0001F4A5>

<U+0001F4C5>Fecha de lanzamiento: 31 de marzo

""Si kieren frontiar"" es el próximo adelanto de ""Temporada de Reggaeton 2""<U+0001F4BF><U+0001F525> https://t.co/Dzx34kwkIw"
"KiddKeo95Flames","Miiierda, se me había olvidado anunciar lo nuevo de KEO COUTURE !Lo teneis en la pagina pero aún no podeis comprar, es un nuevo Proyecto. #RR ","Twitter for iPhone",149,5,"ROCKPORT",473625,"Miiierda, se me había olvidado anunciar lo nuevo de KEO COUTURE !Lo teneis en la pagina pero aún no podeis comprar, es un nuevo Proyecto. #RR https://t.co/MjmjKPl45M"
"TruenoOficiaI","Mama raised a champion
Tus besos son mi premio","Twitter for iPhone",8906,656,"Buenos Aires, Argentina",1348060,"Mama raised a champion
Tus besos son mi premio"
"LITkillah","Jajaj lo dio todoooo","Twitter for iPhone",396,27,"Argentina",1569130,"@mawzpzk Jajaj lo dio todoooo"
