"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"cazzuoficial","feliz noche buena <U+0001F31F>","Twitter for iPhone",10934,424,"Buenos Aires, Argentina",1653203,"feliz noche buena <U+0001F31F>"
"rusherkingg","Todos mis fichines a ecuador y a marruecos","Twitter for iPhone",4565,100,"Santiago del Estero, Argentina",854599,"Todos mis fichines a ecuador y a marruecos"
"TruenoOficiaI","Si al 2020 le dimos al 2021 lo hacemos pollo","Twitter for iPhone",20334,1106,"Buenos Aires, Argentina",1348060,"Si al 2020 le dimos al 2021 lo hacemos pollo"
"cazzuoficial","yo nunca pretendí ser, premio que un varón presume <U+0001F577>","Twitter for iPhone",10106,900,"Buenos Aires, Argentina",1653203,"yo nunca pretendí ser, premio que un varón presume <U+0001F577>"
"bizarrap","llegué a la ciudad ","Twitter for iPhone",95829,2131,"Buenos Aires, Argentina",3278395,"llegué a la ciudad @dukissj https://t.co/Q0TOeVB6dD"
"MariaBecerra22","Mañana arrancamos pa Mar Del Plata<U+2764><U+FE0F> ANIMAL TOUR<U+0001F975> ","Twitter for iPhone",21303,446,"",2294625,"Mañana arrancamos pa Mar Del Plata<U+2764><U+FE0F> ANIMAL TOUR<U+0001F975> https://t.co/j0pHO6fDLh"
"cazzuoficial","Véanme hacer el ridiculo .. ","Twitter for iPhone",2186,62,"Buenos Aires, Argentina",1653203,"Véanme hacer el ridiculo .. https://t.co/dTswDORqU2"
"cazzuoficial","mi equipo soy yo y mis 13 personalidades","Twitter for iPhone",1009,75,"Buenos Aires, Argentina",1653203,"@claushot mi equipo soy yo y mis 13 personalidades"
"emimernes_","bueno voy a escuchar cuatro veinte por décima quinta vez en el día","Twitter for iPhone",0,669,"Argentina",1017029,"bueno voy a escuchar cuatro veinte por décima quinta vez en el día"
"tiagopzk","Miau","Twitter for iPhone",27373,1158,"",1302318,"Miau"
"DukiSSJ","Adicto a ella como Jordan a ganar","Twitter for iPhone",0,3787,"LAS NUBES",2840074,"Adicto a ella como Jordan a ganar"
"KiddKeo95Flames","<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
","Twitter for iPhone",0,2,"ROCKPORT",473625,"https://t.co/l1oxUj6pwL
<U+0001F525><U+0001F525><U+0001F525> Sin cansarme de escucharla   1  M
@KiddKeo95Flames"
"TruenoOficiaI","Wacha linda","Twitter for iPhone",5942,119,"Buenos Aires, Argentina",1348060,"@naikinai19 Wacha linda"
"DukiSSJ","Aaaaaaaaaaa falta un díaaaaaaaaaaaaaaa","Twitter for iPhone",0,23155,"LAS NUBES",2840074,"Aaaaaaaaaaa falta un díaaaaaaaaaaaaaaa"
"kheayf","Como olvidar cuando me pasó su corte de lope ","Twitter for iPhone",0,49,"Argentina",1515685,"@CruzAlvarezP Como olvidar cuando @kheayf me pasó su corte de lope https://t.co/dL5EODpNTV"
"rusherkingg","Hoy 20:00HS subo a mi canal de YouTube una versión increíble de “vos” ojalá les guste <U+2764><U+FE0F>","Twitter for iPhone",5608,194,"Santiago del Estero, Argentina",854599,"Hoy 20:00HS subo a mi canal de YouTube una versión increíble de “vos” ojalá les guste <U+2764><U+FE0F>"
"kheayf","rompisteee hdp","Twitter for iPhone",1266,20,"Argentina",1515685,"@FMK026 rompisteee hdp"
"rusherkingg","Zarpado la cantidad de personas que nos reconocen en España, de verdad es increíble hasta donde llega nuestra música, que orgullo <U+2764><U+FE0F> me voy a largar a llorar","Twitter for iPhone",7812,173,"Santiago del Estero, Argentina",854599,"Zarpado la cantidad de personas que nos reconocen en España, de verdad es increíble hasta donde llega nuestra música, que orgullo <U+2764><U+FE0F> me voy a largar a llorar"
"PauloLondra","Al fin una faiti","Twitter for iPhone",2531,52,"",1741703,"Al fin una faiti"
"PauloLondra","Mal bolos jeh","Twitter for iPhone",298,8,"",1741703,"@weaknesslondra Mal bolos jeh"
"kheayf","khea, nattinatasha y princeroyce ayer en los ensayos de ! ","Twitter for iPhone",0,54,"Argentina",1515685,"khea, nattinatasha y princeroyce ayer en los ensayos de @premiolonuestro ! https://t.co/D6xLTPxuGZ"
"KiddKeo95Flames","Solucionando un Problema Tecnico...","Twitter for iPhone",438,22,"ROCKPORT",473625,"Solucionando un Problema Tecnico..."
"MariaBecerra22","QUE PEDAZO DE TEMON LPM! Te amo ","Twitter for iPhone",4960,173,"",2294625,"QUE PEDAZO DE TEMON LPM! Te amo @FMK026 

 https://t.co/KYfjsYlC8G"
"tiagopzk","EL BIZA LA SOLTÓ…
PERO EL LA AGARRÓ,
Y A LA PISTA LA PARTIÓ:
EN DOS, EN DOS","Twitter for iPhone",0,2437,"",1302318,"EL BIZA LA SOLTÓ…
PERO EL @tiagopzk LA AGARRÓ,
Y A LA PISTA LA PARTIÓ:
EN DOS, EN DOS"
"LITkillah","En media hora salimoooooo aaaa que manija wachooo daleee los quiero s todos en mi canal a las 19:00hs escuchando KU’ ft L-Gante y Delageezy","Twitter for iPhone",12174,365,"Argentina",1569130,"En media hora salimoooooo aaaa que manija wachooo daleee los quiero s todos en mi canal a las 19:00hs escuchando KU’ ft L-Gante y Delageezy"
"kheayf","<U+0001F498>","Twitter for iPhone",2351,28,"Argentina",1515685,"@DukiSSJ <U+0001F498>"
"TruenoOficiaI","YO CREO Q ARGENTINA ESTÁ PIDIENDO… <U+0001F605><U+0001F605>","Twitter for iPhone",19204,507,"Buenos Aires, Argentina",1348060,"YO CREO Q ARGENTINA ESTÁ PIDIENDO… @tiagopzk <U+0001F605><U+0001F605>"
"tiagopzk","Si pero la gente te etiqueta como si fuese para vos y nada que ver es para los boludos que hablan boludeces en tw","Twitter for iPhone",1832,16,"",1302318,"@Martinpdisalvo Si pero la gente te etiqueta como si fuese para vos y nada que ver es para los boludos que hablan boludeces en tw"
"DukiSSJ","y me dijeron que te vieron llorando cuando toqué en un escenario","Twitter for iPhone",0,622,"LAS NUBES",2840074,"y me dijeron que te vieron llorando cuando toqué en un escenario"
"DukiSSJ","<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> ","Twitter for iPhone",183143,3293,"LAS NUBES",2840073,"<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> https://t.co/HKVV8THfKt"
"tiagopzk","El mugroso, tremendo","Twitter for iPhone",35,3,"",1302318,"@MbarrosoMG @JuampyM12 @HOMERxBARDEROS El mugroso, tremendo"
"MariaBecerra22","Para siempre mi gorda te amo<U+2665><U+FE0F> ","Twitter for iPhone",6594,306,"",2294625,"Para siempre mi gorda te amo<U+2665><U+FE0F> https://t.co/DM03Hn8hFs"
"bizarrap","no juegues con nuestros sentimientos","Twitter for iPhone",8550,217,"Buenos Aires, Argentina",3278395,"@DukiSSJ no juegues con nuestros sentimientos"
"DukiSSJ","Gracias jefe","Twitter for iPhone",3513,11,"LAS NUBES",2840073,"@JuamPi_ac @SRfranketooo Gracias jefe"
"bizarrap",".and ""Paulo Londra: Bzrp Music Sessions, Vol. 23"" reaches a new peak of #2 on the global Spotify chart with 5.507 million streams.","Twitter for iPhone",0,212,"Buenos Aires, Argentina",3278395,".@bizarrap and @PauloLondra’s ""Paulo Londra: Bzrp Music Sessions, Vol. 23"" reaches a new peak of #2 on the global Spotify chart with 5.507 million streams."
"cazzuoficial","El viernes en #LosMammones","Twitter for iPhone",0,130,"Buenos Aires, Argentina",1653203,"El viernes @cazzuoficial en #LosMammones"
"MariaBecerra22","Dios mio que mujerrr<U+0001F60D>","Twitter for iPhone",770,46,"",2294625,"@lolaindigomusic Dios mio que mujerrr<U+0001F60D>"
"PauloLondra","Feliz cumple hermanita de mi alma, te amo demasiado y que Dios te bendiga siempre. Te mereces todo por la persona que sos, y por la hermana que fuiste sos y serás conmigo, te admiro y aprecio un monton y aprovecho… ","Instagram",5395,139,"",1741703,"Feliz cumple hermanita de mi alma, te amo demasiado y que Dios te bendiga siempre. Te mereces todo por la persona que sos, y por la hermana que fuiste sos y serás conmigo, te admiro y aprecio un monton y aprovecho… https://t.co/VqI7EunnNP"
"rusherkingg","Ft ","Twitter for iPhone",2895,29,"Santiago del Estero, Argentina",854599,"Ft @Dementardox"
"MariaBecerra22","Maria Becerra cuenta que su próximo álbum llamado “La Nena de Argentina” será MUY versátil, tendrá diferentes géneros como bachatas, reggaeton old school, baladas y guarachas. ","Twitter for iPhone",0,247,"",2294625,"Maria Becerra cuenta que su próximo álbum llamado “La Nena de Argentina” será MUY versátil, tendrá diferentes géneros como bachatas, reggaeton old school, baladas y guarachas. https://t.co/5fb7e0yJ5W"
"bizarrap","<U+0001F1F2><U+0001F1FD><U+0001F5A4> ","Twitter for iPhone",67444,1118,"Buenos Aires, Argentina",3278395,"<U+0001F1F2><U+0001F1FD><U+0001F5A4> https://t.co/EDLqpt46MT"
"bizarrap","Whatever decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration ","Twitter for iPhone",0,73,"Buenos Aires, Argentina",3278395,"Whatever @bizarrap decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration https://t.co/jrL28paLWD"
"rusherkingg","SÚBELE EL VOLUMEN","Twitter for iPhone",6279,169,"Santiago del Estero, Argentina",854599,"SÚBELE EL VOLUMEN"
"DukiSSJ","#temporadadereggaeton2 recién arranca","Twitter for iPhone",18087,716,"LAS NUBES",2840074,"#temporadadereggaeton2 recién arranca"
"kheayf","vieron lo buena q esta mi novia la puta madre toy asi<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F498><U+0001F924>","Twitter for iPhone",61108,4942,"Argentina",1515685,"vieron lo buena q esta mi novia la puta madre toy asi<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F498><U+0001F924>"
"KiddKeo95Flames","KIDD KEO OLIMPIADAS 2022 SALTO CON VERGA DIGOOoo PÉRTIGA! ","Twitter for iPhone",172,7,"ROCKPORT",473625,"KIDD KEO OLIMPIADAS 2022 SALTO CON VERGA DIGOOoo PÉRTIGA! https://t.co/8mR37yW2DR"
"MariaBecerra22","Mi Emma hermosa<U+0001F60D><U+2665><U+FE0F> Feliz cumpleañoooos bebita<U+0001F495><U+0001F496> ","Twitter for iPhone",9212,130,"",2294625,"Mi Emma hermosa<U+0001F60D><U+2665><U+FE0F> Feliz cumpleañoooos bebita<U+0001F495><U+0001F496> https://t.co/yZuXzOPZer"
"DukiSSJ","<U+0001F91D>","Twitter for iPhone",0,12,"LAS NUBES",2840073,"@DukiSSJ @LuknCSGO <U+0001F91D>"
"cazzuoficial","PE ERREEEEE <U+0001F1F5><U+0001F1F7> <U+0001F5A4>","Twitter for iPhone",3917,102,"Buenos Aires, Argentina",1653203,"PE ERREEEEE <U+0001F1F5><U+0001F1F7> <U+0001F5A4>"
"rusherkingg","Que hdm","Twitter for iPhone",6330,127,"Santiago del Estero, Argentina",854599,"Que hdm"
"rusherkingg","Los amo lokitosss","Twitter for iPhone",5907,178,"Santiago del Estero, Argentina",854599,"Los amo lokitosss"
"bizarrap","acelerau yo voy sin freno
","Twitter for iPhone",66143,2278,"Buenos Aires, Argentina",3278395,"acelerau yo voy sin freno
@eladiocarry_on @DukiSSJ https://t.co/h432vQbm3Z"
"KiddKeo95Flames","Pero que alivio","Twitter for iPhone",0,1,"ROCKPORT",473625,"@KiddKeo95Flames Pero que alivio"
"emimernes_","cuatro veinte es una canción para mis nenas q les gusta el perreo intenso hasta el sopi. así q las quiero ver el finde dándole hasta abajo <U+0001F496><U+0001F380><U+0001F9F8><U+0001F525>","Twitter for iPhone",19876,505,"Argentina",1017029,"cuatro veinte es una canción para mis nenas q les gusta el perreo intenso hasta el sopi. así q las quiero ver el finde dándole hasta abajo <U+0001F496><U+0001F380><U+0001F9F8><U+0001F525>"
"MariaBecerra22","No podia ir<U+0001F97A> tengo mucho trabajo aca!!","Twitter for iPhone",335,9,"",2294625,"@kxvin22 No podia ir<U+0001F97A> tengo mucho trabajo aca!!"
"DukiSSJ","2x1 vs 00nation. seguimos en pie loco, vamos carajo.","Twitter for iPhone",0,230,"LAS NUBES",2840074,"2x1 vs 00nation. seguimos en pie loco, vamos carajo."
"emimernes_","me ayudan a elegir el challenge oficial de Enero A Dic ?","Twitter for iPhone",9639,99,"Argentina",1017029,"me ayudan a elegir el challenge oficial de Enero A Dic ?"
"PauloLondra","Escribo y vivo, escribo y vivo, por eso quiero vivir de la mejor forma posible","Twitter for iPhone",42167,1758,"",1741703,"Escribo y vivo, escribo y vivo, por eso quiero vivir de la mejor forma posible"
"LITkillah","Te amo amigo! gracias por ser como sos siempre desde hace años conmigo gato<U+0001F5A4> los de la houseeee","Twitter for iPhone",16001,344,"Argentina",1569130,"@FMK026 Te amo amigo! gracias por ser como sos siempre desde hace años conmigo gato<U+0001F5A4> los de la houseeee"
"emimernes_","<U+0001F62B><U+0001F496><U+0001F97A>","Twitter for iPhone",22317,333,"Argentina",1017029,"<U+0001F62B><U+0001F496><U+0001F97A>"
"KiddKeo95Flames","Nos vemos hoy en Logroño!","Twitter for iPhone",322,3,"ROCKPORT",473625,"Nos vemos hoy en Logroño!"
"kheayf","ola bb soy tiktoker pasame tu tiktok ","Twitter for iPhone",3171,85,"Argentina",1515685,"ola bb soy tiktoker pasame tu tiktok https://t.co/xOyXrUWQFj"
"PauloLondra","Ojalá lo que me paso a mi no le pase a nadie mas, que el egoísmo de un sello gane al sueño del barrio y a lo que significa la música parami","Twitter for iPhone",25077,1609,"",1741703,"Ojalá lo que me paso a mi no le pase a nadie mas, que el egoísmo de un sello gane al sueño del barrio y a lo que significa la música parami"
"rusherkingg","Na el demente es un hdp hoy me reí toda la noche","Twitter for iPhone",6572,93,"Santiago del Estero, Argentina",854599,"Na el demente es un hdp hoy me reí toda la noche"
"TruenoOficiaI","<U+0001F311><U+0001F318><U+0001F317><U+0001F316><U+0001F315>","Twitter for iPhone",9368,480,"Buenos Aires, Argentina",1348060,"<U+0001F311><U+0001F318><U+0001F317><U+0001F316><U+0001F315>"
"LITkillah","Liliana se llama mi tia gil","Twitter for iPhone",5926,77,"Argentina",1569130,"@gonchobanzas Liliana se llama mi tia gil"
"bizarrap","les dejo un poco d cómo creamos la ultima session<U+0001F3B9> ","Twitter for iPhone",18003,818,"Buenos Aires, Argentina",3278395,"les dejo un poco d cómo creamos la ultima session<U+0001F3B9> @el_moraddd https://t.co/mbsWUQwlgK"
"MariaBecerra22","Por dios, me esta transpirando muchisimo el bozo","Twitter for iPhone",38710,1118,"",2294625,"Por dios, me esta transpirando muchisimo el bozo"
"rusherkingg","Y cada vez mas lonely","Twitter for iPhone",16270,1481,"Santiago del Estero, Argentina",854599,"Y cada vez mas lonely"
"rusherkingg","TEMON","Twitter for iPhone",64,3,"Santiago del Estero, Argentina",854599,"@myxsprre TEMON"
"LITkillah","Eeeea daleeee","Twitter for iPhone",5724,455,"Argentina",1569130,"@CCP1912oficial Eeeea daleeee"
"emimernes_","El duko le tiró un KE MUJER a Emilia en pleno escenario frente a miles de personas y vos cagon no te animas a demostrar lo que sentís. Menos no, gente.","Twitter for iPhone",0,10698,"Argentina",1017029,"El duko le tiró un KE MUJER a Emilia en pleno escenario frente a miles de personas y vos cagon no te animas a demostrar lo que sentís. Menos no, gente."
"KiddKeo95Flames","Me la dedico a mí.","Twitter for iPhone",1880,233,"ROCKPORT",473625,"Me la dedico a mí."
"KiddKeo95Flames","de keo toa la f4cking life <U+0001F621>

","Twitter for iPhone",0,26,"ROCKPORT",473625,"de keo toa la f4cking life <U+0001F621>

@KiddKeo95Flames @KiddKeo95Flames https://t.co/7K19JgfDyO"
"KiddKeo95Flames","En Directo con el TALE$ En Twitch! 

","Twitter for iPhone",71,1,"ROCKPORT",473625,"En Directo con el TALE$ En Twitch! 

https://t.co/qShFP2xWT5"
"bizarrap","de tanto pisar la luna me ensucié los ferragamo","Twitter for iPhone",25212,725,"Buenos Aires, Argentina",3278395,"de tanto pisar la luna me ensucié los ferragamo"
"bizarrap","Get to know one of the world’s most thrilling beatmakers ","Twitter for iPhone",0,74,"Buenos Aires, Argentina",3278395,"Get to know @bizarrap, one of the world’s most thrilling beatmakers https://t.co/5kf3lqYQ80"
