"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"tiagopzk","Siempre hagan esto, el bien estar propio importa muchísimo, que la chupen los que quieren que seamos de tal forma, nadie toma decisiones en nuestras vidas más que nosotros mismos. ","Twitter for iPhone",12077,1253,"",1302318,"Siempre hagan esto, el bien estar propio importa muchísimo, que la chupen los que quieren que seamos de tal forma, nadie toma decisiones en nuestras vidas más que nosotros mismos. https://t.co/K5gP9oVml5"
"cazzuoficial","me dice turra","Twitter for iPhone",18062,1166,"Buenos Aires, Argentina",1653203,"me dice turra"
"KiddKeo95Flames","El mejor sentimiento que puede existir es sentir PAZ al llegar a casa...<U+0001F486><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F499>","Twitter for iPhone",812,99,"ROCKPORT",473625,"El mejor sentimiento que puede existir es sentir PAZ al llegar a casa...<U+0001F486><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F499>"
"PauloLondra","Que emocionante verlo ganar a brandon moreno loco","Twitter for iPhone",18429,470,"",1741703,"Que emocionante verlo ganar a brandon moreno loco"
"cazzuoficial","El viernes en #LosMammones","Twitter for iPhone",0,130,"Buenos Aires, Argentina",1653203,"El viernes @cazzuoficial en #LosMammones"
"rusherkingg","TEMON","Twitter for iPhone",64,3,"Santiago del Estero, Argentina",854599,"@myxsprre TEMON"
"KiddKeo95Flames","16 ABRIL | ALICANTE . COMENZAMOS EN CASA! 

FARANDULA FEST. TICKETS: ","Twitter for iPhone",229,7,"ROCKPORT",473625,"16 ABRIL | ALICANTE . COMENZAMOS EN CASA! 

FARANDULA FEST. TICKETS: https://t.co/rg3A4kzJBR https://t.co/PWJhEQ58pp"
"PauloLondra","Mantenerse fuerte
Tomar impulso 
Volver","Twitter for iPhone",16669,2160,"",1741703,"Mantenerse fuerte
Tomar impulso 
Volver"
"DukiSSJ","despues le tiro un sharau para el duko
 jefess ","Twitter for iPhone",0,22,"LAS NUBES",2840074,"despues le tiro un sharau para el duko
 @ObieWanShot @DukiSSJ jefess https://t.co/OimYadpYxS https://t.co/JAYn6RfBS7"
"MariaBecerra22","<U+2665><U+FE0F><U+0001F60D><U+2665><U+FE0F> ","Twitter for iPhone",4556,88,"",2294625,"<U+2665><U+FE0F><U+0001F60D><U+2665><U+FE0F> https://t.co/gbLGWOe57p"
"bizarrap","ES HOY, 19:00hs <U+0001F1E6><U+0001F1F7> BZRP SESSION #23 ","Twitter for iPhone",258484,21240,"Buenos Aires, Argentina",3278395,"ES HOY, 19:00hs <U+0001F1E6><U+0001F1F7> BZRP SESSION #23 @paulolondra https://t.co/jeuLMqmj1p"
"bizarrap","Y A LA PISTA LA PARTIÓ","Twitter for iPhone",20680,389,"Buenos Aires, Argentina",3278395,"@tiagopzk Y A LA PISTA LA PARTIÓ"
"kheayf","ossssss bien ahiii amigo <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> la sube montonaso q te haya gustado así <U+0001F60D><U+0001F60D>","Twitter for iPhone",3419,29,"Argentina",1515685,"@Martinpdisalvo ossssss bien ahiii amigo <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> la sube montonaso q te haya gustado así <U+0001F60D><U+0001F60D>"
"kheayf","dale ke rompemo el Pal Norte tan listos??","Twitter for iPhone",4984,66,"Argentina",1515685,"dale ke rompemo el Pal Norte tan listos??"
"MariaBecerra22","Mi Emma hermosa<U+0001F60D><U+2665><U+FE0F> Feliz cumpleañoooos bebita<U+0001F495><U+0001F496> ","Twitter for iPhone",9212,130,"",2294625,"Mi Emma hermosa<U+0001F60D><U+2665><U+FE0F> Feliz cumpleañoooos bebita<U+0001F495><U+0001F496> https://t.co/yZuXzOPZer"
"TruenoOficiaI","Gracias por la invitación malditoo, es un honorrr yatusabee, nos fuimos pa Panama","Twitter for iPhone",0,146,"Buenos Aires, Argentina",1348060,"@TruenoOficiaI @rth_vlsco Gracias por la invitación malditoo, es un honorrr yatusabee, nos fuimos pa Panama"
"DukiSSJ","Duki cada vez que le dices eso : ","Twitter for iPhone",0,140,"LAS NUBES",2840073,"@emimernes_ Duki cada vez que le dices eso : https://t.co/nGXbgCQtpb"
"rusherkingg","PORQUE NO LE CREEN A HARRY QUE VOLDEMORT ESTA VIVO MANGA DE GILES","Twitter for iPhone",16020,647,"Santiago del Estero, Argentina",854599,"PORQUE NO LE CREEN A HARRY QUE VOLDEMORT ESTA VIVO MANGA DE GILES"
"DukiSSJ","Ufffff LA EMBAJADA ","Twitter for iPhone",2107,40,"LAS NUBES",2840074,"Ufffff LA EMBAJADA https://t.co/0JWgJ0kWmE"
"bizarrap","esto es real? ","Twitter for iPhone",27379,411,"Buenos Aires, Argentina",3278395,"esto es real? @tinistoessel https://t.co/4lo9l38EHp"
"bizarrap","Un 15 de enero de 2017 Bizarrap <U+0001F1E6><U+0001F1F7> creaba su canal de Youtube<U+0001F534><U+0001F4A5>

En solo 5 años suma más de 3.600M reproducciones solamente en su canal<U+0001F51D> ","Twitter for iPhone",0,98,"Buenos Aires, Argentina",3278395,"Un 15 de enero de 2017 Bizarrap <U+0001F1E6><U+0001F1F7> creaba su canal de Youtube<U+0001F534><U+0001F4A5>

En solo 5 años suma más de 3.600M reproducciones solamente en su canal<U+0001F51D> https://t.co/STEFJDMLYR"
"MariaBecerra22","Nunca ","Twitter for iPhone",20074,1275,"",2294625,"Nunca https://t.co/0nUiAiTIUJ"
"bizarrap","jajjajajaja un poco de relax antes de los premios bro<U+0001F639>","Twitter for iPhone",4279,17,"Buenos Aires, Argentina",3278395,"@_morapr jajjajajaja un poco de relax antes de los premios bro<U+0001F639>"
"DukiSSJ","Yo te amo","Twitter for iPhone",48367,768,"LAS NUBES",2840074,"@emimernes_ Yo te amo"
"LITkillah","Aber","Twitter for iPhone",5423,74,"Argentina",1569130,"@MariaBecerra22 @big_one_real Aber"
"cazzuoficial","Concierto UBA por TV Publica <U+0001F5A4> para el que está lejos <U+0001F1E6><U+0001F1F7>.","Twitter for iPhone",4114,90,"Buenos Aires, Argentina",1653203,"Concierto UBA por TV Publica <U+0001F5A4> para el que está lejos <U+0001F1E6><U+0001F1F7>."
"bizarrap","Whatever decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration ","Twitter for iPhone",0,33,"Buenos Aires, Argentina",3278395,"Whatever @bizarrap decides to do moving forward, he’s got millions waiting on his next sidewinding beat and decked-out collaboration https://t.co/ON8olLLy5k"
"DukiSSJ","SALIÓ EL VIDEO DE SIN FRENOS ","Twitter for iPhone",4084,206,"LAS NUBES",2840074,"SALIÓ EL VIDEO DE SIN FRENOS @bizarrap @eladiocarry_on https://t.co/bE9PWHI7xY"
"MariaBecerra22","Te adorooo! Gracias por tirarme la buena siempre mi pabli<U+0001F60D><U+2665><U+FE0F>","Twitter for iPhone",5192,72,"",2294625,"@PabloAgustin Te adorooo! Gracias por tirarme la buena siempre mi pabli<U+0001F60D><U+2665><U+FE0F>"
"PauloLondra","Esas charlas interminables, te amo pa, volvamo a casa. 

Hay que prepararse <U+0001F4AA>

#leonesconflow
#aspermaster23
#backtothegame ","Instagram",18574,826,"",1741703,"Esas charlas interminables, te amo pa, volvamo a casa. 

Hay que prepararse <U+0001F4AA>

#leonesconflow
#aspermaster23
#backtothegame https://t.co/0KeAbEY7ht"
"PauloLondra","Gracias a Dios me desahogo cantando","Twitter for iPhone",93526,4186,"",1741703,"Gracias a Dios me desahogo cantando"
"LITkillah","No pasa nada kea la mejor rey abrazo grande","Twitter for iPhone",10898,234,"Argentina",1569130,"@kheayf @litkillaharg No pasa nada kea la mejor rey abrazo grande"
"kheayf","dale vro saludos","Twitter for iPhone",2914,35,"Argentina",1515685,"@LITkillah @litkillaharg dale vro saludos"
"emimernes_","Jajajajjaja ","Twitter for iPhone",0,457,"Argentina",1017029,"Jajajajjaja https://t.co/lB9woWX8M5"
"kheayf","la presidenta o la presion? <U+0001F9D0>","Twitter for iPhone",1032,8,"Argentina",1515685,"@arseovo la presidenta o la presion? <U+0001F9D0>"
"TruenoOficiaI","WELCOME TO THE JUNGLEE avísales vos","Twitter for iPhone",23995,575,"Buenos Aires, Argentina",1348060,"WELCOME TO THE JUNGLEE @bizarrap avísales vos"
"LITkillah","JAJAJAJAJAJAJAJA tal vez","Twitter for iPhone",2926,55,"Argentina",1569130,"@iwitchange JAJAJAJAJAJAJAJA tal vez"
"DukiSSJ","El máximo símbolo de la Ciudad de Buenos Aires se pondrá de ese color desde las 19 para homenajear a ","Twitter for iPhone",0,950,"LAS NUBES",2840074,"El máximo símbolo de la Ciudad de Buenos Aires se pondrá de ese color desde las 19 para homenajear a @9zTeam.

https://t.co/edx9xWzGJM"
"LITkillah","Liliana se llama mi tia gil","Twitter for iPhone",5926,77,"Argentina",1569130,"@gonchobanzas Liliana se llama mi tia gil"
"kheayf","nos metemo en la cocina y no fallamos un plato","Twitter for iPhone",3989,62,"Argentina",1515685,"@rusherkingg nos metemo en la cocina y no fallamos un plato"
"bizarrap","3<U+20E3> puntos en casa y ahora a esperar la BZRP Music Session de y ¿No, <U+0001F60E>

<U+0001F525><U+0001F1E6><U+0001F1F7><U+0001F1F2><U+0001F1E6><U+0001F1EA><U+0001F1F8><U+0001F525> ","Twitter for iPhone",0,393,"Buenos Aires, Argentina",3278395,"3<U+20E3> puntos en casa y ahora a esperar la BZRP Music Session de @bizarrap y @el_moraddd... ¿No, @AchrafHakimi? <U+0001F60E>

<U+0001F525><U+0001F1E6><U+0001F1F7><U+0001F1F2><U+0001F1E6><U+0001F1EA><U+0001F1F8><U+0001F525> https://t.co/Qqnoqw8wbd https://t.co/YARBSOiQd5"
"kheayf","ES HOY DALEEE BEBOTESSSS","Twitter for iPhone",4766,104,"Argentina",1515685,"ES HOY DALEEE BEBOTESSSS"
"KiddKeo95Flames","SI ESTARAS CON ANUEL???? ","Twitter for iPhone",0,2,"ROCKPORT",473625,"@KiddKeo95Flames SI ESTARAS CON ANUEL???? https://t.co/1co7fkrzpe"
"rusherkingg","Volviendo a casa ","Twitter for iPhone",15075,279,"Santiago del Estero, Argentina",854599,"Volviendo a casa https://t.co/0xsaSNYbwX"
"DukiSSJ","Salío el disco de soy feli , vayan todos a escucharlo ya","Twitter for iPhone",14957,1009,"LAS NUBES",2840073,"Salío el disco de @_morapr soy feli , vayan todos a escucharlo ya"
"rusherkingg","<U+0001F609><U+0001F609><U+0001F609><U+0001F609><U+0001F609>","Twitter for iPhone",4064,42,"Santiago del Estero, Argentina",854599,"@kheayf <U+0001F609><U+0001F609><U+0001F609><U+0001F609><U+0001F609>"
"LITkillah","Cuanto hace la session de paulo y biza en 24 horas? hagan sus apuestas, pa mi 50 millones","Twitter for iPhone",75003,1660,"Argentina",1569130,"Cuanto hace la session de paulo y biza en 24 horas? hagan sus apuestas, pa mi 50 millones"
"rusherkingg","Y la chocotorta uuuuuh","Twitter for iPhone",6605,309,"Santiago del Estero, Argentina",854599,"Y la chocotorta uuuuuh"
"MariaBecerra22","Mañana arrancamos pa Mar Del Plata<U+2764><U+FE0F> ANIMAL TOUR<U+0001F975> ","Twitter for iPhone",21303,446,"",2294625,"Mañana arrancamos pa Mar Del Plata<U+2764><U+FE0F> ANIMAL TOUR<U+0001F975> https://t.co/j0pHO6fDLh"
"PauloLondra","Que golaso de Teves culeaa","Twitter for iPhone",12337,1147,"",1741703,"Que golaso de Teves culeaa"
"emimernes_","pasen lindo y no tiren pirotecnia xfiss","Twitter for iPhone",43758,5679,"Argentina",1017029,"pasen lindo y no tiren pirotecnia xfiss"
"MariaBecerra22","Y yo te amooo a vos<U+2665><U+FE0F> gracias por tu amor! Siempre a darlo todo ","Twitter for iPhone",2342,54,"",2294625,"Y yo te amooo a vos<U+2665><U+FE0F> gracias por tu amor! Siempre a darlo todo https://t.co/zjBNE0APjf"
"TruenoOficiaI","<U+0001F51C> 9 DE SEPTIEMBRE 19HS <U+0001F1E6><U+0001F1F7> ","Twitter for iPhone",0,201,"Buenos Aires, Argentina",1348060,"@TruenoOficiaI <U+0001F51C> 9 DE SEPTIEMBRE 19HS <U+0001F1E6><U+0001F1F7> https://t.co/MGSakM8qV9"
"tiagopzk","Ya estamo en Star Plus con CATO ","Twitter for iPhone",7114,220,"",1302318,"Ya estamo en Star Plus con CATO https://t.co/xBntsPKosV"
"bizarrap","no tenia para entrar a la tienda?","Twitter for iPhone",19641,226,"Buenos Aires, Argentina",3278395,"no tenia para entrar a la tienda?"
"emimernes_","me dice baila morena 
perreo pa los nene
perreo pa las nena <U+0001F467><U+0001F3FD><U+0001F496>","Twitter for iPhone",16121,752,"Argentina",1017029,"me dice baila morena 
perreo pa los nene
perreo pa las nena <U+0001F467><U+0001F3FD><U+0001F496>"
"bizarrap","AMIGO ESTAS ENFERMO ","Twitter for iPhone",0,16994,"Buenos Aires, Argentina",3278395,"AMIGO @bizarrap ESTAS ENFERMO https://t.co/l0BxSJ9hTM"
"emimernes_","jajajajaj mi vida lo amo","Twitter for iPhone",941,30,"Argentina",1017029,"@archiveduko @DukiSSJ jajajajaj mi vida lo amo"
"MariaBecerra22","Como la rompimos ayer en Chile<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F1E8><U+0001F1F1><U+2665><U+FE0F>","Twitter for iPhone",7673,214,"",2294625,"Como la rompimos ayer en Chile<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F1E8><U+0001F1F1><U+2665><U+FE0F>"
"tiagopzk","<U+0001F4F7>| Tiago junto a Delaossa y Kiddo Manteca en la Bresh de Madrid <U+0001F1EA><U+0001F1E6> ","Twitter for iPhone",0,48,"",1302318,"<U+0001F4F7>| Tiago junto a Delaossa y Kiddo Manteca en la Bresh de Madrid <U+0001F1EA><U+0001F1E6> https://t.co/rZLvT4qv6I"
"bizarrap","Muy copado lo más! #lasvegas #porelmundo ahora ","Twitter for iPhone",0,291,"Buenos Aires, Argentina",3278395,"Muy copado @bizarrap lo más! #lasvegas #porelmundo ahora @telefe @Moria_Casan https://t.co/JWTDkDDd6o"
"DukiSSJ","Cuandooo?","Twitter for iPhone",3236,32,"LAS NUBES",2840074,"@ysy__a Cuandooo?"
"KiddKeo95Flames","No quiero saber nada.","Twitter for iPhone",2478,622,"ROCKPORT",473625,"No quiero saber nada."
"bizarrap","y no ","Twitter for iPhone",25527,599,"Buenos Aires, Argentina",3278395,"y no https://t.co/YZ2ifDZB1D"
"KiddKeo95Flames","Volrace, drift Spain series y Kidd keo; todo en el mismo fin de semana.
Creo que nunca había visto semejante erección","Twitter for iPhone",0,1,"ROCKPORT",473625,"Volrace, drift Spain series y Kidd keo; todo en el mismo fin de semana.
Creo que nunca había visto semejante erección"
"cazzuoficial","este es el MES de NENA TRAMPA <U+0001F979><U+0001F5A4><U+0001F577> por fin !","Twitter for iPhone",7425,403,"Buenos Aires, Argentina",1653203,"este es el MES de NENA TRAMPA <U+0001F979><U+0001F5A4><U+0001F577> por fin !"
"KiddKeo95Flames","¡rockportworld está en directo! UNBOXING DE AMAZON ","Twitter for iPhone",92,3,"ROCKPORT",473625,"¡rockportworld está en directo! UNBOXING DE AMAZON https://t.co/UmAsW4Y4RN"
"cazzuoficial","Bue, dejá.","Twitter for iPhone",19760,3699,"Buenos Aires, Argentina",1653203,"Bue, dejá."
"kheayf","Feliz cumpleaños <U+0001F64C><U+0001F3FC><U+0001F498> ","Twitter for iPhone",0,61,"Argentina",1515685,"Feliz cumpleaños @kheayf <U+0001F64C><U+0001F3FC><U+0001F498> https://t.co/1jOhBwPhDY"
"TruenoOficiaI","Tengo guardada ropa tuya con tu olor q me hacen recuperar la fe q tengo en amor","Twitter for iPhone",23388,1952,"Buenos Aires, Argentina",1348060,"Tengo guardada ropa tuya con tu olor q me hacen recuperar la fe q tengo en amor"
"bizarrap","Ufff quedan menos de 2 horas que me dices? <U+0001F605><U+0001F605> Indica ","Twitter for iPhone",0,258,"Buenos Aires, Argentina",3278395,"Ufff quedan menos de 2 horas @bizarrap que me dices? <U+0001F605><U+0001F605> Indica https://t.co/UKmKDlYhqL"
"tiagopzk","Vivo en una carretera donde el que no corre vuela aqui no hay tiempo pa dormir","Twitter for iPhone",5701,289,"",1302318,"Vivo en una carretera donde el que no corre vuela aqui no hay tiempo pa dormir"
"emimernes_","LOS AMO <U+0001F525><U+0001F970> ","Twitter for iPhone",8404,408,"Argentina",1017029,"LOS AMO <U+0001F525><U+0001F970> https://t.co/JIdrIBjajl"
"tiagopzk","Jajajaj como no se me ocurrio antes ","Twitter for iPhone",0,1344,"",1302318,"Jajajaj como no se me ocurrio antes https://t.co/PUjpQhiOVC"
"DukiSSJ","duki saliendo del estudio despues de grabar su verso en si kieren frontear ","Twitter for iPhone",0,316,"LAS NUBES",2840073,"duki saliendo del estudio despues de grabar su verso en si kieren frontear https://t.co/FuE9WjqJZM"
"PauloLondra","Más ansioso que nunca","Twitter for iPhone",24671,1283,"",1741703,"Más ansioso que nunca"
"rusherkingg","Yo ahora con ustedes también <U+0001F495><U+0001F495>","Twitter for iPhone",157,12,"Santiago del Estero, Argentina",854599,"@rusherxbs Yo ahora con ustedes también <U+0001F495><U+0001F495>"
"DukiSSJ","Llegue a la ciudad y me reciben como si fuera un boss.

Argentina es violeta <U+0001F49C>

#TodoVioleta <U+0001F49C> ","Twitter for iPhone",0,2135,"LAS NUBES",2840073,"Llegue a la ciudad y me reciben como si fuera un boss.

Argentina es violeta <U+0001F49C>

#TodoVioleta <U+0001F49C> @lemonapp_ar @intel @LogitechG https://t.co/Avty6d1LHs"
"KiddKeo95Flames","Me siento cansado... <U+0001F9E0>","Twitter for iPhone",3520,805,"ROCKPORT",473625,"Me siento cansado... <U+0001F9E0>"
"tiagopzk","Uff temon ese","Twitter for iPhone",980,24,"",1302318,"@asan_yf Uff temon ese"
"cazzuoficial","jamás seré feliz sabiendo que Travis no es mi marido.","Twitter for iPhone",24403,1239,"Buenos Aires, Argentina",1653203,"jamás seré feliz sabiendo que Travis no es mi marido."
"LITkillah","Que peliculon kung fu panda","Twitter for iPhone",35603,2110,"Argentina",1569130,"Que peliculon kung fu panda"
"DukiSSJ","Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> ","Twitter for iPhone",0,2902,"LAS NUBES",2840073,"Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> @9zTeam https://t.co/G3ILVEea2R"
"DukiSSJ","JAJAJAJAJA LA PUTA MAdre","Twitter for iPhone",1759,16,"LAS NUBES",2840073,"@luchoforg1 JAJAJAJAJA LA PUTA MAdre"
"MariaBecerra22","<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> ","Twitter for iPhone",2757,101,"",2294625,"<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> https://t.co/Lmxn2efHrJ"
"KiddKeo95Flames","Voy a exponerlo de otra forma sin señalar a nadie:

Pienso que Will Smith tiene una relación sentimental con una persona con la que no se siente seguro ni en paz, desde hace años, y con los años el hombre no sabe como llevarlo, ""El amor lo está volviendo loco"".","Twitter for iPhone",798,45,"ROCKPORT",473625,"Voy a exponerlo de otra forma sin señalar a nadie:

Pienso que Will Smith tiene una relación sentimental con una persona con la que no se siente seguro ni en paz, desde hace años, y con los años el hombre no sabe como llevarlo, ""El amor lo está volviendo loco""."
